구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,14646645,9105857,5540789,0,9800938,5308234,4492704,4845707,5000,360000,0,0,82716544,79189501,3527043,613705,2913338,2508915,1880145,2108779,-5030561,3652773,0,0,0,3.52,2.27,0,0,0,10.67,171.54,202.26,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,1.52,1.44
2011,24606813,13186569,11420243,0,18921555,14121555,4800000,5685258,5000,360000,0,0,73902524,70362949,3539576,1395727,2143849,1061062,839551,-4197610,-6271461,9544284,0,0,0,2.90,1.14,-10.66,-26.41,-55.35,2.45,93.38,332.82,0,4.79,3.77,40.72,15.94,10.92,4.28,0,0,0,0,0,0,11.47,7.28,5.03
2012,23513831,12243111,11270720,0,20243506,15445076,4798430,3270325,5000,360000,0,0,61172056,60865210,306846,1689298,-1382452,-2636444,-2414933,-125256,-1243201,1226205,0,0,0,-2.26,-3.95,-17.23,적전,적전,0,79.27,619.01,0,0.50,2.54,-30.87,-53.93,-5.75,-10.04,0,0,0,0,0,0,-6.24,0,0
2013,29326513,14892265,14434248,0,21879191,18033621,3845570,7447322,5000,360000,0,0,62350844,59180100,3170744,1503512,1667233,523217,708264,400249,264590,-889637,0,0,0,2.67,1.14,1.93,흑전,흑전,1.50,82.58,293.79,0,5.09,2.36,31.11,13.22,6.31,2.68,0,0,0,0,0,0,12.46,9.79,8.81
2014,33098765,9719563,23379202,0,25147962,15063802,10084160,7950803,5000,360000,0,0,53922900,50052073,3870827,1366821,2504006,559935,503481,4166012,-9755132,5348319,0,0,0,4.64,0.93,-13.52,50.19,-28.91,2.26,64.52,316.29,0,7.18,1.73,32.52,6.54,8.02,1.61,0,0,0,0,0,0,9.70,8.60,8.19
2015,37552836,11603932,25948904,0,29509758,18512167,10997591,8043078,500,4680000,0,0,53202326,48701061,4501265,1790572,2710693,382783,315396,3609454,-4014808,1207286,0,0,0,5.10,0.59,-1.34,8.25,-37.36,2.60,62.68,366.90,0,8.46,1.51,33.90,3.94,7.67,0.89,0,0,0,0,0,0,7.72,7.86,5.51
2016,22888218,6275300,16612918,0,26240176,17253110,8987066,-3351959,500,4680000,0,0,46484014,49881793,-3397779,1903282,-5301061,-10575416,-10621827,-4316872,5283411,-1628873,0,0,0,-11.40,-22.85,-12.63,적전,적전,0,36.37,완전잠식,0,-7.31,1.54,-226.00,-452.85,-17.54,-35.15,0,0,0,0,0,0,-22.80,0,0
2017,18526374,3507683,15018692,0,16152240,9432648,6719592,2374134,500,3644382,0,0,46168407,48798093,-2629686,1012514,-3642200,-2215024,-2215024,-290211,125034,106000,0,0,0,-7.89,-4.80,-0.68,적지,적지,0,37.19,680.34,0,-5.70,2.23,완전잠식,완전잠식,-17.59,-10.70,0,0,0,0,0,0,-25.99,0,0
2018,15030557,1470735,13559822,0,17000973,10472825,6528148,-1970416,500,3644382,0,0,21840949,24581535,-2740586,1124391,-3864977,-4344551,-4344551,-40523,25249,-38254,0,0,0,-17.70,-19.89,-52.69,적지,적지,0,14.04,완전잠식,0,-12.55,1.30,-1914.69,-2152.27,-23.04,-25.89,0,0,0,0,0,0,-52.47,0,0
