구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,153973843,40193649,113780194,0,86312129,39121718,47190411,67661714,500,82784868,0,0,107826344,105932566,1893777,6621785,-4728008,-7174390,-7166649,687386,-21205088,16933703,0,0,0,-6.65,6.60,적지,적지,0,102.74,127.56,0,1.76,0.73,-7.68,-11.64,-3.19,-4.84,-94,806,0,0.48,0.29,0,-4.70,0,1241.34
2017,142121848,45614778,96507070,0,86613676,46186738,40426938,55508172,500,48684868,0,0,101153876,101629542,-475666,5497290,-5972956,-12540220,-12674705,-1886349,-27278468,28771995,0,0,0,-12.53,-2.32,적전,적전,0,98.76,156.04,0,-0.47,0.74,-9.59,-20.34,-4.38,-9.30,-254,1125,0,0.77,0.42,0,-7.14,0,0
2016,130591639,51029968,79561671,0,61469394,39171617,22297777,69122245,500,48389938,0,0,103554957,97009451,6545505,5346896,1198610,5380597,5356313,3705095,-2449409,316503,0,0,0,5.17,-82.13,-88.84,흑전,0.78,130.27,88.93,0,6.32,0.81,1.87,8.38,0.94,4.20,114,1407,24.30,1.98,1.24,11.64,1.61,141.19,24.32
2015,124186820,44551967,79634853,0,65423085,42584289,22838796,58763734,500,43228652,0,0,579624844,523274473,56350371,45610802,10739569,1993710,-3969042,5163554,-9124885,5273519,0,0,0,-0.68,9.60,-26.85,적전,1.93,104.62,111.33,0,9.72,2.54,16.31,-6.03,4.70,-1.74,-95,1337,0,1.29,0.12,44.87,-16.95,10.82,7.12
2014,332655332,208735371,123919962,0,259714584,220101353,39613230,72940749,500,41495938,0,0,528852438,473880851,54971587,40290900,14680687,7787715,2210589,-1068110,-27752085,28792094,0,0,0,0.42,4.15,16.11,흑전,2.14,94.84,356.06,0,10.39,1.75,19.79,2.98,4.87,0.73,40,1447,25.48,0.70,0.08,2.96,2.48,11.60,6.23
2013,270094165,160418139,109676026,0,194651717,156915401,37736317,75442448,500,41495938,0,0,507779099,459545385,48233714,35590139,12643575,2747352,-1819182,12343178,-13315832,11284699,0,0,0,-0.36,12.72,-27.82,적전,2.07,102.23,258.01,0,9.50,1.87,16.95,-2.44,4.66,-0.67,-26,1466,0,0.62,0.07,3.34,-5.33,11.04,5.72
2012,272978097,169646433,103331663,0,199258448,183203313,16055135,73719648,500,38554762,0,0,450493369,401402240,49091129,31573624,17517505,5612908,2467879,8061884,-15676628,1102242,0,0,0,0.55,7.35,84.05,흑전,2.46,92.60,270.29,0,10.90,1.70,25.39,3.58,6.63,0.93,52,1525,16.19,0.56,0.07,2.45,5.11,7.83,4.90
2011,255683632,155075361,100608271,0,191431461,179510851,11920610,64252172,500,27231233,0,0,419647455,382076103,37571352,28053393,9517959,-948616,-3783539,11489495,-15034605,5985120,0,0,0,-0.90,23.98,-22.21,적전,1.29,86.39,297.94,0,8.95,1.68,14.37,-5.71,3.82,-1.52,-199,1832,0,0.70,0.08,6.81,25.67,14.50,7.08
2010,243226492,142013682,101212810,0,175017698,153514322,21503376,68208794,500,25613587,0,0,338493163,302632715,35860449,23625231,12235218,2852453,2595441,17563121,-21684797,2009635,0,0,0,0.77,22.34,68.87,-12.84,1.67,92.51,256.59,0,10.59,1.46,18.12,3.84,5.28,1.12,56,1965,12.23,0.35,0.05,1.85,7.58,10.06,6.07
2009,220352907,133314953,87037954,0,153528258,147438752,6089506,66824649,500,25613587,0,0,276684465,246690124,29994340,22748817,7245523,3349636,2977789,-2277221,-3724200,5543665,0,0,0,1.08,0,0,0,1.10,90.42,229.75,0,10.84,0,0,0,0,0,63,1927,13.22,0.43,0.08,2.36,0,16.55,8.19
