구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,70564688,22102649,48462039,0,35681002,7995186,27685817,34883686,500,24814891,0,0,6268827,1599038,4669789,19103417,-14433628,-22409283,-20453005,-12513969,-33117341,33447310,0,0,0,-326.27,29.80,적지,적지,0,276.45,102.29,0,74.49,0.10,-38.58,-54.66,-23.17,-32.83,-827,1406,0,9.21,51.08,0,-132.08,0,0
2017,54044211,32081731,21962480,0,14094397,13364557,729840,39949814,500,11988565,0,0,4829585,1485379,3344206,19324686,-15980480,-15860002,-16631716,-15264843,-6026980,960000,0,0,0,-344.37,-29.76,적지,적지,0,240.05,35.28,0,69.24,0.08,-39.64,-41.26,-26.29,-27.36,-1390,3332,0,6.00,49.54,0,-204.19,0,0
2016,67511554,54707995,12803559,0,26835251,746275,26088976,40676303,500,11391542,0,0,6875849,1457862,5417988,13328424,-7910436,-6236372,-4837497,-10240909,-19750967,39805004,0,0,0,-70.35,173.60,적지,적지,0,7330.81,65.97,0,78.80,0.14,-22.79,-13.93,-15.84,-9.69,-433,3571,0,9.97,57.89,0,-108.99,0,0
2015,32368511,29965394,2403117,0,3611097,1228126,2382971,28757414,500,10865549,0,0,2513084,785102,1727982,8105713,-6377731,-5373876,-5373876,-7953238,-3358623,30922762,0,0,0,-213.84,49.75,적지,적지,0,2439.93,12.56,0,68.76,0.13,-48.39,-40.77,-31.87,-26.86,-560,2647,0,12.07,122.02,0,-205.88,0,0
2014,7650599,6011373,1639226,0,10046242,1601473,8444770,-2395643,500,7501237,0,0,1678158,583721,1094437,6160852,-5066416,-5840187,-5840187,-5062595,-467550,8815796,0,0,0,-348.01,11.69,적지,적지,0,375.37,완전잠식,0,65.22,0.29,완전잠식,완전잠식,-88.29,-101.77,-863,-319,0,0,0,0,-250.35,0,0
2013,3826091,2366283,1459808,0,5679486,1418064,4261422,-1853395,500,6738012,0,0,1502526,58202,1444324,3593273,-2148949,-3180579,-3180579,-2536573,-834240,3652514,0,0,0,-211.68,0,0,0,0,166.87,완전잠식,0,96.13,0,0,0,0,0,-476,-275,0,0,0,0,0,0,0
2012,3279006,1314941,1964065,0,2845378,2267722,577656,433629,500,6588012,0,0,2002379,737646,1264733,818064,446669,308628,308628,113594,-886065,1210000,0,0,0,15.41,0,0,0,6.04,57.99,656.18,0,63.16,0,0,0,0,0,47,66,0,0,0,0,0,3.94,3.09
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
