구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2010,12217267866,0,0,0,11604673124,0,0,612594742,5,0,0,0,2598961076,0,2598961076,2625189930,-26228854,14530534,14642109,-62501563,154274469,-3037411,0,0,0,-1.01,0.56,7.77,적지,51.25,0,0,1894.35,0,32.29,0.24,-4.83,2.69,-0.24,0.13,139,5820,0,0,0,0,0,0,0
2011,14134010452,0,0,0,13484355927,0,0,649654525,5,0,0,0,3295552783,0,3295552783,3253459563,42093220,37796738,24673868,181434628,2085085,-3012337,0,0,0,1.28,0.75,19.96,흑전,68.51,0,0,2075.62,0,23.72,0.25,6.67,3.91,0.32,0.19,234,6172,0,0,0,0,0,0,0
2012,17120745847,0,0,0,16199877006,0,0,920868841,5,0,0,28169,3906508995,0,3906508995,3747036398,159472597,156682279,119486754,86031669,-380220497,961385544,0,0,0,4.08,3.06,0,0,0,0,0,1759.19,0,23.86,0,0,0,0,0,945,6902,0,0,0,0,0,0,0
2013,20160687734,0,0,0,18911310865,0,0,1249376869,5,0,0,28169,4215405483,0,4215405483,4128526107,86879377,82427573,63674853,1512555190,-2236806676,114163271,0,0,0,2.06,1.51,0.41,-45.52,-46.71,0,0,1513.66,0,24.95,0.23,8.01,5.87,0.47,0.34,478,9366,0,0,0,0,0,0,0
2013,21519463252,0,0,0,20550542513,0,0,968920739,5,0,0,28169,2924566947,0,2924566947,2882549059,42017888,41511923,28705173,1561468526,-1800299160,-8617237,0,0,0,1.44,0.98,-32.47,-51.64,-54.92,0,0,2120.97,0,24.81,0.14,3.79,2.59,0.20,0.14,216,7264,0,0,0,0,0,0,0
2014,24681134225,0,0,0,23183047781,0,0,1498086443,5,0,0,28169,3928349051,0,3928349051,3776681758,151667293,157089952,121029791,-99621465,107247255,76159026,0,10518000,8.69,3.86,3.08,32.34,260.96,321.63,0,0,1547.51,0.00,26.70,0.17,12.30,9.81,0.66,0.52,907,11232,9.46,0.76,0.29,8.43,0,0,0
2015,27220290373,0,0,0,25362973681,0,0,1857316692,5,0,0,28169,4271954645,0,4271954645,4149141723,122812922,125525735,122355585,1996973611,-1992282127,45893356,55,27891399,22.80,2.87,2.86,4.93,-19.02,1.10,0,0,1365.57,1.09,27.78,0.16,7.32,7.29,0.47,0.47,798,10771,6.33,0.47,0.18,5.50,0,0,0
2016,28644109281,0,0,0,26763927088,0,0,1880182193,5,0,0,21127,4170169134,0,4170169134,4053371055,116798079,122433445,77975949,1350322146,-1466393509,71158203,55,22891400,29.36,2.80,1.87,-12.92,-4.90,-36.27,0,0,1423.48,1.07,28.47,0.15,6.25,4.17,0.42,0.28,459,11367,11.21,0.45,0.21,8.46,0,0,0
2017,35520787369,0,0,0,33469187239,0,0,2051600130,5000,0,0,21126760,4322028472,0,4322028472,4258006765,64021706,233341106,221105038,989601038,-925175832,-130142629,170,39390921,17.82,1.48,5.12,-0.10,-45.19,183.56,0,0,1631.37,3.24,31.49,0.13,3.26,11.25,0.20,0.69,1330,12398,3.95,0.42,0.20,2.96,0,0,0
2018,34640502330,0,0,0,32575528824,0,0,2064973506,5000,0,0,21126760,3792550391,0,3792550391,3650171559,142378832,139458364,106602441,-332618276,220951782,118554052,170,38540921,36.15,3.75,2.81,-9.48,122.39,-51.79,0,0,1577.53,3.69,44.38,0.11,6.92,5.18,0.41,0.30,553,10616,8.34,0.43,0.23,4.84,0,0,0
