구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,37638890,26975050,10663840,0,76030803,6956657,69074146,-38391913,5000,1509000,0,0,13930628,26371206,-12440578,10505535,-22946113,-27367610,-27367610,4043374,1706292,-5017099,0,0,0,-164.72,-196.46,0,0,0,0,387.76,완전잠식,0,-89.30,0,0,0,0,0,-18131,-25435,0,0,0.18,0,0,0,0
2001,22809724,17362980,5446745,0,64883867,11043209,53840658,-42074143,5000,2416936,0,0,12597814,17003273,-4405459,5628615,-10034074,-17321105,-17321105,1575375,740327,-3338711,0,0,0,-79.65,-137.49,-9.57,적지,적지,0,157.23,완전잠식,0,-34.97,0.42,완전잠식,완전잠식,-33.20,-57.31,-11475,-27874,0,0,0.10,0,-332.70,0,0
2002,4983070,1547325,3435745,0,62221962,10600288,51621674,-57238892,0,0,0,0,2159912,4758727,-2598815,5744059,-8342874,-16578852,-16578852,-977545,2405486,-620267,0,0,0,-386.26,-767.57,-82.85,적지,적지,0,14.60,완전잠식,0,-120.32,0.16,완전잠식,완전잠식,-60.04,-119.30,-10983,-37921,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
