구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,92997730000,33054197000,59943533000,0,57293059000,30274473000,27018586000,35704671000,5000,47471732,0,0,110611115000,103261644000,7349471000,4980653000,2368818000,974829000,341688000,5536309000,-7408169000,1138052000,2500,90743181,0,0.31,0.07,-33.73,-70.16,2.12,109.18,160.46,1.53,6.64,1.19,6.55,0.94,2.55,0.37,-11236,239875,0,0.68,0.07,2.14,2.02,23.73,8.60
2013,92557954000,34780595000,57777359000,0,55936846000,29947558000,25989288000,36621108000,5000,47471732,0,0,110532697000,101871620000,8661077000,5086702000,3574375000,1441038000,1144938000,5363929000,-5133996000,522286000,2500,102493180,0,1.04,-7.52,-21.73,-56.48,2.97,116.14,152.74,1.31,7.84,1.21,9.92,3.18,3.90,1.25,5953,253442,32.09,0.75,0.08,2.13,5.06,15.20,7.20
2012,90645147000,35545741000,55099406000,0,55229558000,31331037000,23898521000,35415589000,5000,47471732,0,0,119518635000,109653152000,9865483000,5298473000,4567010000,3997879000,2630822000,5100903000,-9432768000,2167116000,2500,102493000,0,2.20,8.09,-28.87,-48.45,3.39,113.45,155.95,1.40,8.25,1.31,13.15,7.58,4.99,2.87,22095,247927,8.10,0.72,0.07,1.79,7.50,11.21,6.20
2011,92413913000,41758952000,50654961000,0,58391432000,35606694000,22784738000,34022481000,5000,47471732,0,0,110574050000,99383129000,11190921000,4770191000,6420730000,7395733000,5103133000,9822284000,-5604184000,-1510185000,1950,79950000,0,4.62,22.14,5.35,59.79,5.12,117.28,171.63,1.61,10.12,1.26,20.01,15.90,7.29,5.80,35244,235266,3.43,0.51,0.05,1.11,11.17,6.76,4.37
2010,83664091000,36839135000,46824956000,0,53512769000,31169440000,22343329000,30151322000,5000,47471732,0,0,90533382000,79559386000,10973996000,4879525000,6094471000,4490700000,3193712000,4723104000,-5480609000,1206535000,1950,79950286,0,3.53,0,0,0,4.19,118.19,177.48,1.40,12.12,0,0,0,0,0,19484,198292,7.16,0.70,0.07,1.56,0,7.60,4.92
2009,73730300717,31047208983,42683091734,0,47586518104,27656110199,19930407905,26143782613,5000,47471732,0,0,82171367905,73614200997,8557166908,4826936749,3730230159,2233620453,1589986593,5355315407,-3481522610,-2671549267,1950,79950286,0,1.93,-7.49,-16.21,-8.46,2.23,112.26,182.02,2.19,10.41,1.15,14.66,6.25,5.23,2.23,5666,158773,15.71,0.56,0.05,0.95,7.28,10.92,5.14
