구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10470096,5496078,4974018,0,3627372,1466425,2160947,6842723,500,6488550,0,0,8441949,3906138,4535811,2775877,1759934,2311931,2311931,1691350,-3005625,873240,0,0,0,20.85,27.39,0,0,0,20.19,374.79,53.01,0,53.73,0,0,0,0,0,362,1055,0,0,0,0,0,0.04,0.03
2011,13127001,8021825,5105176,0,4719457,2533815,2185642,8407544,500,6688550,0,0,10948253,5568061,5380192,3892247,1487945,1265537,1265537,2056275,-636136,799284,0,0,0,13.59,11.56,29.69,-15.45,-45.26,14.34,316.59,56.13,0,49.14,0.93,19.51,16.60,12.61,10.73,194,1257,0,0,0,0,23.86,0.00,0.00
2012,20139447,13914413,6225034,0,2335965,2122831,213134,17803482,500,6960550,0,0,18063738,7247171,10816568,5215977,5600591,5555465,5476987,3815957,-4176135,1427095,0,0,0,31.00,30.32,64.99,276.40,332.78,112.24,655.46,13.12,0,59.88,1.09,42.73,41.79,33.67,32.93,815,2558,0,0,0,0,65.68,0.00,0.00
2013,41781913,26389269,15392644,0,11095788,6511045,4584743,30686125,500,7239417,0,0,22956483,9299498,13656985,8167025,5489960,5844428,5379223,5268272,-11172062,14672469,0,0,0,23.91,23.43,0,0,0,25.06,405.30,36.16,0,59.49,0,0,0,0,0,767,4143,0,0,0,0,0,0.02,0.02
2014,48485126,30567696,17917430,0,7723200,6553208,1169992,40761926,100,205280971,0,0,30701111,11240198,19460913,10536276,8924637,9680560,8587474,7655951,-8398286,-4139140,0,0,0,29.07,27.97,33.74,62.56,59.64,38.44,466.45,18.95,0,63.39,0.68,24.98,24.04,19.77,19.03,1162,5537,1.72,0.36,0.48,1.50,36.04,1.05,0.92
2015,71705073,44671437,27033636,0,12201175,9238228,2962946,59503899,100,209880971,0,0,39821415,13134293,26687122,14307609,12379513,-893391,-1986263,9632300,-3013636,1619670,0,0,0,31.09,-4.99,29.71,38.71,적전,202.43,483.55,20.50,0,67.02,0.66,24.69,-3.96,20.60,-3.31,-9,288,0,12.88,19.53,0,85.97,62.82,55.72
2016,90791628,41551542,49240086,0,13301797,11690270,1611527,77489831,1000,21164897,0,0,54974499,20469592,34504908,22118575,12386332,13843570,12311023,11790575,-16616065,1405314,100,2093876,16.59,22.53,22.39,38.05,0.06,흑전,88.36,355.44,17.17,0.48,62.77,0.68,18.08,17.97,15.25,15.15,597,3696,34.62,5.59,7.95,29.01,21.22,35.47,29.63
2017,108166357,59304345,48862012,0,37828046,22105409,15722638,70338311,1000,23301287,0,0,52593957,23125857,29468100,26594480,2873620,-2957153,-3138894,886736,-14401784,23143721,50,1151090,0,5.46,-5.97,-4.33,-76.80,적전,2.47,268.28,53.78,0.28,56.03,0.53,3.89,-4.25,2.89,-3.16,-92,3077,0,5.82,7.93,281.46,4.74,146.00,64.52
2018,103442304,62819225,40623079,0,35418031,14708877,20709154,68024273,1000,23418328,0,0,66204377,33068227,33136151,26641566,6494585,-1790484,-2471288,5314864,2002292,-4073916,50,1156942,0,9.81,-3.73,25.88,126.01,적지,3.49,427.08,52.07,0.47,50.05,0.63,9.39,-3.57,6.14,-2.34,-72,2953,0,3.62,3.77,102.09,14.19,39.00,23.82
