구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,138769481,116242538,22526943,0,79605122,72695245,6909876,59164359,500,19154798,0,0,166185122,103556707,62628415,63843050,-1214635,-4958911,-6205358,3317980,21191527,-22476446,0,0,0,-3.73,-4.57,적지,적지,0,159.90,134.55,0,37.69,1.09,-2.03,-10.35,-0.80,-4.07,-320,3139,0,1.24,0.45,0,-1.74,0,44.90
2017,166000027,137393629,28606398,0,105297165,69186401,36110764,60702862,500,18467253,0,0,174145484,107937419,66208065,68299759,-2091694,-8432195,-9937457,-17075515,46126170,-29562539,0,0,0,-5.71,11.60,적지,적지,0,198.58,173.46,0,38.02,0.93,-3.22,-15.30,-1.12,-5.32,-549,3320,0,1.46,0.50,0,-2.99,0,121.58
2016,207610802,159431405,48179397,0,138376975,107271314,31105660,69233828,500,17831138,0,0,156048665,100854443,55194222,61280316,-6086095,-24331843,-23967584,-28535425,-16787135,35325918,0,0,0,-15.36,82.74,적전,적전,0,148.62,199.87,0,35.37,0.79,-7.59,-29.88,-3.08,-12.12,-1392,3902,0,2.38,1.02,0,-7.23,0,0
2015,188019458,89957542,98061916,0,96845293,40311645,56533648,91174165,500,16198661,0,0,85394316,63402773,21991542,20853081,1138461,23540908,23523668,-28314188,-2344600,23400027,0,0,0,27.55,-6.78,-76.84,866.94,1.22,223.16,106.22,0,25.75,0.65,1.54,31.78,0.87,17.92,1639,5546,1.90,0.56,0.52,1.85,1.80,90.02,55.91
2014,74491835,57086819,17405017,0,17646322,10453073,7193250,56845513,500,12371346,0,0,91602616,74079410,17523206,12607850,4915356,3730394,2432794,1184874,-2433803,5196238,0,0,0,2.66,-7.71,-15.05,-20.60,9.54,546.12,31.04,0,19.13,1.22,9.25,4.58,6.52,3.23,215,4645,13.11,0.61,0.36,10.85,9.11,7.09,6.41
2013,76232517,57584838,18647679,0,26833720,19136550,7697170,49398797,500,10309455,0,0,99253025,80635739,18617286,12831173,5786113,3738958,3064099,10369948,-314107,-2991177,125,1259000,0,3.09,-0.84,-20.15,-14.94,13.61,300.92,54.32,4.46,18.76,1.28,12.06,6.39,7.49,3.97,300,4867,9.34,0.58,0.29,7.70,12.03,4.97,4.46
2012,78298761,59391269,18907492,0,31744988,28761931,2983057,46553773,500,10309455,0,0,100090196,75116709,24973487,17727202,7246285,4721784,3602196,4691771,-1501918,3345977,125,1248000,0,3.60,14.13,25.27,-7.98,7.84,206.49,68.19,4.42,24.95,1.32,16.92,8.41,9.54,4.74,429,4615,6.60,0.61,0.25,5.48,12.90,3.98,3.59
2011,73579787,55569299,18010489,0,34495391,27335543,7159847,39084396,500,8000000,0,0,87700820,63978255,23722565,17938135,5784430,5073144,3914756,3345914,-718211,-2454471,125,957000,0,4.46,0,0,0,6.76,203.29,88.26,5.34,27.05,0,0,0,0,0,528,5034,4.43,0.46,0.21,3.77,0,4.01,3.55
2010,65077561,47099092,17978468,0,28684636,21506240,7178397,36392924,500,8000000,0,0,82319756,58164396,24155360,17816515,6338846,5773066,4650723,-1386325,-4891416,9940742,125,957000,0,5.65,-15.51,-19.32,6.62,9.13,219.00,78.82,5.05,29.34,1.41,20.42,14.98,10.86,7.97,617,4674,4.01,0.53,0.23,3.45,14.79,4.06,3.63
2009,51667265,38942073,12725192,0,25963748,18757308,7206440,25703517,500,6000000,0,0,97434951,70561576,26873375,19016263,7857112,5679823,4362118,573648,-3523196,3237506,125,750000,0,4.48,86.68,66.90,29.65,11.74,207.61,101.01,0,27.58,1.97,33.40,18.54,15.89,8.82,727,4284,0,0,0,0,23.82,0.50,0.47
