구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,616850177,451434070,165416107,0,518651579,405766751,112884828,98198598,5000,8081631,0,0,539876003,512403213,27472790,15218123,12254666,7138988,9991664,61580799,-26151115,-57749987,0,0,0,2.27,1.85,57.01,568.65,46.22,2.86,111.25,528.17,0,5.09,0.81,12.98,10.58,1.83,1.50,1236,12151,8.45,0.86,0.16,5.61,6.88,19.13,13.54
2010,628646353,416048143,212598209,0,521179488,466048284,55131204,107466865,5000,8081631,0,0,702495841,656619637,45876204,21467660,24408544,13060140,4983115,82765703,-9264740,-49525246,0,0,0,3.47,0.71,0,0,0,3.67,89.27,484.97,0,6.53,0,0,0,0,0,617,13147,12.73,0.60,0.09,6.84,0,6.36,5.41
2011,686704458,425699217,261005241,0,625380106,403718818,221661288,61324352,5000,8081631,0,0,514895688,542066022,-27170334,26034871,-53205205,-63271193,-52222435,-126226061,4126053,113942314,0,0,0,-10.33,-10.14,-26.70,적전,적전,0,105.44,1019.79,0,-5.28,0.78,-63.04,-61.88,-8.09,-7.94,-6428,7089,0,0.42,0.05,0,-22.08,0,0
2012,556827919,309031483,247796436,0,490438367,325319019,165119349,66389552,5000,8081631,0,0,448169123,418735761,29433361,17410465,12022897,5801007,4411484,58050628,-6843365,-83455472,0,0,0,2.68,0.98,-12.96,흑전,흑전,1.25,94.99,738.73,0,6.57,0.72,18.83,6.91,1.93,0.71,501,7671,5.83,0.38,0.05,4.13,3.79,20.39,17.89
2013,444579119,208621728,235957391,0,368425997,292122019,76303978,76153122,5000,8081631,0,0,652995533,614003804,38991729,21236355,17755375,8283777,5836213,139216143,-32299883,-147083276,0,0,0,2.72,0.89,45.70,47.68,32.30,1.71,71.42,483.80,0,5.97,1.30,24.91,8.19,3.55,1.17,771,8929,6.04,0.52,0.06,5.02,7.31,7.60,7.09
2014,230979282,86500380,144478901,0,309337258,222112777,87224480,-78357976,5000,8081631,0,0,244838775,274340650,-29501875,22952586,-52454460,-136964257,-154670597,55243691,-30813827,-25849729,0,0,0,-21.42,-63.17,-62.51,적전,적전,0,38.94,완전잠식,0,-12.05,0.72,완전잠식,완전잠식,-15.53,-45.79,-18798,-9849,0,0,0.04,0,-105.79,0,0
2015,158022555,58995213,99027342,0,164232572,56386313,107846258,-6210016,5000,3910097,0,0,126123094,128078637,-1955543,6604809,-8560351,-38823960,-38861910,-6287089,27068732,-21198632,0,0,0,-6.79,-30.81,-48.49,적지,적지,0,104.63,완전잠식,0,-1.55,0.65,완전잠식,완전잠식,-4.40,-19.98,0,0,0,0,0,0,-23.13,0,0
2016,153215839,70238876,82976963,0,115597512,47732391,67865121,37618327,50000000,830,0,0,107419856,97050603,10369254,16214741,-5845487,-27746492,-27722760,-25481745,522380,34758179,0,0,0,-5.44,-25.81,-14.83,적지,적지,0,147.15,307.29,0,9.65,0.69,-37.22,-176.53,-3.76,-17.81,0,0,0,0,0,0,-7.22,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
