구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,3345834962,2024643788,513349770,807841404,2823054912,498521422,124999314,522780049,5000,4555768,0,0,1523878840,1241968114,281910726,150419647,131491079,116153170,75264340,482604136,-404914798,-39836753,2500,9098610,24.19,8.63,4.94,23.58,108.82,107.24,9.29,406.13,540.01,2.84,18.50,0.50,30.12,17.24,4.29,2.46,8255,74425,10.66,1.18,0.26,6.73,0,4.59,3.93
2010,4145127086,1045646373,2183927570,915553143,3303353758,435201040,250593400,841773328,5000,4555768,0,0,842803462,500464958,342338504,166904796,175433708,161126346,130974351,137370373,-143648288,82131359,3250,12891627,17.73,20.82,15.54,0,0,0,15.00,240.27,392.43,2.79,40.62,0,0,0,0,0,15960,125496,7.30,0.93,0.63,5.87,0,4.64,4.21
2011,4603216704,3812593375,790623328,0,3707456322,3460317373,247138950,895760382,500,49543070,0,0,817952804,534680424,283272380,177491367,105781013,93004786,57069439,116177695,-31601666,-29071387,250,10954000,39.58,12.93,6.98,-2.95,-39.70,-56.43,7.11,110.18,413.89,1.69,34.63,0.19,12.18,6.57,2.42,1.30,378,11670,39.12,1.27,1.32,22.65,0,12.27,10.31
2012,1446337218,517039251,929297967,0,473509897,305423342,168086554,972827321,500,49543070,0,0,856575203,581877361,274697842,185719581,88978261,44752152,90112725,36796180,-68107015,-200454301,450,19641000,31.91,10.39,10.52,4.72,-15.88,57.90,11.58,169.29,48.67,2.93,32.07,0.28,9.52,9.65,2.94,2.98,1242,12976,12.36,1.18,0.89,9.68,6.16,13.80,11.59
2013,1624124363,623739273,1000385090,0,524457217,326345229,198111988,1099667146,500,49543070,0,0,938298393,639263345,299035048,204133184,94901865,108706537,80790983,17568308,-92998574,85876995,250,11405504,26.19,10.11,8.61,9.54,6.66,-10.34,14.14,191.13,47.69,2.01,31.87,0.61,9.16,7.80,6.18,5.26,879,13883,14.16,0.90,0.66,9.64,9.45,12.29,10.11
2014,1790874896,835129130,955745766,0,609807797,433012692,176795105,1181067099,500,49543070,0,0,1044768160,707447542,337320618,222127735,115192883,140073109,101469183,54542863,-102861659,55344118,300,13680000,24.10,11.03,9.71,11.35,21.38,25.59,12.54,192.86,51.63,1.44,32.29,0.61,10.10,8.90,6.75,5.94,1146,14525,18.24,1.44,0.99,12.50,9.02,14.16,11.55
2015,2058661120,1089623159,969037961,0,751282335,503329013,247953322,1307378785,500,49543070,0,0,1132876998,763273323,369603675,261994598,107609077,156972798,112848610,7035743,-20058328,126320704,300,13621654,20.82,9.50,9.96,8.43,-6.58,11.21,11.36,216.48,57.46,0.72,32.63,0.59,8.65,9.07,5.59,5.86,1320,15148,31.77,2.77,1.83,21.44,6.77,25.21,19.50
2016,2249277259,1119498569,1129778690,0,872266114,503698348,368567765,1377011145,500,49543070,0,0,1354466206,961698365,392767841,293512304,99255537,99964017,74263537,-805470,-199548949,143769600,300,13621654,28.87,7.33,5.48,19.56,-7.76,-34.19,8.82,222.26,63.34,1.26,29.00,0.63,7.40,5.53,4.61,3.45,952,15944,24.99,1.49,0.87,14.33,5.35,20.87,15.42
2017,2560695918,1191367167,1369328751,0,1121028362,569086837,551941525,1439667556,500,49543070,0,0,1465489007,1053201532,412287475,300315518,111971957,96145770,70728142,144482444,-157277948,183548620,300,13621654,31.41,7.64,4.83,8.20,12.81,-4.76,8.10,209.35,77.87,0.76,28.13,0.61,7.95,5.02,4.66,2.94,875,16775,44.84,2.34,1.33,22.98,5.28,26.03,19.02
2018,2628599972,1144592235,1484007738,0,1175483426,661788716,513694709,1453116547,500,49543070,0,0,1548714795,1142160627,406554168,357222123,49332045,43188571,19378934,37643839,-171699823,114633176,250,11351567,61.47,3.19,1.25,5.68,-55.94,-72.60,2.81,172.95,80.89,1.00,26.25,0.60,3.41,1.34,1.90,0.75,373,16604,67.34,1.51,0.80,18.91,1.33,47.92,24.47
