구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,72824459,59989286,12835173,0,12355509,11838383,517126,60468950,500,7735183,0,0,59888502,32614219,27274283,12403270,14871013,23652572,18930833,15899154,-15160879,-1274167,85,350609,1.85,24.83,31.61,47.41,64.72,160.00,1469.61,506.74,20.43,0.67,45.54,0.98,28.87,36.75,24.37,31.02,2447,8742,5.21,1.46,1.65,5.09,188.54,6.88,6.69
2010,88494733,81041164,7453569,0,12924509,12026053,898456,75570224,500,8027357,0,0,52281083,29207604,23073479,12005888,11067591,19217114,15305884,4733376,-1290910,-908598,60,367757,2.40,21.17,29.28,0,0,0,1379.44,673.88,17.10,0.56,44.13,0,0,0,0,0,1906,10397,5.59,1.02,1.64,5.37,0,8.05,7.63
2011,59334855,52425199,6909656,0,13712900,13689685,23215,45621955,500,8333821,0,0,45546692,28453351,17093341,10097542,6995799,8607609,7149550,13782424,18883979,-34741944,60,212263,2.98,15.36,15.70,-12.88,-36.79,-53.29,342.58,382.95,30.06,0.45,37.53,0.62,11.54,11.80,9.46,9.67,856,10959,15.66,1.22,2.45,13.86,50.33,16.36,14.45
2012,59541847,52634665,6907182,0,7882538,5055195,2827343,51659309,500,5010706,0,0,35460962,22371930,13089032,9360295,3728736,7074110,6289564,4564508,-4502753,-4089632,85,223000,3.55,10.52,17.74,-22.14,-46.70,-12.03,839.85,1041.20,15.26,0.87,36.91,0.60,7.67,12.93,6.27,10.58,1020,12702,9.55,0.77,1.69,8.92,26.13,22.82,20.40
2013,63525265,56820161,6705103,0,7295371,5297445,1997925,56229894,500,5196850,0,0,32037652,20723719,11313933,8188226,3125707,5128973,4485300,7630261,-264807,-199815,60,234528,5.23,9.76,14.00,-9.65,-16.17,-28.69,0,1072.60,12.97,0.59,35.31,0.52,5.79,8.31,5.08,7.29,862,13126,11.83,0.78,1.65,10.86,19.95,17.72,15.72
2014,66654278,58207304,8446973,0,5856389,4907620,948768,60797889,500,5392289,0,0,33098686,20758773,12339913,9215692,3124221,4601330,4147569,6891366,-11141893,310962,60,246240,5.53,9.44,12.53,3.31,-0.05,-7.53,0,1186.06,9.63,0.59,37.28,0.51,5.34,7.09,4.80,6.37,826,13471,12.41,0.76,1.67,11.27,18.16,18.54,16.20
2015,59911236,45073539,14837697,0,5812319,5130176,682143,54098918,500,5597489,0,0,28501761,16631921,11869840,10084886,1784953,3789582,3509020,1467735,11344188,-10352406,60,214663,5.34,6.26,12.31,-13.89,-42.87,-15.40,0,878.60,10.74,0.42,41.65,0.45,3.11,6.11,2.82,5.54,718,13700,19.78,1.04,2.79,17.48,8.96,46.22,35.68
2016,65783269,48959067,16824203,0,6394545,6394545,0,59388724,500,5776374,0,0,28280102,16805639,11474463,10391984,1082478,5831969,5318183,8435431,-7666150,194026,60,220769,3.89,3.83,18.81,-0.78,-39.36,51.56,0,765.64,10.77,0.46,40.57,0.45,1.91,9.37,1.72,8.46,982,14279,13.39,0.92,2.69,11.88,5.76,73.39,44.03
2017,72003645,56950713,15052932,0,7065550,5982817,1082733,64938095,500,5960348,0,0,34429354,20135820,14293534,11906219,2387315,8449677,7272078,2035294,-5957338,-1405292,60,227203,3.14,6.93,21.12,21.74,120.54,36.74,0,951.90,10.88,0.44,41.52,0.50,3.84,11.70,3.47,10.56,1212,14869,11.18,0.91,2.35,9.61,13.55,35.55,23.82
2018,61115452,46221616,14893836,0,5044011,3828596,1215415,56071441,500,6149683,0,0,26930368,18171060,8759308,10122642,-1363334,-1747632,-783480,459162,11475461,-8121074,80,201845,0,-5.06,-2.91,-21.78,적전,적전,0,1207.27,9.00,0.62,32.53,0.40,-2.25,-1.29,-2.05,-1.18,-38,14358,0,0.90,2.95,78.66,-3.69,0,0
