구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,42875108,0,0,0,27373061,0,0,15502047,500,0,0,0,4262252,0,4262252,0,1311980,0,0,-258051,560320,-31600,0,0,0,23.87,-25.58,-62.89,-57.46,0,0,176.58,0,82.22,0.12,8.52,8.03,3.03,2.85,0,0,0,0,0,0,0,0,0
2017,43863301,0,0,0,28557561,0,0,15305739,500,0,0,0,5727509,0,5727509,0,3535679,0,0,975465,32239,-1474600,0,0,0,51.69,19.81,33.06,32.90,0,0,186.58,0,101.79,0.13,25.53,21.00,8.31,6.83,0,0,0,0,0,0,0,0,0
2016,41243774,0,0,0,28846447,0,0,12397327,500,0,0,0,4780356,0,4780356,0,2657228,0,0,-1019543,-669014,1118069,0,0,0,35.62,36.94,106.00,89.83,0,0,232.68,0,77.82,0.16,23.51,19.36,6.86,5.65,0,0,0,0,0,0,0,0,0
2015,36250184,0,0,0,26041232,0,0,10208952,500,0,0,0,3490959,0,3490959,0,1289916,0,0,-11283227,3037945,9209027,0,0,0,22.39,53.78,321.12,378.23,0,0,255.08,0,67.79,0.16,13.39,11.97,4.03,3.60,0,0,0,0,0,0,0,0,0
2014,27728464,0,0,0,18672300,0,0,9056164,500,0,0,0,2270044,0,2270044,0,306307,0,0,2689866,156799,-2773269,0,0,0,4.41,58.89,흑전,흑전,0,0,206.18,0,41.51,0.20,3.43,2.70,1.10,0.86,0,0,0,0,0,0,0,0,0
2013,28104963,0,0,0,19289853,0,0,8815110,500,0,0,0,1428645,0,1428645,0,-2183525,0,0,640701,94155,-793073,0,0,0,-32.64,-68.64,적전,적전,0,0,218.83,0,28.27,0.18,-22.55,-17.04,-7.66,-5.79,0,0,0,0,0,0,0,0,0
2012,28897795,0,0,0,18347954,0,0,10549841,500,0,0,0,4556163,0,4556163,0,2903647,0,0,1161288,403631,-1528443,0,0,0,37.02,11.45,41.42,31.64,0,0,173.92,0,74.70,0.21,30.26,23.53,10.17,7.90,0,0,0,0,0,0,0,0,0
2011,28231950,0,0,0,19589950,0,0,8642000,500,0,0,0,4087934,0,4087934,0,2053275,0,0,-2057577,512607,1550058,0,0,0,31.54,1.20,28.89,15.02,0,0,226.68,0,75.17,0.20,25.80,21.55,7.73,6.46,0,0,0,0,0,0,0,0,0
2010,24870197,0,0,0,17593347,0,0,7276849,500,0,0,0,4039562,0,4039562,0,1593089,0,0,-2201399,-390985,2374328,0,0,0,27.65,1.45,155.09,327.10,0,0,241.77,0,74.89,0.24,23.76,22.23,6.97,6.53,0,0,0,0,0,0,0,0,0
2009,20832650,0,0,0,14696934,0,0,6135716,500,0,0,0,3981701,0,3981701,0,624509,0,0,-105883,196914,140391,0,0,0,6.44,3.80,-57.07,-70.90,0,0,239.53,0,73.50,0.26,11.65,6.51,3.03,1.69,0,0,0,0,0,0,0,0,0
