구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,344835985,104310046,240525939,0,221993555,213355121,8638434,122842430,500,13513500,0,0,228507869,211463035,17044833,15551341,1493492,-5342939,-3448334,53329200,-36286549,-11783890,25,330387,0,-1.51,-12.49,61.94,적전,0.27,48.89,180.71,1.07,7.46,0.64,1.19,-2.75,0.42,-0.97,-255,9275,0,0.25,0.14,0.88,0.45,77.48,2.84
2017,364128721,126930105,237198617,0,236441487,232882648,3558838,127687235,500,13513500,0,0,261122252,241562069,19560182,18637919,922264,5436758,8168307,57800246,-27949628,-25423487,70,925083,0,3.13,-23.93,-96.53,-56.85,0.15,54.50,185.17,1.41,7.49,0.67,0.73,6.48,0.24,2.09,604,9634,8.20,0.51,0.26,1.52,0.60,180.88,4.52
2016,416302908,153104981,263197927,0,291772550,288029265,3743284,124530358,500,13513500,0,0,343246623,295114900,48131723,21519813,26611910,25026613,18929658,36303852,-32192584,-5296327,150,1982320,0,5.51,12.60,43.70,120.69,4.99,53.16,234.30,2.24,14.02,0.82,22.59,16.07,6.39,4.55,1401,9400,4.78,0.71,0.26,1.63,8.49,8.08,3.40
2015,416109168,154935968,261173200,0,305004408,264702471,40301937,111104760,500,13513500,0,0,304829512,264459123,40370389,21850878,18519511,7254895,8577330,27705955,-51332757,27716827,100,1351350,0,2.81,24.67,-37.30,-69.25,3.63,58.53,274.52,1.18,13.24,0.83,17.26,8.00,5.06,2.34,635,8222,13.34,1.03,0.38,3.26,10.53,13.00,5.35
2014,316081674,136927478,179154196,0,212619964,186835655,25784309,103461710,500,13513500,0,0,244511080,194005887,50505192,20967102,29538090,29459067,27894338,41241411,-54012370,15804386,100,1351350,0,11.41,26.87,153.05,143.79,6.88,73.29,205.51,0.90,20.66,0.90,32.92,31.09,10.87,10.27,2064,7656,5.40,1.46,0.62,3.37,15.20,7.81,4.98
2013,227363799,94872163,132491636,0,151371616,121838166,29533450,75992184,500,13513500,0,0,192725187,162611123,30114064,18441078,11672986,12591179,11441874,35915305,-36401714,-8840182,60,810810,0,5.94,42.45,37.19,49.20,2.55,77.87,199.19,0.64,15.63,0.86,16.90,16.56,5.20,5.10,847,5623,11.11,1.67,0.66,4.28,6.53,17.83,6.95
2012,221606669,109726254,111880415,0,159433160,104492857,54940303,62173508,500,13513500,0,0,135293640,113060277,22233363,13724725,8508638,10199403,7668841,-21460528,-40227302,51596197,50,650000,0,5.67,66.75,58.75,66.52,2.24,105.01,256.43,1.45,16.43,0.74,14.39,12.97,4.68,4.22,567,4689,6.10,0.74,0.35,2.48,5.35,16.10,6.96
2011,142116948,68461183,73655765,0,86000313,38704080,47296233,56116635,500,13513500,0,0,81135055,67117574,14017481,8657765,5359716,5608735,4605337,-7689184,-21950813,39769529,40,520000,0,5.68,25.53,-14.66,-26.75,4.89,176.88,153.25,1.81,17.28,0.70,10.02,8.61,4.64,3.98,341,4241,6.48,0.52,0.37,2.39,6.53,11.93,4.83
2010,89106188,43147188,45959000,0,38211133,20436740,17774393,50895055,500,13513500,0,0,64634875,51677575,12957301,6677201,6280100,7592765,6287368,12679767,-23859354,13203891,40,520145,0,9.73,0,0,0,24.40,211.13,75.08,1.58,20.05,0,0,0,0,0,465,3854,5.45,0.66,0.53,2.65,0,5.45,2.65
2009,57208365,30074401,27133964,0,16993548,14922031,2071517,40214816,500,13513500,0,0,40803637,33154623,7649014,4440549,3208465,4675301,4388333,8541762,-10209663,3774000,30,390109,0,10.75,8.77,439.85,흑전,26.69,201.54,42.26,2.59,18.75,0.79,8.53,11.66,6.23,8.52,325,3064,3.57,0.38,0.38,1.48,11.84,4.89,1.67
