구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,60655815,14651659,46004156,0,17279615,10517984,6761631,43376200,500,11847232,0,0,55441042,49282029,6159013,4013169,2145844,2049307,2091422,3286608,-5712725,342006,60,710834,0,3.77,2.64,-31.36,-14.78,11.24,139.30,39.84,1.66,11.11,0.91,5.04,4.91,3.53,3.44,177,3661,20.51,0.99,0.77,10.47,4.57,23.51,12.15
2017,60815974,18049426,42766548,0,19050681,12809691,6240990,41765292,500,11847232,0,0,54017360,46850244,7167116,4040864,3126253,3087640,2454141,3463229,-4257250,1501941,60,710834,0,4.54,17.90,32.25,30.40,21.73,140.90,45.61,1.59,13.27,0.93,7.63,5.99,5.39,4.23,205,3525,18.39,1.07,0.84,10.94,5.73,15.62,10.18
2016,55100674,15098643,40002032,0,14871073,8507075,6363998,40229601,500,12024680,0,0,45817287,39381699,6435588,4071710,2363878,2149051,1882009,3107285,-895429,-2429448,40,473889,0,4.11,1.95,325.00,117.15,13.55,177.48,36.97,0.95,14.05,0.83,6.00,4.78,4.29,3.41,157,3411,26.90,1.23,1.10,14.58,5.09,22.75,13.60
2015,55129986,15479242,39650744,0,16623749,11356329,5267419,38506237,500,12024680,0,0,44939766,39867731,5072035,4515827,556208,629741,866686,1548155,659883,-3305686,30,353917,0,1.93,-12.57,-27.53,96.35,1.95,136.30,43.17,0.93,11.29,0.78,1.46,2.27,0.97,1.51,72,3286,44.68,0.98,0.86,15.99,1.95,77.31,20.38
2014,59688987,17703699,41985288,0,21983664,14404841,7578823,37705323,500,12024680,0,0,51403574,45492098,5911476,5143928,767548,448020,441394,1869043,-1813196,-1204159,30,243885,0,0.86,-1.81,22.41,-68.32,1.77,122.90,58.30,1.08,11.50,0.86,2.04,1.17,1.28,0.74,37,3219,75.46,0.86,0.65,16.69,1.95,51.57,17.05
2013,60189456,18688700,41500757,0,22569693,14075379,8494314,37619763,500,12024680,0,0,52351488,46725117,5626371,4999322,627049,1171924,1393320,1839353,3679246,-3322106,40,325663,0,2.66,1.09,2.10,-69.25,1.31,132.78,59.99,0.99,10.75,0.87,1.68,3.73,1.04,2.32,116,3208,35.04,1.27,0.93,17.44,1.95,86.72,26.76
2012,60004853,17867228,42137626,0,22906580,13807008,9099572,37098273,500,12024680,0,0,51788897,46263302,5525594,4911443,614151,5246974,4531819,4567234,-7247341,3276634,50,454525,0,8.75,-23.42,-89.16,-12.79,3.04,129.41,61.75,1.06,10.67,0.91,1.76,13.00,1.08,8.00,377,3088,12.46,1.52,1.09,10.46,1.57,106.65,44.29
2011,53275662,21752579,31523082,0,20636563,15657039,4979524,32639099,500,5987340,0,0,67628111,56915065,10713047,5046011,5667035,6545187,5196690,6086562,-10218151,3507184,100,598000,0,7.68,21.37,24.07,34.83,55.93,138.93,63.23,0.53,15.84,1.40,18.57,17.03,11.71,10.73,868,5451,21.72,3.46,1.67,19.76,18.26,20.68,18.96
2010,43553690,19596943,23956747,0,15171659,11481987,3689672,28382031,500,5987340,0,0,55721505,47075790,8645715,4078168,4567547,4871002,3854211,1565411,-10094602,10076565,100,598734,0,6.92,0,0,0,17.65,170.68,53.46,1.88,15.52,0,0,0,0,0,816,4740,6.51,1.12,0.45,5.36,0,7.36,6.23
2009,27207395,14139085,13068310,0,12210655,8954245,3256410,14996740,500,4187340,0,0,41155613,35483978,5671635,3591299,2080336,2349873,1893775,2481152,-3333781,1184194,100,419000,0,4.60,-14.74,-49.84,-33.81,9.51,157.90,81.42,0,13.78,1.70,15.04,13.69,8.58,7.81,468,3581,0,0,0,0,12.98,1.21,0.77
