구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,281116134,229279647,51836488,0,216330014,165074157,51255857,64786120,5000,12631440,0,0,253621617,224771702,28849915,22314943,6534972,-79834643,-74278134,14237882,97973442,-110130302,0,0,0,-29.29,-21.15,-50.16,적전,0.32,138.89,333.91,0,11.38,0.70,6.85,-77.83,1.81,-20.60,-6144,5132,0,0.72,0.18,0,3.36,22.77,18.79
2002,439991607,311911334,128080272,0,313914218,242623592,71290626,126077388,5000,12382496,0,0,321663349,292783838,28879511,15768072,13111438,2889254,2101263,30487618,30000847,-66342579,100,1263996,0,0.65,9.15,-31.32,-2.45,0.63,128.56,248.99,1.52,8.98,0.66,10.44,1.67,2.69,0.43,188,10248,34.99,0.64,0.23,17.15,4.12,17.92,15.36
2001,535874658,402009727,133864932,0,410732298,336683049,74049250,125142360,5000,11410154,0,0,294707177,261835041,32872136,13782284,19089852,3479550,2154134,62828081,-9982597,-47238628,150,1746638,0,0.73,62.98,29.78,흑전,0.91,119.40,328.21,2.58,11.15,0.57,16.26,1.84,3.70,0.42,198,11032,29.35,0.53,0.21,13.94,4.33,13.12,11.66
2000,495636889,380314528,115322361,0,386017205,138549017,247468188,109619684,5000,11410000,0,0,180828680,151429650,29399030,14689912,14709118,-3767003,-2355598,-5305055,9234237,-6905680,0,0,0,-1.30,-7.62,236.44,적전,0.72,274.50,352.14,0,16.26,0.36,11.52,-1.84,2.93,-0.47,-216,9640,0,0.27,0.15,100.23,3.15,18.06,15.31
