구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,18419995,11903828,6516167,0,5078290,5044848,33441,13341705,500,4000000,0,0,24297825,8795147,15502678,9464695,6037983,5741271,4549479,4543818,-785562,-300000,0,0,0,18.72,58.88,107.97,372.91,105.31,235.96,38.06,0,63.80,1.53,54.50,41.07,38.04,28.66,0,0,0,0,0,0,98.38,0.00,0.00
2017,13329332,6765226,6564106,0,4513782,2407433,2106349,8815550,500,4000000,0,0,15293357,5971553,9321804,6418561,2903243,1401131,962010,2139718,-543493,0,0,0,0,6.29,14.39,8.22,3.54,49.42,281.01,51.20,0,60.95,1.19,34.50,11.43,22.63,7.50,0,0,0,0,0,0,50.05,0.00,0.00
2016,12324331,5399052,6925279,0,4308568,2191978,2116591,8015762,500,4000000,0,0,13369910,5677187,7692723,5010030,2682693,1531833,929099,3203599,-691592,-460000,0,0,0,6.95,5.26,4.16,6.41,46.44,246.31,53.75,0,57.54,1.12,35.43,12.27,22.39,7.75,0,0,0,0,0,0,38.04,0.00,0.00
2015,11637846,5076654,6561192,0,4507921,4194918,313003,7129925,500,4000000,0,0,12701389,5063724,7637665,5062080,2575585,930916,873091,2183576,31095,-2085000,0,0,0,6.87,22.58,4.65,62.14,12.79,121.02,63.23,0,60.13,1.08,38.57,13.07,21.82,7.40,0,0,0,0,0,0,44.37,0.38,0.35
2014,11970069,5860581,6109488,0,5744609,5585893,158716,6225460,500,4000000,0,0,10361726,4065520,6296207,3834952,2461255,618600,538486,-286951,-259493,-2913109,0,0,0,5.20,64.06,흑전,흑전,6.89,104.92,92.28,0,60.76,0.79,41.83,9.15,18.81,4.12,0,0,0,0,0,0,39.69,1.05,0.98
2013,14196267,7651494,6544772,0,8652922,8571795,81127,5543344,500,4000000,0,0,6315733,3551660,2764074,3628674,-864601,-3635015,-3848265,-128735,3667501,-1275131,0,0,0,-60.93,-45.98,적지,적지,0,89.26,156.10,0,43.76,0.38,-11.64,-51.79,-5.21,-23.17,0,0,0,0,0,0,-13.15,0,0
2012,19017887,9108107,9909780,0,9700240,9642000,58240,9317646,500,4000000,0,0,11691606,7366739,4324867,6340112,-2015245,-3834239,-3658267,-2717623,1839568,768065,0,0,0,-31.29,-40.08,적지,적지,0,94.46,104.11,0,36.99,0.57,-18.02,-32.70,-9.75,-17.70,0,0,0,0,0,0,-19.00,0,0
2011,22318743,13747380,8571363,0,9263687,9123512,140175,13055057,500,4000000,0,0,19510453,12262178,7248275,10637287,-3389012,-4953817,-5181147,-4311759,-1016748,3358893,0,0,0,-26.56,-23.52,적전,적전,0,150.68,70.96,0,37.15,0.83,-21.67,-33.13,-14.34,-21.92,0,0,0,0,0,0,-31.01,0,0
2010,24954910,15607913,9346996,0,6733481,6282957,450523,18221429,500,4000000,0,0,25509701,14617884,10891818,10350509,541308,690733,456006,-2364140,-1576477,1770025,0,0,0,1.79,-42.45,-91.29,-89.59,1.97,248.42,36.95,0,42.70,1.00,3.00,2.53,2.12,1.79,0,0,0,0,0,0,3.46,0.00,0.00
2009,26121364,15571011,10550353,0,8268177,7457699,810478,17853187,500,4000000,0,0,44328477,23000115,21328362,15110051,6218311,5872890,4382129,451449,910209,-1504624,0,45714,0,9.89,5.63,-9.99,-4.15,30.39,208.79,46.31,0,48.11,1.71,39.71,27.98,23.96,16.88,0,0,0,0,0,0,68.58,0.00,0.00
