구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,20573763,6106896,14466868,0,15052597,11959895,3092702,5521166,500,7100690,0,0,4016196,2201003,1815193,4342448,-2527255,-1671027,-1673427,-997964,-9307165,9892020,0,0,0,-41.67,60.53,적지,적지,0,51.06,272.63,0,45.20,0.24,-68.74,-45.51,-15.29,-10.13,0,0,0,0,0,0,-24.14,0,0
2017,12480697,4344071,8136625,0,10648557,8339352,2309205,1832140,100,6492690,0,0,2501831,765404,1736427,3116069,-1379642,-2409438,-2492833,-3108594,-5001889,8528855,0,0,0,-99.64,132.85,적전,적전,0,52.09,581.21,0,69.41,0.29,-63.34,-114.45,-15.88,-28.70,0,0,0,0,0,0,-24.57,0,0
2016,4890214,1729819,3160395,0,2366218,1755254,610963,2523996,500,147143,0,0,1074442,400557,673886,590725,83161,69141,79192,243827,-3618023,3355726,0,0,0,7.37,0,0,0,4.49,98.55,93.75,0,62.72,0,0,0,0,0,0,0,0,0,0,0,0,9.02,4.30
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
