구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,25781759,12817743,12964015,0,3136110,1587731,1548379,22645648,500,4598000,0,0,15877092,12365981,3511111,1836306,1674805,1731538,429166,2049448,-1672061,2283423,0,0,0,10.55,2.70,-12.38,흑전,흑전,220.20,807.30,13.85,0,22.11,0.64,7.62,1.95,6.77,1.74,96,5465,49.46,0.87,1.34,22.04,2.62,13.10,9.93
2010,40111844,11604728,28507116,0,10554647,8784141,1770506,29557197,500,4598000,0,0,18108361,15634605,2473755,2644001,-170245,-250914,-397980,1011207,-9551623,5727000,0,0,0,-0.94,-2.20,0,0,0,0,132.11,35.71,0,13.66,0,0,0,0,0,-71,6940,0,0.67,1.18,129.30,0,0,102.79
2011,47973934,11010427,36963507,0,17318997,7610845,9708153,30654936,500,6605068,0,0,32699404,29790130,2909274,2198608,710666,276292,283662,-414179,-6487945,7086590,0,0,0,2.17,0.87,80.58,흑전,흑전,3.19,144.67,56.50,0,8.90,0.74,2.36,0.94,1.61,0.64,49,5003,77.82,0.76,0.77,42.03,2.08,51.54,37.19
2012,67585338,21315261,46270077,0,28073322,15170793,12902529,39512016,500,8663385,0,0,37720279,33069210,4651069,2977803,1673266,109530,133038,687860,-10405779,17092786,0,0,0,4.44,0.35,15.35,135.45,-53.10,2.10,140.50,71.05,0,12.33,0.65,4.77,0.38,2.90,0.23,20,4545,244.78,1.06,0.89,33.82,4.47,33.49,22.17
2013,68288156,15661653,52626503,0,26471481,9362997,17108485,41816675,500,9243655,0,0,27110346,24557370,2552976,2720740,-167764,-2285864,-2334551,242526,-9553922,2950755,0,0,0,-0.62,-8.61,-28.13,적전,적전,0,167.27,63.30,0,9.42,0.40,-0.41,-5.74,-0.25,-3.44,-247,4519,0,0.54,0.82,0,-0.34,0,96.69
2014,70320402,22235359,48085043,0,28217477,22212529,6004949,42102925,500,9243655,0,0,34329110,31452571,2876539,2117607,758932,352793,262385,887198,213850,823000,0,0,0,2.21,0.76,26.63,흑전,흑전,0.67,100.10,67.02,0,8.38,0.50,1.81,0.63,1.10,0.38,28,4550,208.95,1.31,1.60,48.80,1.12,89.41,41.81
2015,66674339,16298803,50375536,0,29267281,23900200,5367081,37407058,500,9425143,0,0,20973488,22751444,-1777956,2496981,-4274937,-6692391,-7033202,-4539059,3051916,496821,0,0,0,-20.38,-33.53,-38.90,적전,적전,0,68.20,78.24,0,-8.48,0.31,-10.75,-17.69,-6.24,-10.27,-757,3965,0,1.56,2.74,0,-8.91,0,0
2016,70046098,16704162,53341936,0,29803068,23220325,6582743,40243030,500,10130518,0,0,35328272,31027729,4300543,2289414,2011129,657616,610010,-3826900,890010,2347684,0,0,0,5.69,1.73,68.44,흑전,흑전,3.23,71.94,74.06,0,12.17,0.52,5.18,1.57,2.94,0.89,67,3972,71.51,1.20,1.33,33.16,3.51,34.43,24.97
2017,80214001,22621733,57592268,0,32869443,17441057,15428386,47344558,500,13742997,0,0,42340810,40952908,1387902,2131307,-743405,-1501486,-1689763,1171375,265445,11990410,0,0,0,-1.76,-3.99,19.85,적전,적전,0,129.70,69.43,0,3.28,0.56,-1.70,-3.86,-0.99,-2.25,-165,3445,0,1.21,1.01,0,-1.54,0,795.33
2018,66165402,11133479,55031923,0,19710963,11379215,8331749,46454439,500,13742997,0,0,13212174,11246221,1965953,2659156,-693203,-1047436,-1037628,-2782966,1635747,-12033000,0,0,0,-5.25,-7.85,-68.80,적지,적지,0,97.84,42.43,0,14.88,0.18,-1.48,-2.21,-0.95,-1.42,-76,3380,0,1.09,3.85,0,-1.26,0,979.22
