구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,62807852,50286595,12521257,0,14960746,14454945,505801,47847106,500,25115308,0,0,17510965,14159882,3351084,3568687,-217603,-3941748,-3870468,-2358660,-25164249,27988598,0,0,0,-22.10,22.59,적지,적지,0,347.89,31.27,0,19.14,0.35,-0.51,-9.15,-0.43,-7.66,-165,1905,0,1.40,3.52,0,-1.36,0,126.21
2017,38212815,22913340,15299475,0,1444260,822268,621993,36768555,500,21115308,0,0,14284034,11971612,2312422,3101067,-788646,-751403,-1406275,1202948,-6493323,118440,0,0,0,-9.85,-22.72,적지,적지,0,2786.60,3.93,0,16.19,0.35,-2.07,-3.69,-1.94,-3.45,-67,1735,0,2.38,6.10,0,-4.18,0,0
2016,43257691,24847341,18410350,0,3738408,3007796,730612,39519283,500,21115308,0,0,18484248,17613112,871136,1130693,-259557,-166958,-2472902,-8283541,1781821,23299994,0,0,0,-13.38,2484.96,적지,적지,0,826.10,9.46,0,4.71,0.61,-0.97,-9.21,-0.86,-8.15,-124,1872,0,3.22,6.48,0,-2.24,0,470.04
2015,17408319,11290796,6117523,0,3203430,3074920,128510,14204889,500,18055387,0,0,715069,1469000,-753931,2337702,-3091633,-2157525,-5980854,-5835231,-8620796,2949998,0,0,0,-836.40,-90.78,적지,적지,0,367.19,22.55,0,-105.43,0.04,-19.83,-38.36,-16.22,-31.38,-334,787,0,4.26,83.83,0,-275.23,0,0
2014,20712511,19820252,892259,0,3734109,3385915,348193,16978402,500,16387049,0,0,7759320,7394830,364490,7377179,-7012689,-7371202,-7371202,-7520762,583171,23395408,0,0,0,-95.00,-79.02,적지,적지,0,585.37,21.99,0,4.70,0.53,-78.06,-82.05,-47.59,-50.02,-1069,1036,0,2.78,2.56,0,-1421.81,0,0
2013,8761828,7416587,1345241,0,7772022,7518526,253497,989806,500,18591323,0,0,36990928,40744800,-3753873,2772457,-6526329,-10332261,-11639358,1442501,-2623812,1198200,0,0,0,-31.47,-10.75,적전,적전,0,98.64,785.21,0,-10.15,2.76,-108.06,-192.72,-48.69,-86.84,-690,123,0,14.38,0.81,0,-149.03,0,0
2012,18045904,14429961,3615943,0,6956684,4208284,2748400,11089220,500,16824000,0,0,41447426,38757537,2689889,1566939,1122950,1239753,1239753,-2630090,-2996705,2981146,0,0,0,2.99,97.25,288.20,흑전,60.28,342.89,62.73,0,6.49,2.75,10.96,12.10,7.44,8.21,74,736,14.45,1.45,0.43,6.66,17.68,15.96,6.97
2011,12145750,10210280,1935471,0,2735188,2707041,28147,9410562,500,16823746,0,0,21012884,19112616,1900268,1610995,289273,409579,-1141628,-1687222,-2061143,2338928,0,0,0,-5.43,0,흑전,적전,0,377.17,29.07,0,9.04,1.56,3.20,-12.64,2.14,-8.46,-76,637,0,1.10,0.50,0,7.12,40.71,14.15
2010,14837535,13331815,1505720,0,6188608,6052482,136126,8648928,500,29447493,0,0,0,0,0,271178,-271178,-271178,553336,-1966468,6646458,-49711,0,0,0,0,-100.00,적지,흑전,0,220.27,71.55,0,0,0.00,-3.04,6.21,-1.57,3.20,19,448,20.49,0.86,0,20.49,-3.55,0,0
2009,19696590,9966869,9729720,0,10529185,9878704,650481,9167405,500,29447493,0,0,11907927,11722751,185176,3567560,-3382384,-5590672,-9717907,-3451271,-1249340,5179529,0,0,0,-81.61,-61.14,적지,적지,0,100.89,114.85,0,1.56,0.53,-29.03,-83.42,-15.05,-43.24,-353,466,0,1.76,1.90,0,-27.68,0,0
