구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1996,118562011,41324105,77237906,0,73093421,41752210,31341211,45468590,5000,5000000,0,0,105562859,99415660,6147199,6422438,-275239,-2999645,-2999645,17507657,-13093573,-4255389,0,0,0,-0.26,-2.84,54.18,적전,적전,0,98.97,160.76,0,5.82,0.89,-0.58,-6.29,-0.23,-2.52,-600,9094,0,1.21,0.52,9.88,-0.34,0,10.84
1997,151935698,60900163,91035535,0,106295401,69044160,37251241,45640297,5000,5000000,0,0,117862081,105344039,12518042,7647194,4870848,-1285983,-1285983,-8943425,-11467120,20177428,0,0,0,4.13,-1.09,11.65,흑전,적지,0.77,88.20,232.90,0,10.62,0.87,10.69,-2.82,3.60,-0.95,-257,9128,0,0.50,0.19,2.62,5.14,18.72,6.13
1998,140762613,74243226,66519387,0,67207833,41307292,25900541,73554780,5000,13000000,0,0,99687324,87849734,11837590,5748586,6089004,-12085517,-12085517,-4693152,3690314,4449686,0,0,0,6.11,-12.12,-15.42,25.01,적지,0.57,179.73,91.37,0,11.87,0.68,10.22,-20.28,4.16,-8.26,-1385,5658,0,1.69,0.84,0,5.76,25.12,9.85
1999,156447645,95434894,61012751,0,68589676,53587845,15001831,87857969,5000,13000000,0,0,140835971,124904361,15931610,6368443,9563167,13379337,8971819,13730905,2409426,-18919121,0,0,0,6.79,6.37,41.28,57.06,흑전,2.92,178.09,78.07,0,11.31,0.95,11.85,11.12,6.44,6.04,690,6758,10.29,1.05,0.66,4.35,6.20,11.56,5.07
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
