구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,89851738,62492652,27359087,0,4632283,4123450,508833,85219455,500,8166558,0,0,37849986,28314573,9535413,18963483,-9428070,-9135813,-9504673,-7616707,3250029,-704569,100,693255,0,-25.11,-31.01,적지,적지,0,1515.54,5.44,1.66,25.19,0.40,-10.38,-10.46,-9.94,-10.02,-1164,12583,0,0.48,1.30,0,-53.80,0,0
2017,99886883,74266521,25620363,0,3418398,3201716,216682,96468485,500,8166558,0,0,54863317,45733583,9129734,19842508,-10712774,-3913644,-2215924,-5396516,1214880,-3663036,100,704569,0,-4.04,-25.30,적지,적지,0,2319.58,3.54,1.00,16.64,0.52,-10.77,-2.23,-10.20,-2.11,-271,13832,0,0.72,1.49,0,-38.82,0,0
2016,110252314,89852673,20399641,0,7832145,7770145,62000,102420169,500,8166558,0,0,73444378,59971458,13472920,20897007,-7424088,-5454151,-6790629,844029,17979733,-11149413,100,732185,0,-9.25,-30.85,적전,적전,0,1156.38,7.65,0.64,18.34,0.62,-6.68,-6.11,-6.28,-5.75,-832,14202,0,1.10,1.74,0,-44.09,0,0
2015,126027042,113845727,12181315,0,6051286,5943136,108150,119975756,500,8166558,0,0,106214922,77457173,28757749,19480317,9277432,11510068,11390724,5954999,-21683595,7544848,100,797174,0,10.72,-14.30,-57.43,-42.93,0,1915.58,5.04,0.56,27.08,0.89,8.39,10.31,7.81,9.59,1436,15058,12.47,1.19,1.35,10.32,44.38,15.78,12.55
2014,111640702,101464237,10176465,0,10552802,10490802,62000,101087899,500,7766558,0,0,123936525,87766706,36169818,14377280,21792538,23724986,19958176,12272606,-7919614,-2329967,0,1164984,0,16.10,-17.05,-53.05,-47.37,0,967.17,10.44,0,29.18,1.16,23.57,21.59,20.35,18.64,2570,13016,0,0,0,0,187.49,0.00,0.00
2013,102511255,95800552,6710702,0,18710700,17992232,718468,83800555,500,7766558,0,0,149409029,88822524,60586504,14167121,46419383,47955828,37925145,46350230,-36647110,0,0,2329967,0,25.38,52.47,50.06,16.23,0,532.46,22.33,0,40.55,1.90,71.57,58.47,58.94,48.15,4883,10790,0,0,0,0,563.94,0.00,0.00
2012,55005666,49723988,5281678,0,9089230,9032769,56461,45916436,500,7766558,0,0,97993134,56570888,41422246,10488223,30934024,30534226,32629444,29633800,-22270201,-1302789,0,0,0,33.30,0,0,0,1008.38,550.48,19.80,0,42.27,0,0,0,0,0,4403,5912,0,0,0,0,0,0.00,0.00
2011,17604274,16275218,1329056,0,5410395,4228145,1182250,12193879,500,6806866,0,0,44744478,27202992,17541486,6852876,10688609,10786632,10786632,8229749,-993263,-5390000,0,0,0,24.11,76.54,165.37,204.78,51.19,384.93,44.37,0,39.20,2.96,157.69,159.14,70.79,71.44,1585,1791,0,0,0,0,402.77,0.00,0.00
2010,12591963,11324109,1267855,0,11229467,10258717,970750,1362496,500,6806866,0,0,25345639,15985582,9360057,5332264,4027793,3539134,3539134,2686802,-532670,0,0,0,0,13.96,45.09,220.11,222.34,8.43,110.39,824.18,0,36.93,2.30,완전잠식,완전잠식,36.56,32.13,520,200,0,0,0,0,822.59,0.00,0.00
2009,9439141,8122836,1316305,0,11568754,11140566,428188,-2129613,500,6806866,0,0,17469196,11798373,5670823,4412571,1258252,1097935,1097935,-416428,4062669,-3042000,0,0,0,6.28,7.86,흑전,흑전,1.89,72.91,완전잠식,0,32.46,1.35,완전잠식,완전잠식,9.73,8.49,161,-313,0,0,0,0,108.80,1.55,1.06
