구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,4907019,1722144,3184875,0,167346,167346,0,4739673,500,4682166,0,0,174240,128669,45571,840851,-795280,-825663,-649834,-624457,-960615,985983,0,0,0,-372.95,515.02,적지,적지,0,1029.09,3.53,0,26.15,0.04,-17.41,-14.23,-16.74,-13.68,-141,1012,0,4.45,119.10,0,-16.52,0,0
2017,4595509,1843968,2751542,0,200390,200390,0,4395119,500,4448166,0,0,28331,36887,-8556,838662,-847218,-890644,-702200,-879828,470881,278,0,0,0,-2478.56,-49.84,적지,적지,0,920.19,4.56,0,-30.20,0.01,-17.88,-14.82,-17.14,-14.21,-158,988,0,5.05,783.47,0,-21.41,0,0
2016,5288094,3342053,1946041,0,206220,206220,0,5081874,500,4448166,0,0,56484,224046,-167562,615655,-783217,-823656,-670742,-573429,-2318194,2818929,0,0,0,-1187.49,-93.65,적전,적전,0,1620.63,4.06,0,-296.65,0.01,-19.50,-16.70,-18.37,-15.73,-155,1142,0,7.97,695.48,0,-29.56,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,62.88,639.51,523.55,9.93,1195.12,9.69,0,39.27,0.38,3.05,3.01,2.45,2.42,211,7566,0,0,0,0,3.94,0.00,0.00
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,8.95,-59.10,-45.30,1.07,133.09,78.38,0,39.25,0.38,0.98,1.14,0.54,0.63,43,3810,0,0,0,0,0.63,60.05,39.75
2013,1460833,787583,673250,0,673590,617390,56200,787242,0,0,0,0,501377,265792,235585,216697,18888,16547,16547,16610,-255588,308300,0,0,0,3.30,0,0,0,2.69,127.57,85.56,0,46.99,0,0,0,0,0,79,3767,0,0,0,0,0,21.09,16.64
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
