구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1302859,1289255,13604,0,2206084,2206084,0,-903225,0,0,0,0,91500,73071,18429,404130,-385700,-605328,-605328,-232522,-169296,397700,0,0,0,-421.53,-661.56,0,0,0,0,58.44,완전잠식,0,20.14,0,0,0,0,0,-4862,-7255,0,0,0,0,0,0,0
2015,13343536,11189154,2154381,0,12040390,10256265,1784125,1303145,500,3859500,0,0,11242215,9083214,2159000,1968224,190776,125762,127888,-3272896,-694152,5845979,0,0,0,1.70,1.14,0,0,0,0.90,109.10,923.95,0,19.20,0,0,0,0,0,99,338,0,0,0,0,0,19.25,18.44
2016,26173216,20044520,6128696,0,24118322,15026545,9091776,2054894,500,3859500,0,0,33531636,29382348,4149288,2677059,1472229,652224,630647,924789,-5906931,5190290,0,0,0,4.39,1.88,198.27,671.71,393.12,2.25,133.39,1173.70,0,12.37,1.70,87.68,37.56,7.45,3.19,163,532,0,0,0,0,20.23,5.06,4.60
2017,22644437,16328330,6316107,0,17566999,7785548,9781451,5077438,500,4418165,0,0,32949400,27188449,5760951,3425325,2335626,628850,511432,-2268074,1040033,1341048,0,0,0,7.09,1.55,-1.74,58.65,-18.90,2.93,209.73,345.98,0,17.48,1.35,65.49,14.34,9.57,2.10,124,1149,40.46,4.35,0.63,20.58,16.73,13.02,10.75
2018,19142529,11844488,7298041,0,18372046,16260908,2111138,770483,500,4418165,0,0,25550260,23307326,2242934,4573806,-2330873,-4593467,-4313560,993809,-2619672,1564862,0,0,0,-9.12,-16.88,-22.46,적전,적전,0,72.84,2384.48,0,8.78,1.22,-79.72,-147.52,-11.16,-20.65,-976,174,0,19.50,0.59,0,-17.60,0,0
