구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,86121571,86121571,0,0,873839690,873839690,0,-787718119,500,528169664,0,0,0,5565646,-5565646,1380342,-6945989,26758636,-69928002,-43445313,12058972,-947972,0,0,0,0,-100.00,적지,적지,0,9.86,완전잠식,0,0,0.00,완전잠식,완전잠식,-3.80,-38.26,0,0,0,0,0,0,0,0,63.96
2014,279463262,121643507,157819755,0,996192167,799849317,196342850,-716728905,500,528169664,0,0,581850944,488523035,93327909,247836722,-154508813,-250272229,-249327274,160702907,-27269637,-119689751,0,0,0,-42.85,-58.56,적지,적지,0,15.21,완전잠식,0,16.04,1.17,완전잠식,완전잠식,-31.10,-50.19,0,0,0,0,0,0,0,0,0
2013,714096552,474967450,239129102,0,1181513078,985314799,196198279,-467416526,500,528169664,0,0,1404024340,1153765890,250258450,542497944,-292239494,-620370195,-619908688,20170769,-93079047,37318324,0,0,0,-44.15,-37.72,적지,적지,0,48.20,완전잠식,0,17.82,1.29,완전잠식,완전잠식,-26.94,-57.14,0,0,0,0,0,0,-85.98,0,0
2012,1455733892,919566841,536167051,0,1397411191,850311625,547099566,58322701,500,1763775829,0,0,2254401014,1689245683,565155331,670363060,-105207729,-188916763,-188167106,343886478,-204634201,-207748906,0,0,0,-8.35,-24.40,적전,적전,0,108.14,2396.00,0,25.07,1.30,-66.97,-119.78,-6.07,-10.86,0,0,0,0,0,0,-13.62,0,7.95
2011,2008966053,1487017321,521948732,0,1753108202,1313360523,439747680,255857851,500,1763775829,0,0,2982041087,2079309296,902731791,684268430,218463361,103865537,102523344,66059043,-232709788,262853423,0,0,0,3.44,54.19,783.59,흑전,6.02,113.22,685.19,0,30.27,1.71,122.24,57.37,12.52,5.88,0,0,0,0,0,0,28.08,3.12,1.90
2010,1481036923,993989438,487047485,0,1379472752,1353679902,25792851,101564170,500,1693599179,0,0,1934039653,1391573812,542465841,517741287,24724555,-58573171,-58723272,-41648912,-190754410,71231020,0,0,0,-3.04,0,0,0,0.79,73.43,1358.23,0,28.05,0,0,0,0,0,0,0,0,0,0,0,0,20.77,3.81
2009,1266910805,794938702,471972103,0,950890518,534816588,416073930,316020287,500,1646713638,0,0,1209688919,862791734,346897185,254609179,92288006,38691235,37363983,86697895,-56163000,49715092,0,0,0,3.09,41.24,44.46,-12.99,4.98,148.64,300.90,0,28.68,1.37,273.83,110.86,10.47,4.24,0,0,0,0,0,0,26.68,3.19,2.37
