구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,111827028,45438055,66388973,0,35509432,24486499,11022934,76317596,500,13428137,0,0,40403260,20826055,19577205,14124382,5452823,2350059,360705,-2301735,10100182,-7008654,0,0,0,13.50,0.89,18.91,99.28,-93.72,3.13,185.56,46.53,0,48.45,0.35,7.11,0.47,4.72,0.31,27,5912,343.24,1.56,3.06,153.58,8.75,26.70,24.68
2010,123046950,56361937,66685014,0,49619628,41400774,8218854,73427322,500,13428137,0,0,49647221,24409697,25237525,21074872,4162653,-3655081,-3031024,-9672630,-2379818,11334917,0,0,0,8.38,-6.11,0,0,0,1.83,136.14,67.58,0,50.83,0,0,0,0,0,-226,5697,0,1.51,2.32,0,0,36.57,32.50
2011,126622631,55585941,71036691,0,52825004,43686104,9138899,73797628,500,13428137,0,0,44522698,21285505,23237192,17879526,5357666,932948,643551,3417521,-2803710,-635923,0,0,0,12.03,1.45,-10.32,28.71,흑전,1.74,127.24,71.58,0,52.19,0.36,7.28,0.87,4.29,0.52,48,5725,136.67,1.14,1.98,62.17,6.29,23.19,20.27
2012,126789442,55242032,71547410,0,58657761,46008993,12648768,68131681,500,13428137,0,0,48010226,23336725,24673501,21222488,3451012,-5462977,-5528908,256818,-6841875,6806538,0,0,0,7.19,-11.52,7.83,-35.59,적전,1.02,120.07,86.09,0,51.39,0.38,4.86,-7.79,2.72,-4.36,-412,5303,0,1.00,1.48,0,5.89,33.08,23.49
2013,130972312,57338042,73634270,0,59324920,53545768,5779152,71647392,500,14354920,0,0,56702396,24365324,32337072,26373332,5963741,1782932,-1954964,2992631,-4550721,1541665,0,0,0,10.52,-3.45,18.10,72.81,적지,1.58,107.08,82.80,0,57.03,0.44,8.53,-2.80,4.63,-1.52,-141,5205,0,1.17,1.50,0,-10.89,21.39,16.78
2014,130467536,52498058,77969478,0,56580272,50372746,6207526,73887263,500,14354920,0,0,71940407,31105488,40834919,32929257,7905662,3616152,2661418,10016126,-4936340,-4690905,0,0,0,10.99,3.70,26.87,32.56,흑전,2.89,104.22,76.58,0,56.76,0.55,10.86,3.66,6.05,2.04,185,5361,72.82,2.52,2.69,40.32,9.73,29.14,22.92
2015,132631818,53382716,79249102,0,55429800,40463107,14966692,77202018,500,14354920,0,0,90230294,39437728,50792566,40762683,10029883,6663587,4147826,7804579,-4285421,-2380933,0,0,0,11.12,4.60,25.42,26.87,55.85,4.80,131.93,71.80,0,56.29,0.69,13.28,5.49,7.62,3.15,289,5592,53.47,2.76,2.46,31.17,10.51,25.44,19.63
2016,130721003,67034750,63686253,0,59518352,38499380,21018972,71202651,500,14354920,0,0,109403129,48458709,60944420,49404289,11540131,-3525473,-5671317,8751074,-1534213,-930412,50,701764,0,10.55,-5.18,21.25,15.06,적전,7.44,174.12,83.59,0.26,55.71,0.83,15.55,-7.64,8.76,-4.31,-395,5174,0,3.74,2.54,0,30.49,26.23,19.64
2017,121815766,61147323,60668443,0,70094974,50168423,19926552,51720792,500,14354920,0,0,130816029,60837774,69978255,56869420,13108835,505774,-20580842,-3125983,-9545868,9167581,0,0,0,10.02,-15.73,19.57,13.59,적지,8.70,121.88,135.53,0,53.49,1.04,21.33,-33.49,10.38,-16.30,-1434,3817,0,3.56,1.49,0,-894.32,17.82,14.33
2018,108736649,57729649,51007000,0,65656786,48498100,17158686,43079863,500,14354920,0,0,119527949,56367091,63160858,43141154,20019704,7738950,2454277,20473469,-11766079,-5071099,0,0,0,16.75,2.05,-8.63,52.72,흑전,11.22,119.03,152.41,0,52.84,1.04,42.24,5.18,17.37,2.13,171,3215,59.07,3.14,1.21,25.99,11.76,8.76,7.57
