구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2445182,2281593,163590,0,13403455,773746,12629709,-10958272,1000,2663406,0,0,0,0,0,4336611,-4336611,-4820301,-4820301,-3596881,-562362,5047229,0,0,0,0,0,0,0,0,0,294.88,완전잠식,0,0,0,0,0,0,0,-3109,-6466,0,0,0,0,0,0,0
2014,11430864,10895567,535297,0,33114041,750901,32363140,-21683177,1000,2663406,0,0,215280,0,215280,6861106,-6645826,-10706197,-10706197,-6641055,709294,15484342,0,0,0,-3087.06,-4973.15,0,적지,적지,0,1451.00,완전잠식,0,100.00,0.03,완전잠식,완전잠식,-95.79,-154.31,-4757,-8141,0,0,0,0,0,0,0
2015,3857726,3345736,511990,0,963755,928091,35664,2893971,500,5632822,0,0,0,0,0,8230447,-8230447,-9301978,-9301978,-7539821,5901,-1390,0,0,0,0,0,-100.00,적지,적지,0,360.50,33.30,0,0,0.00,완전잠식,완전잠식,-107.67,-121.69,-1969,514,0,0,0,0,0,0,0
2016,26238994,25778524,460470,0,1890590,1791524,99067,24348404,500,7227262,0,0,0,0,0,11076581,-11076581,-10535977,-10535977,-9895947,-1575878,31820340,0,0,0,0,0,0,적지,적지,0,1438.92,7.76,0,0,0.00,-81.32,-77.35,-73.61,-70.01,-1507,3369,0,10.42,0,0,0,0,0
2017,15678094,15187091,491003,0,1145659,1132508,13151,14532436,500,7566192,0,0,0,0,0,12723839,-12723839,-12183049,-12196200,-12586898,-7541982,1539382,0,0,0,0,0,0,적지,적지,0,1341.01,7.88,0,0,0.00,-65.45,-62.74,-60.71,-58.19,-1637,1921,0,15.88,0,0,0,0,0
2018,43196042,42368976,827066,0,3790822,3726548,64273,39405221,500,9673027,0,0,0,0,0,16687561,-16687561,-16428288,-16415137,-13804377,-25076975,41179682,0,0,0,0,0,0,적지,적지,0,1136.95,9.62,0,0,0.00,-61.88,-60.87,-56.69,-55.76,-2048,4074,0,4.88,0,0,0,0,0
