구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,368276715,86368231,281908484,0,209907257,193891359,16015899,158369457,500,38372720,0,0,218222361,198312533,19909828,11530220,8379608,2105879,1768188,21018411,-18514529,-3365409,20,767454,0,0.81,-13.33,17.47,-5.32,1.53,44.54,132.54,0.51,9.12,0.61,5.31,1.12,2.34,0.49,46,4048,84.31,0.96,0.68,14.52,2.25,36.74,18.24
2017,348994473,82361820,266632653,0,191982438,149896673,42085765,157012035,500,38372720,0,0,251784882,232963600,18821282,11687969,7133313,2370981,1867594,24132822,-12290471,-12318544,30,1151182,0,0.74,-41.09,-63.85,-90.51,1.46,54.95,122.27,1.06,7.48,0.70,4.52,1.18,2.00,0.52,49,4092,57.93,0.69,0.43,10.56,1.76,32.29,14.85
2016,365850478,102139311,263711167,0,207461346,149744860,57716486,158389131,500,38322720,0,0,427423084,387624388,39798696,20065040,19733657,14318113,19686994,16305133,10906393,-26952969,100,3832272,0,4.61,-5.71,-44.23,-17.24,3.13,68.21,130.98,3.20,9.31,0.96,12.01,11.98,4.45,4.44,369,4133,8.46,0.76,0.28,4.91,3.96,14.77,9.73
2015,520261903,180929034,339332868,0,350022088,221103143,128918945,170239815,500,38292720,0,0,453317914,400804917,52512998,17125836,35387162,24279749,23786766,47235416,-24296634,-16426076,100,3829272,0,5.25,-20.18,6.27,32.80,3.92,81.83,205.61,3.25,11.58,0.87,22.98,15.45,6.79,4.57,554,3810,5.55,0.81,0.24,3.69,6.51,10.83,8.45
2014,521785132,191434307,330350825,0,384073759,256461445,127612314,137711373,500,35432000,0,0,567935315,511266295,56669020,23370629,33298391,21746626,17911664,24444076,-15611011,-2315072,0,0,0,3.15,23.33,52.85,38.58,2.46,74.64,278.90,0,9.98,1.13,25.87,13.92,6.63,3.57,443,3304,0,0,0,0,6.72,9.19,7.27
2013,481967265,156465162,325502104,0,362280853,227598104,134682749,119686412,500,34400000,0,0,460489561,412849102,47640459,25855552,21784907,14366685,12924732,16758012,-12498044,-8093277,0,0,0,2.81,0,0,0,1.45,68.75,302.69,0,10.35,0,0,0,0,0,255,2948,0,0,0,0,0,13.84,9.93
2012,409654463,137562247,272092216,0,308453473,155753751,152699722,101200990,500,34400000,0,0,351680540,318707515,32973025,20541176,12431849,-7827200,-8063742,-31758115,-42622651,75745562,0,0,0,-2.29,-11.09,-55.84,적전,1.01,88.32,304.79,0,9.38,0.94,11.78,-7.64,3.31,-2.15,-234,2942,0,0,0,0,4.17,20.63,10.01
2011,341717813,96608882,245108931,0,231895638,100705614,131190023,109822175,500,34400000,0,0,395565303,346826582,48738722,20587332,28151390,15135239,7297501,28001591,-32404112,4117633,0,0,0,1.84,32.79,15.58,-53.55,2.79,95.93,211.16,0,12.32,1.20,26.25,6.81,8.55,2.22,212,3193,0,0,0,0,4.83,6.39,4.28
2010,316863964,86988068,229875896,0,212219290,105538178,106681112,104644674,500,2120000,0,0,297878343,254545294,43333049,18976593,24356455,20143268,15709334,29863062,-25606590,-25536510,0,2120000,0,5.27,-20.06,-42.07,-43.92,3.17,82.42,202.80,0,14.55,0.93,24.10,15.54,7.62,4.91,6199,49361,0,0,0,0,7.15,7.23,4.86
2009,322470426,145459015,177011411,0,224991477,114575888,110415589,97478949,5000,2680000,0,0,372639269,313232741,59406528,17360933,42045595,36792597,28013885,84763303,-101568045,23659562,0,2010000,0,7.52,11.20,-3.45,2.13,6.13,126.95,230.81,0,15.94,1.26,49.77,33.16,14.25,9.50,10453,36373,0,0,0,0,13.72,3.74,2.98
