구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,71758902,31785365,39973537,0,26660554,2959073,23701481,45098348,500,15326500,0,0,3861733,2410938,1450795,9356473,-7905678,-3697015,-3725911,-4180120,-20538305,25531608,0,0,0,-96.48,20.10,적지,적지,0,1074.17,59.12,0,37.57,0.06,-16.81,-7.92,-12.67,-5.97,-245,2943,0,8.29,96.25,0,-23.33,0,0
2017,53048615,23089298,29959318,0,4103513,733324,3370189,48945102,500,7591494,0,0,3215384,1997712,1217672,5991511,-4773839,-4472833,-4426817,-5625536,3271113,-74198,0,0,0,-137.68,2.70,적지,적지,0,3148.58,8.38,0,37.87,0.06,-9.35,-8.67,-8.61,-7.98,-590,6447,0,10.24,153.95,0,-25.41,0,0
2016,57901629,49106583,8795046,0,4692858,924304,3768554,53208771,500,7390577,0,0,3130705,1909384,1221321,4785504,-3564182,-3096268,-3190976,-2729801,-33388291,39171384,0,0,0,-101.93,11.32,적지,적지,0,5312.82,8.82,0,39.01,0.08,-10.12,-9.06,-8.96,-8.02,-450,7200,0,5.44,88.62,0,-65.48,0,0
2015,21656402,14842966,6813437,0,4428764,2911891,1516873,17227638,500,6500000,0,0,2812387,1894899,917488,3767683,-2850195,-2764719,-2730420,-2355853,-10091478,12584761,0,0,0,-97.09,13.24,적지,적지,0,509.74,25.71,0,32.62,0.17,-23.35,-22.37,-17.15,-16.43,-452,2650,0,25.47,145.13,0,-65.19,0,0
2014,11576005,5520047,6055958,0,4394905,820938,3573967,7181100,500,5660424,0,0,2483532,1347592,1135940,3745195,-2609255,-3069286,-3046282,-2856433,-4787627,8068066,0,0,0,-122.66,-19.98,적지,적지,0,672.41,61.20,0,45.74,0.27,-183.11,-213.78,-28.59,-33.37,-556,1269,0,0,0,0,-71.29,0,0
2013,6679844,815875,5863970,0,11011025,6564717,4446308,-4331180,500,3589000,0,0,3103477,1747404,1356073,3293850,-1937777,-2057991,-2059417,-1319803,-83456,-11980,0,0,0,-66.36,0,0,0,0,12.43,완전잠식,0,43.70,0,0,0,0,0,-574,-1207,0,0,0,0,0,0,0
2012,15830697,2460138,13370559,0,10494579,8577560,1917019,5336118,500,3589000,0,0,3100533,2089093,1011441,2333983,-1322542,-2559475,-2559475,-958521,9646840,-7793170,0,0,0,-82.55,-7.61,적지,적지,0,28.68,196.67,0,32.62,0.15,-20.28,-39.25,-6.37,-12.33,-721,1487,0,0,0,0,-7.75,0,0
2011,25682837,4043071,21639766,0,17976630,12402414,5574216,7706208,500,3544000,0,0,3355838,1671209,1684629,1919412,-234783,-1174043,-1174474,558600,-6088909,4895000,0,0,0,-35.00,0.20,적전,적지,0,32.60,233.27,0,50.20,0.14,-2.83,-14.14,-0.99,-4.93,-331,2174,0,0,0,0,-1.17,0,15.22
2010,21954729,7713433,14241296,0,13050737,5034681,8016056,8903992,500,3544000,0,0,3349216,1457119,1892097,1746183,145914,-1713040,-1998456,-382641,-7381810,8403071,0,0,0,-59.67,0.97,-72.76,적전,0.29,153.21,146.57,0,56.49,0.17,1.53,-20.93,0.75,-10.29,-564,2512,0,0,0,0,1.13,60.26,9.22
2009,16884986,2546228,14338759,0,6688898,3601697,3087201,10196088,500,3544000,0,0,3317197,1587261,1729936,1194232,535705,202906,511925,1509574,-2049253,556596,0,2280,0,15.43,5.67,6.59,-7.46,2.31,70.70,65.60,0,52.15,0.21,5.45,5.20,3.38,3.23,144,2877,0,0,0,0,11.23,4.89,2.03
