구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1997,273830393,46301324,227529069,0,235405885,176579101,58826784,38424508,5000,4908000,0,0,129281045,101016101,28264944,31962359,-3697415,2787722,2787722,-7380766,2875188,5546696,0,0,0,-2.86,2.16,-10.79,적지,흑전,0,26.22,612.65,0,21.86,0.45,-9.98,7.53,-1.30,0.98,568,7829,1.09,0.08,0.02,0.39,-2.11,0,114.49
1998,264436350,40246548,224189802,0,248188789,48890564,199298225,16247561,5000,4908000,0,0,95142868,75763900,19378968,26148215,-6769247,-22176947,-22176947,2926967,-760057,502459,0,0,0,-7.11,-23.31,-26.41,적지,적전,0,82.32,1527.54,0,20.37,0.35,-24.76,-81.13,-2.52,-8.24,-4519,3311,0,0.29,0.05,0,-4.08,0,0
1999,253638250,37027111,216611139,0,201559444,31898698,169660746,52078806,5000,5407000,0,0,83156311,67151738,16004573,22417220,-6412647,16978690,16978690,-3556859,1188666,2484907,0,0,0,-7.71,20.42,-12.60,적지,흑전,0,116.08,387.03,0,19.25,0.32,-18.77,49.70,-2.48,6.55,3439,9632,0.40,0.14,0.08,0.33,-3.94,0,0
2000,238792479,25456668,213335812,0,209256711,35600302,173656410,29535768,5000,5407000,0,0,68506263,55079997,13426266,18978639,-5552373,-22543038,-22543038,-4694056,514033,-13300,0,0,0,-8.10,-32.91,-17.62,적지,적전,0,71.51,708.49,0,19.60,0.28,-13.61,-55.24,-2.26,-9.16,-4169,5462,0,0.14,0.06,0,-3.36,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
