구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,828226155,411992967,416233189,0,535044887,466801161,68243727,293181268,500,34920410,0,0,1075815800,1029940530,45875270,66962612,-21087341,-47484699,-57119792,7174539,-52413223,57662322,25,823120,0,-5.31,0.83,적지,적지,0,88.26,182.50,1.06,4.26,1.28,-6.53,-17.69,-2.52,-6.82,-1635,8516,0,0.28,0.08,0,-4.45,0,11.41
2017,846408269,432118906,414289362,0,493666262,417736155,75930107,352742007,500,34920410,0,0,1066933942,1006045301,60888641,83732058,-22843417,-47751921,-30941150,-20144173,-35173936,11169017,50,1646240,0,-2.90,-14.63,적전,적전,0,103.44,139.95,1.16,5.71,1.18,-6.12,-8.29,-2.52,-3.42,-868,10221,0,0.42,0.14,5.94,-2.61,0,12.24
2016,964142090,500886655,463255435,0,570297226,458319482,111977744,393844865,500,34920410,0,0,1249725574,1112026774,137698800,91535117,46163683,59021089,48217844,57568258,-35366731,3237864,100,3472481,0,3.86,-0.16,140.48,흑전,4.49,109.29,144.80,1.55,11.02,1.34,12.19,12.74,4.95,5.17,1368,11367,4.72,0.57,0.18,2.24,6.86,9.36,4.35
2015,900499508,451514624,448984884,0,537143204,368342122,168801082,363356305,500,34920410,0,0,1251698928,1137014000,114684928,95488175,19196753,-13769920,-24566393,29120538,-83120027,-17716758,100,3472481,0,-1.96,-4.71,-53.35,적전,1.76,122.58,147.83,1.58,9.16,1.37,5.18,-6.63,2.10,-2.69,-664,10504,0,0.60,0.18,8.05,6.56,22.83,6.28
2014,927526528,517296679,410229849,0,549906137,398166752,151739385,377620391,500,34920410,0,0,1313606243,1181065754,132540489,91388675,41151815,23329543,43899943,69993490,-92248724,90071238,100,3472481,0,3.34,-11.46,-37.99,2617.36,4.47,129.92,145.62,1.37,10.09,1.54,11.56,12.33,4.82,5.14,1259,10880,5.78,0.67,0.19,2.79,16.45,9.91,4.61
2013,781630816,415630948,365999868,0,447047404,312259670,134787735,334583412,500,34920410,0,0,1483548921,1326383749,157165172,90798546,66366626,30444190,1615536,30221291,-79296312,52964241,100,3472481,0,0.11,-8.76,-32.93,-93.42,10.21,133.10,133.61,0.88,10.59,1.81,18.93,0.46,8.12,0.20,29,9644,399.23,1.18,0.27,8.79,0.84,8.03,4.82
2012,853595978,496888228,356707749,0,487150237,372547359,114602877,366445741,500,34920410,0,0,1626052361,1456938666,169113695,70169419,98944276,86376884,24552087,54851801,-102635263,9721208,100,3472000,0,1.51,9.11,38.64,-35.29,21.83,133.38,132.94,1.00,10.40,1.87,27.12,6.73,11.36,2.82,677,9827,14.85,1.02,0.22,5.19,7.52,4.46,3.09
2011,887893456,578709840,309183616,0,524665838,415033866,109631972,363227618,500,34920410,0,0,1490351114,1355052232,135298882,63931241,71367642,55479704,37942460,67576773,-103403960,70992473,100,3492000,0,2.55,7.21,-27.58,-51.24,18.36,139.44,144.45,0.80,9.08,1.81,20.52,10.91,8.66,4.60,993,9652,12.64,1.30,0.29,6.13,15.50,6.72,4.44
2010,760666212,509425495,251240717,0,428240078,365246605,62993473,332426134,500,34920410,0,0,1390171197,1238816913,151354284,52802635,98551649,107194658,77807550,99731838,-44512122,-32873792,100,3492041,0,5.60,0,0,0,22.78,139.47,128.82,0.87,10.89,0,0,0,0,0,2351,8840,4.89,1.30,0.26,3.27,0,4.33,3.15
2009,603604584,428277382,175327201,0,415918636,306250093,109668542,187685948,500,29730101,0,0,1073494857,961738741,111756116,40916796,70839321,66182306,46049619,56339713,-41835329,8346548,90,2516013,0,4.29,30.68,280.83,360.59,11.10,139.85,221.60,2.34,10.41,1.87,41.97,27.28,12.32,8.01,1521,5693,2.53,0.68,0.10,1.23,24.17,2.39,1.46
