구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1800356250,0,0,0,1685447613,0,0,114908637,5,0,0,0,1407796844,0.0,1407796844,1385650560,22146284,16890422,16054900,45189439,-31987382,-3933357,0,0,0,1.14,6.35,흑전,흑전,0,0,1466.77,0,70.56,0.74,39.15,28.38,1.16,0.84,600,4292,9.21,1.29,0.10,5.95,0,0,0
2008,2025635032,0,0,0,2027399270,0,0,-1764239,5,0,0,0,1360267083,0.0,1360267083,1400895957,-40628874,-46925176,-57745530,40906461,-24076109,13447582,0,0,0,-4.25,13.24,적전,적전,0,0,완전잠식,0,69.00,0.69,-140.19,-199.25,-2.05,-2.92,-2157,-66,0,0,0.15,0,0,0,0
2007,1933699771,0,0,0,1873972922,0,0,59726849,5,0,0,0,1205571901,0.0,1205571901,1203123443,2448457,6123200,1584888,23887713,-39854880,10669954,0,0,0,0.13,12.12,-34.73,-86.60,0,0,3137.57,0,66.89,0.65,3.38,2.19,0.13,0.09,59,2231,80.92,2.15,0.11,12.37,0,0,0
2006,1788598275,0,0,0,1703607431,0,0,84990843,5,0,0,0,1075443624,0.0,1075443624,1071692507,3751117,14615130,11825453,89984267,-170851704,101591904,0,0,0,1.10,1.58,-46.65,230.27,0,0,2004.46,0,72.14,0.64,4.71,14.84,0.22,0.70,442,3174,9.27,1.29,0.10,5.30,0,0,0
