구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,330981611,199012035,131969576,0,187992117,140783140,47208977,142989495,500,24757675,0,0,505664305,457261052,48403253,21382584,27020669,25930801,19883671,-2836707,-32531560,24837650,100,2101897,0,3.93,25.47,-8.00,-3.66,7.40,141.36,131.47,0.27,9.57,1.70,20.29,14.93,9.06,6.67,786,6079,46.29,5.99,1.78,30.48,8.87,37.86,27.58
2017,265476273,160906484,104569789,0,142171413,104280823,37890589,123304860,500,24577919,0,0,403019916,357904622,45115294,15744136,29371158,18570801,20639184,6587876,-17675102,27347649,100,2083921,0,5.12,61.38,111.87,295.04,6.56,154.30,115.30,0.23,11.19,1.72,27.89,19.60,12.55,8.82,811,5339,52.79,8.02,2.61,35.24,17.47,38.71,28.94
2016,202669011,106903880,95765131,0,115317943,81010973,34306970,87351068,500,23184430,0,0,249732039,222030322,27701717,13839017,13862700,6758871,5224613,-8921875,-17036113,26765156,50,972286,0,2.09,6.21,흑전,흑전,4.31,131.96,132.02,0.33,11.09,1.35,18.93,7.14,7.47,2.82,262,4209,57.05,3.55,1.30,21.16,6.99,30.81,18.17
2015,168390495,70074091,98316404,0,109301281,56676013,52625268,59089214,500,14208497,0,0,235128641,224958681,10169960,12123180,-1953220,-4852084,-4999321,11582719,-21674660,10350786,20,280162,0,-2.13,-4.29,적전,적지,0,123.64,184.98,0.21,4.33,1.42,-3.26,-8.33,-1.18,-3.02,-249,3715,0,2.58,0.58,23.76,-1.47,0,30.80
2014,162689125,73641226,89047899,0,101789175,68967919,32821256,60899950,500,14208497,0,0,245675375,230894394,14780981,13778703,1002278,-1634959,-2092082,-3170556,-6176396,4648085,20,280162,0,-0.85,8.72,흑전,적지,0.27,106.78,167.14,0.36,6.02,1.53,1.78,-3.71,0.63,-1.31,-104,4046,0,1.36,0.30,9.57,0.98,157.69,15.66
2013,157916669,66010705,91905963,0,106071279,72936265,33135013,51845390,500,10309000,0,0,225969174,217086958,8882215,12110627,-3228411,-8079704,-8979497,-134581,-10146404,13116632,20,160666,0,-3.97,0.79,적전,적전,0,90.50,204.59,0.25,3.93,1.50,-6.43,-17.88,-2.15,-5.97,-711,4622,0,1.70,0.36,44.51,-2.80,0,27.39
2012,142804996,62488908,80316087,0,94226983,57481754,36745229,48578013,500,10309000,0,0,224190409,211685080,12505329,9817580,2687749,626351,680908,2656199,-21574213,20235127,20,164000,0,0.30,6.29,-40.36,-52.52,0.88,108.71,193.97,0.21,5.58,1.70,5.61,1.42,2.04,0.52,25,4221,386.13,2.27,0.44,12.58,3.21,64.08,16.76
2011,120423703,52522026,67901676,0,73182511,45575299,27607213,47241191,500,10309000,0,0,210921751,197947663,12974088,8467601,4506488,2461330,1434233,-2833301,-20316254,27664698,20,164000,0,0.68,34.05,17.25,-22.33,1.93,115.24,154.91,0.19,6.15,2.03,9.75,3.10,4.34,1.38,57,3986,185.39,2.63,0.51,15.44,3.20,36.55,15.06
2010,87328369,36378757,50949612,0,42113750,30429787,11683963,45214619,500,10309000,0,0,157339854,146969303,10370551,6527188,3843363,2515542,1846586,-2692030,-12738531,8942131,50,473249,0,1.17,0,0,0,3.55,119.55,93.14,0.22,6.59,0,0,0,0,0,187,4098,122.53,5.59,1.50,45.42,0,68.52,37.02
2009,70192273,32308303,37883970,0,30164561,23131896,7032665,40027712,500,10291000,0,0,127225649,119758719,7466930,5712966,1753964,-33945,1731021,13180424,-8580237,-2767507,50,472349,0,1.36,39.59,-58.52,-26.95,1.41,139.67,75.36,0.20,5.87,1.81,4.45,4.40,2.50,2.46,209,3651,117.49,6.71,1.98,36.35,-176.49,151.17,40.59
