구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,189864584,132989022,56875562,0,48754183,31370220,17383963,141110400,500,21134126,0,0,282306034,174099730,108206304,36722544,71483760,71130879,52483750,64354831,-12664664,-10590900,400,8105862,0,18.59,67.49,119.47,118.27,147.08,423.93,34.55,3.81,38.33,1.66,61.23,44.95,42.09,30.91,2478,6822,4.24,1.54,0.79,3.97,86.08,3.12,2.97
2017,149780160,107381550,42398610,0,57386547,46778202,10608345,92393613,500,21134126,0,0,168553717,107033260,61520458,28949674,32570784,28708179,24045718,32265483,-7386307,3820386,200,4052931,0,14.27,44.34,181.27,192.26,84.33,229.55,62.11,1.56,36.50,1.32,39.65,29.27,25.57,18.87,1143,4568,11.19,2.80,1.60,9.80,43.57,8.30,7.51
2016,105027157,65778839,39248318,0,33135306,22907053,10228253,71891851,500,21134126,0,0,116771769,80647638,36124131,24544319,11579812,11593819,8227595,243930,-4340531,-9502668,150,3039698,0,7.05,-12.55,-61.49,-68.28,19.38,287.16,46.09,1.24,30.94,1.13,16.93,12.03,11.25,7.99,412,3591,29.40,3.37,2.11,18.16,14.20,22.07,15.25
2015,100851904,61632103,39219802,0,35907195,26585265,9321929,64944710,500,19402790,0,0,133524349,81275124,52249225,22183169,30066056,29295237,25941062,26254962,-7529476,-811565,200,3723745,0,19.43,113.48,265.42,301.09,43.84,231.83,55.29,2.25,39.13,1.47,58.05,50.08,33.03,28.50,1394,3496,6.39,2.55,1.24,5.24,51.97,5.74,4.83
2014,81187126,46161154,35025972,0,42536764,34999722,7537043,38650362,500,18507268,0,0,62545646,37835653,24709992,16482097,8227895,6833656,6467690,4117432,-3957260,-834167,80,1418105,0,10.34,282.64,흑전,흑전,8.12,131.89,110.06,0.83,39.51,0.90,25.09,19.73,11.78,9.26,376,2240,25.50,4.28,2.65,15.79,16.89,23.19,15.62
2013,58529699,23316579,35213120,0,31603568,24685939,6917630,26926131,500,15880403,0,0,16345834,11939429,4406405,12077607,-7671202,-8130485,-8372651,-519885,-2150067,-1090543,0,0,0,-51.22,-62.40,적전,적전,0,94.45,117.37,0,26.96,0.26,-24.28,-26.50,-12.42,-13.56,-526,1883,0,0.97,1.78,0,-17.96,0,0
2012,64987676,33113826,31873850,0,28722328,22143499,6578829,36265348,500,15880403,0,0,43467774,26875371,16592403,11972290,4620113,2065350,2363003,13571008,-1032435,-7860026,0,0,0,5.44,-15.06,-49.24,-71.36,2.34,149.54,79.20,0,38.17,0.63,12.91,6.60,6.68,3.42,148,2411,18.27,1.12,0.99,8.46,10.38,11.76,7.39
2011,73332044,42048486,31283557,0,38010407,19009015,19001392,35321637,500,15880403,0,0,51176521,31971355,19205166,10102941,9102225,7747360,8250359,414972,2629931,-660886,60,938000,0,16.12,69.54,22.69,83.30,3.88,221.20,107.61,3.13,37.53,0.73,28.72,26.03,12.94,11.73,519,2325,3.70,0.83,0.60,2.77,18.10,5.77,4.42
2010,67363681,34890411,32473270,0,39301448,37715918,1585530,28062233,500,15880403,0,0,30185405,14547794,15637610,8218457,7419153,3503981,4501045,-3527482,-524308,7242141,0,0,0,14.91,0,0,0,2.47,92.51,140.05,0,51.81,0,0,0,0,0,329,1868,5.87,1.03,0.87,3.48,0,7.60,5.37
2009,51246140,17274611,33971529,0,33492297,21572641,11919656,17753843,500,11880403,0,0,26109880,16349414,9760466,7230089,2530377,-3869940,-5211015,1837411,-2136932,-2041650,0,0,0,-19.96,108.34,흑전,적지,0.92,80.08,188.65,0,37.38,0.48,13.05,-26.88,4.63,-9.53,-450,1638,0,1.20,0.87,0,5.73,19.22,8.40
