구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,42116018,10099149,32016869,0,34309458,20170750,14138708,7806560,5000,90000,0,0,58474330,40046443,18427887,16622693,1805194,690892,758550,3641745,-4496771,4299259,0,0,0,3.09,1.30,0,0,0,1.44,50.07,439.50,0,31.51,0,0,0,0,0,8428,82442,0,0,0,0,0,13.34,7.47
2015,42158437,8932752,33225684,0,33217647,22538428,10679219,8940790,5000,90000,0,0,62104195,37324856,24779339,22357203,2422135,1300309,836012,4330318,-3011360,-2129123,0,0,0,3.90,1.35,6.21,34.18,10.21,2.08,39.63,371.53,0,39.90,1.47,28.93,9.98,5.75,1.98,11663,95924,0.17,0.02,0.00,0.06,6.11,15.61,8.68
2016,44206555,9623717,34582838,0,31148325,21008044,10140281,13058230,100,27751905,0,0,69035578,35173902,33861676,28375484,5486192,4491437,4052941,6152119,-4048848,-2357818,0,0,0,7.95,5.87,11.16,126.50,384.79,5.39,45.81,238.53,0,49.05,1.60,49.88,36.85,12.70,9.39,43988,139878,0.05,0.01,0.00,0.03,19.28,6.39,4.55
2017,54140507,22391233,31749274,0,22805623,18138659,4666964,31334884,100,35201905,0,0,68808886,32848213,35960672,34432374,1528298,3042636,2319186,2708953,15829257,-10204202,0,0,0,2.22,3.37,-0.33,-72.14,-42.78,1.66,123.44,72.78,0,52.26,1.40,6.89,10.45,3.11,4.72,67,904,32.00,2.37,1.09,15.15,5.28,49.32,18.17
2018,69675606,23473906,46201700,0,36182073,27859170,8322903,33493533,100,37001905,0,0,97013239,45820493,51192745,46745286,4447460,3675594,2609675,2243939,-14572229,8805833,0,0,0,4.58,2.69,40.99,191.01,12.53,4.06,84.26,108.03,0,52.77,1.57,13.72,8.05,7.18,4.22,73,955,38.00,2.90,1.06,17.17,11.75,26.22,15.09
