구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,5659590446,2018703322,3640887124,0,2167025481,1092898742,1074126739,3492564965,5000,23849371,0,0,3112143978,2746371833,365772145,207102066,158670079,130473878,103818814,676513158,-398877413,-460156390,850,20271965,0,3.34,-14.30,-44.22,-55.37,2.31,184.71,62.05,0.79,11.75,0.53,4.59,3.01,2.70,1.77,4352,143796,24.59,0.74,0.82,6.28,3.21,19.90,6.84
2017,6077824637,2098427000,3979397637,0,2662132158,1214344006,1447788152,3415692479,5000,23849371,0,0,3631633189,3133143807,498489382,214041657,284447725,279677728,232640722,480277151,415739089,-295077844,1950,46506273,0,6.41,32.70,114.66,6.03,3.83,172.80,77.94,1.43,13.73,0.59,8.52,6.96,4.62,3.77,9849,140563,13.81,0.97,0.89,6.01,5.59,14.72,7.10
2016,6248555403,1981389629,4267165774,0,2983957869,1437938519,1546019350,3264597534,5000,23849371,0,0,2736686234,2396903560,339782674,207273811,132508863,-103498979,219407537,407633584,-139297824,-403943740,400,9539748,0,8.02,18.91,흑전,20.51,1.95,137.79,91.40,0.51,12.42,0.40,4.07,6.74,1.96,3.24,10152,133995,7.75,0.59,0.69,3.43,-3.08,27.86,8.42
2015,7298775478,2399834131,4898941347,0,4056569918,1585448631,2471121287,3242205560,5000,23849371,0,0,2301520602,2215819606,85700996,230328678,-144627682,-303122857,182068544,20502952,-197067070,168257713,0,0,0,7.91,-4.91,적지,330.07,0,151.37,125.12,0,3.72,0.31,-4.45,5.60,-1.97,2.47,4206,123914,17.83,0.61,0.78,3.85,-2.28,0,19.12
2014,7418713804,1886070902,5532642902,0,4163226381,1822502115,2340724266,3255487423,5000,23849371,0,0,2420464774,2229424397,191040377,267065386,-76025009,-57190990,42334700,171122993,-343079106,336064815,200,4769874,0,1.75,-18.10,적지,흑전,0,103.49,127.88,0.25,7.89,0.33,-2.33,1.30,-1.03,0.58,-835,116845,0,0.67,0.77,3.70,-1.29,0,10.00
2013,7302290651,1844868527,5457422124,0,4028989296,1580117384,2448871912,3273301355,5000,23849371,0,0,2955507111,2704710060,250797051,356997041,-106199990,-183042508,-287777262,28139886,-252271507,131055273,0,0,0,-9.74,-8.17,적전,적전,0,116.76,123.09,0,8.49,0.41,-3.09,-8.38,-1.46,-3.95,-13741,118766,0,1.61,1.54,22.71,-3.45,0,16.10
2012,7283049629,1977427652,5305621977,0,3691416392,948823679,2742592713,3591633237,5000,23849371,0,0,3218459512,2701214061,517245451,362462605,154782846,18838605,12709190,55342699,-601007746,613478762,400,9540000,0,0.39,-24.73,-86.15,-98.53,1.86,208.41,102.78,0.24,16.07,0.44,4.23,0.35,2.14,0.18,-2866,133074,0,1.24,1.23,8.30,2.34,37.35,8.28
2011,7205013146,1985701838,5219311308,0,3484874562,1452468849,2032405713,3720138584,5000,23849371,0,0,4275871267,2797635497,1478235770,360319821,1117915949,1043322075,864738303,1373976217,-1910628475,505229411,2200,52469000,0,20.22,28.71,25.15,29.27,15.30,136.71,93.68,1.00,34.57,0.67,37.22,28.79,17.47,13.51,32621,139821,6.73,1.57,1.21,4.22,25.97,5.61,3.99
2010,5596215968,1416340308,4179875660,0,3308483659,1592300521,1716183138,2287732309,5000,23121290,0,0,3322059557,2103542584,1218516973,325281147,893235826,817630807,668931695,1020918827,-953147370,-70659681,3250,73971856,0,20.14,0,0,0,11.30,88.95,144.62,0.98,36.68,0,0,0,0,0,26527,90708,12.44,3.64,2.28,8.26,0,9.94,7.40
2009,4609227971,1196488536,3412739435,0,2936987890,1351233229,1585754661,1672240081,5000,22884324,0,0,2727930253,1737627078,990303175,332444048,657859127,526782461,427622311,667942595,-349070592,-392551008,2000,44925458,0,15.68,-1.72,-10.17,29.46,7.90,88.55,175.63,0.92,36.30,0.57,42.45,27.60,13.78,8.96,16820,66775,12.99,3.27,1.70,7.65,23.66,9.64,7.00
