구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1999,11942246,6523016,5419230,0,5735517,4296072,1439445,6206729,5000,540000,0,0,8384512,5379542,3004970,2745190,259780,270670,142682,-260172,-3375449,-67500,0,0,0,3.10,1.70,-1.32,-73.71,-82.02,0.81,151.84,92.41,0,35.84,0.72,4.49,2.47,2.23,1.22,274,11494,54.49,1.30,0.93,24.36,2.70,31.08,18.50
2000,9806459,5011839,4794619,0,5532894,4474833,1058061,4273564,5000,540000,0,0,7253396,5174820,2078576,2762117,-683540,-2345470,-1826391,-638474,-388331,1050200,0,0,0,-9.42,-25.18,-13.49,적전,적전,0,112.00,129.47,0,28.66,0.67,-13.04,-34.85,-6.29,-16.80,-3382,7914,0,2.14,1.26,0,-9.62,0,0
2001,48661457,21737666,26923791,0,39775666,5233908,34541758,8885791,500,7395090,0,0,7798102,5471483,2326618,2126365,200253,-2374111,-2374111,868143,-39444079,38336764,0,0,0,2.57,-30.44,7.51,흑전,적지,0.08,415.32,447.63,0,29.84,0.27,3.04,-36.08,0.69,-8.12,-321,1202,0,5.23,5.96,0,4.93,324.77,220.07
2002,939344,872737,66607,0,14880416,14804727,75689,-13941072,500,16044737,0,0,5529354,4057982,1471372,18648400,-17177029,-51263356,-51554989,-6831923,5227414,1622779,0,0,0,-310.65,-932.39,-29.09,적전,적지,0,5.89,완전잠식,0,26.61,0.22,완전잠식,완전잠식,-69.26,-207.88,-4047,-869,0,0,0.71,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
