구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,19453330,10583144,8870186,0,31988554,16754994,15233560,-12535224,500,14769401,0,0,13666094,12775946,890147,14674685,-13784537,-62832700,-62832700,-819392,-15205117,15535467,0,0,0,-459.77,-70.40,적지,적지,0,63.16,완전잠식,0,6.51,0.30,-788.20,-3592.76,-30.66,-139.75,-7171,-310,0,0,0.82,0,-86.41,0,0
2002,70470668,43753867,26716801,0,54437704,31429153,23008551,16032964,500,3994036,0,0,46169908,38896413,7273495,17263071,-9989576,-32762043,-32429735,908007,-15853851,12432124,0,0,0,-70.24,-14.17,적전,적전,0,139.21,339.54,0,15.75,0.60,-35.60,-115.56,-12.92,-41.93,-8120,6008,0,1.35,0.70,0,-25.60,0,0
2001,84220514,57265472,26955042,0,44128130,11774664,32353467,40092384,500,3809584,0,0,53794880,34168772,19626108,5199116,14426992,11992467,10255609,-11869985,-29888191,43242851,500,1467396,0,19.06,171.41,260.13,198.20,8.25,486.34,110.07,0.85,36.48,1.03,52.08,37.02,27.57,19.60,2692,11928,21.73,4.90,4.14,19.92,39.81,16.89,15.87
2000,20433898,18395838,2038059,0,5124637,4927310,197326,15309261,500,2060000,0,0,19820648,13349987,6470661,2464630,4006031,3826532,3439201,-4916994,-1191071,7333901,0,0,0,17.35,114.83,60.12,88.96,23.23,373.34,33.47,0,32.65,1.37,37.28,32.01,27.70,23.78,2296,7432,0,0,0,0,38.91,0.00,0.00
