구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,1298744141,437970547,860773593,0,644363259,539970363,104392896,654380882,5000,17717894,0,0,2216465423,1087354308,1129111115,886978488,242132627,212807829,157974435,252191120,-129384908,-127712666,2500,41994958,27.38,10.92,7.13,0,0,0,13.96,81.11,98.47,0.86,50.94,0,0,0,0,0,8657,38052,33.61,7.65,2.33,22.93,0,20.55,15.86
2010,1945002973,579002818,1366000155,0,1100322383,617525357,482797026,844680591,5000,17717894,0,0,2826483495,1333774430,1492709065,1165233040,327476026,318603944,236952286,319489644,-528958411,219347273,2650,44508359,19.30,11.59,8.38,27.52,35.25,49.99,11.01,93.76,130.26,0.68,52.81,1.74,43.69,31.61,20.19,14.61,13016,48483,29.96,8.04,2.44,22.26,23.99,20.77,16.70
2011,2368903664,766503435,1602400228,0,1308326210,730773322,577552888,1060577454,5000,17717894,0,0,3456071746,1736266575,1719805171,1349610598,370194573,372091325,271518436,288870036,-134903871,-108113627,3500,58751000,22.19,10.71,7.86,22.27,13.04,14.59,12.43,104.89,123.36,0.72,49.76,1.60,38.86,28.50,17.16,12.59,14941,60295,32.63,8.09,2.50,24.15,19.85,22.70,18.15
2012,2764135538,791867399,1972268139,0,1492546004,939863395,552682609,1271589535,5000,17717894,0,0,3896218098,1903208877,1993009221,1547478109,445531112,430289811,311987780,238032823,-369677770,108760013,3750,62940000,20.71,11.43,8.01,12.74,20.35,14.90,13.52,84.25,117.38,0.57,51.15,1.52,38.21,26.76,17.36,12.16,17154,71816,38.30,9.15,2.99,28.22,19.40,25.53,20.53
2013,3435103838,981074809,2454029030,0,1959727163,981691553,978035610,1475376675,5000,17717894,0,0,4326255199,2031822797,2294432402,1798020716,496411686,473456296,365652541,389518348,-492723348,185247854,3750,62939993,17.62,11.47,8.45,11.04,11.42,17.20,13.31,99.94,132.83,0.68,53.04,1.40,36.14,26.62,16.02,11.80,20166,83516,27.17,6.56,2.24,20.77,18.13,20.31,16.62
2014,3828347997,1214261405,2614086592,0,2119845056,1035674374,1084170682,1708502940,5000,17717894,0,0,4677009785,2101828378,2575181408,2064141566,511039842,480211646,354564707,465790652,-277562335,7704323,4000,67128993,19.21,10.93,7.58,8.11,2.95,-3.03,13.62,117.24,124.08,0.64,55.06,1.29,32.10,22.27,14.07,9.76,19722,96417,31.59,6.46,2.36,23.46,15.54,21.97,17.76
2015,4214636964,1331132647,2883504317,0,2099294365,1159458141,939836224,2115342599,5000,17717894,0,0,5328492268,2226175065,3102317203,2418222039,684095164,644776516,470362045,637804647,-347006566,-231512593,5500,92263060,20.04,12.84,8.83,13.93,33.86,32.66,20.81,114.81,99.24,0.52,58.22,1.33,35.78,24.60,17.01,11.70,25982,118986,40.41,8.82,3.49,31.67,19.39,26.68,22.50
2016,4502162482,1424609791,3077552691,0,1881322776,1146889563,734433212,2620839706,5000,17717894,0,0,6094059406,2434038196,3660021210,2779084592,880936618,752735650,579239822,713435544,-405531578,-367050132,7500,125775150,22.13,14.46,9.50,14.37,28.77,23.15,44.34,124.22,71.78,0.88,60.06,1.40,37.20,24.46,20.21,13.29,32070,146927,26.72,5.83,2.49,21.63,24.12,17.12,14.87
2017,4778519961,1513604951,3264915010,0,1696736926,1245441235,451295691,3081783035,5000,17717894,0,0,6105137371,2609677025,3495460346,2565437073,930023273,861078577,618308227,735477193,-333798547,-351122047,9000,150909218,24.89,15.23,10.13,0.18,5.57,6.74,66.65,121.53,55.06,0.76,57.25,1.32,32.62,21.69,20.04,13.32,34226,173108,34.74,6.87,3.45,27.98,21.77,21.85,18.88
2018,5275874284,1691202854,3584671430,0,1681854156,1358883492,322970664,3594020128,5000,17717894,0,0,6747536802,2696414092,4051122709,3011872574,1039250136,956005119,692278706,817116844,-430292259,-378036987,9250,155098229,22.72,15.40,10.26,10.52,11.74,11.96,102.53,124.46,46.80,0.84,60.04,1.34,31.13,20.74,20.67,13.77,38534,202222,28.57,5.44,2.89,23.22,22.22,18.02,15.65
