구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4918937,2362064,2556873,0,1661936,114589,1547347,3257001,10000,34000,0,0,1351612,214641,1136972,2173695,-1036723,-1009174,-1009174,-58228,-178664,0,0,0,0,-74.66,-5.11,적지,적지,0,2061.34,51.03,0,84.12,0.27,-27.56,-26.83,-20.77,-20.22,0,0,0,0,0,0,-59.50,0,0
2015,5061863,2468096,2593767,0,795689,101852,693837,4266174,10000,34000,0,0,1424327,215547,1208780,1224077,-15297,-661005,-661005,237934,218384,-398500,0,0,0,-46.41,-3.31,적지,적지,0,2423.22,18.65,0,84.87,0.26,-0.33,-14.25,-0.28,-12.20,0,0,0,0,0,0,-0.66,0,0.00
2014,5777530,2893874,2883657,0,765901,123780,642122,5011629,10000,34000,0,0,1473113,184604,1288509,1864960,-576451,-501670,-501670,132330,-76946,0,0,0,0,-34.06,20.17,적지,적지,0,2337.92,15.28,0,87.47,0.25,-10.95,-9.53,-9.59,-8.35,0,0,0,0,0,0,-19.37,0,0
2013,6239079,3164515,3074564,0,725779,130188,595591,5513299,10000,34000,0,0,1225895,80316,1145579,1251307,-105728,-42833,-42833,274252,209488,-27235,0,0,0,-3.49,-19.81,적지,적전,0,2430.73,13.16,0,93.45,0.20,-1.91,-0.77,-1.70,-0.69,0,0,0,0,0,0,-3.14,0,0.00
2012,6223047,2796748,3426299,0,666915,71322,595592,5556133,10000,34000,0,0,1528802,596169,932633,977978,-45345,15085,15085,486659,-501025,27235,0,0,0,0.99,-8.76,적전,-91.97,0,3921.30,12.00,0,61.00,0.25,-0.82,0.27,-0.73,0.24,0,0,0,0,0,0,-1.25,0,0.00
2011,6186090,2702689,3483402,0,641032,90153,550879,5545058,10000,34000,0,0,1675630,464653,1210977,1098985,111992,187783,187783,354829,-2626,-750000,0,0,0,11.21,-13.11,흑전,19.60,48.25,2997.89,11.56,0,72.27,0.26,1.92,3.22,1.73,2.90,0,0,0,0,0,0,2.90,0.00,0.00
2010,6744229,3154481,3589748,0,636954,54783,582171,6107275,10000,34000,0,0,1928468,817075,1111393,1133343,-21950,157007,157007,-400165,453440,0,0,0,0,8.14,39.62,적지,흑전,0,5758.14,10.43,0,57.63,0.29,-0.36,2.60,-0.33,2.39,0,0,0,0,0,0,-0.59,0,0.00
2009,6399603,2645627,3753976,0,449335,93858,355477,5950268,10000,34000,0,0,1381239,399155,982084,1409537,-427452,-105595,-105595,-502409,962075,0,0,0,0,-7.64,-30.81,적지,적지,0,2818.75,7.55,0,71.10,0.21,-7.12,-1.76,-6.62,-1.64,0,0,0,0,0,0,-12.35,0,0
