구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,189034617,90965994,98068623,0,123022822,90704740,32318082,66011795,500,17272398,0,0,55515163,59252221,-3737058,24083729,-27820787,-27838858,-27466777,-48260069,-10381320,31375572,0,0,0,-49.48,-80.55,적전,적전,0,100.29,186.36,0,-6.73,0.32,-34.11,-33.67,-16.10,-15.90,-1594,4175,0,1.76,2.28,0,-30.17,0,0
2017,156552360,68539667,88012693,0,59430996,44822317,14608679,97121364,500,5818200,0,0,285363858,244312948,41050910,18101848,22949062,19821684,17453096,19188839,-50337073,57176724,300,1699989,0,6.12,56.12,46.99,13.77,23.17,152.91,61.19,0.85,14.39,2.10,35.72,27.17,16.85,12.82,3205,17689,10.95,1.98,0.66,8.85,35.30,8.89,7.56
2016,115806335,74909838,40896497,0,84441427,70043000,14398427,31364908,500,4615200,0,0,182780382,154405236,28375146,12762149,15612996,15453629,15340481,14502326,-7997792,6233026,0,0,0,8.39,200.75,흑전,흑전,17.53,106.95,269.22,0,15.52,2.25,66.54,65.38,19.19,18.85,3290,6750,0,0,0,0,43.96,0.83,0.71
2015,46944391,11975252,34969139,0,31381734,30627922,753812,15562656,500,4573200,0,0,60774759,57616610,3158148,11387840,-8229692,-8225230,-6804253,-802903,-5034349,4354369,0,0,0,-11.20,106.41,적지,적지,0,39.10,201.65,0,5.20,1.23,-43.92,-36.31,-16.62,-13.74,-1435,3403,0,0,0,0,-20.34,0,0
2014,52084896,20537044,31547852,0,30170560,29505252,665308,21914336,500,4573200,0,0,29443094,28756021,687073,12246078,-11559005,-11463971,-9604701,-11383463,-1526332,9290660,0,0,0,-32.62,-73.02,적전,적전,0,69.60,137.67,0,2.33,0.55,-44.19,-36.71,-21.65,-17.99,-2036,4738,0,0,0,0,-31.83,0,0
2013,54714067,25841943,28872124,0,24307566,23588162,719404,30406501,500,4573200,0,0,109128892,76553180,32575712,12733206,19842506,19458691,17110279,22546983,-20401361,7016350,0,0,0,15.68,173.08,220.08,189.75,92.40,109.55,79.94,0,29.85,2.45,91.98,79.32,44.46,38.34,3770,6533,0,0,0,0,85.02,0.03,0.03
2012,34538768,19866883,14671884,0,21802077,21443269,358809,12736690,500,4573200,0,0,39961604,29611998,10349607,4150286,6199321,6025607,5905123,470943,-5273902,1749370,0,0,0,14.78,63.96,122.59,132.60,21.00,92.65,171.18,0,25.90,1.64,66.80,63.63,25.47,24.26,1245,2641,0,0,0,0,61.94,0.53,0.48
2011,14139157,8065964,6073193,0,8315835,7921774,394061,5823322,5000,444000,0,0,24372351,19656249,4716102,1931024,2785078,2684552,2538769,4972454,-2632318,2197518,0,0,0,10.42,0,0,0,14.95,101.82,142.80,0,19.35,0,0,0,0,0,10505,13116,0,0,0,0,0,0.00,0.00
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
