구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1999,2038362,1327164,711198,0,748753,434865,313889,1289609,1000,562440,0,0,2117945,1174216,943730,670563,273167,123933,101272,-337469,-324900,921895,0,0,0,12.90,4.78,409.88,248.64,6213.72,11.85,305.19,58.06,0,44.56,1.54,39.19,14.53,19.84,7.36,0,0,0,0,0,0,22.25,0.30,0.15
2000,7823984,3942815,3881169,0,3868101,2779709,1088392,3955883,500,2054880,0,0,3259565,1522462,1737103,1683308,53795,81396,55968,-384349,-4028487,4294363,0,0,0,1.65,1.72,53.90,-80.31,-44.73,1.63,141.84,97.78,0,53.29,0.66,2.05,2.13,1.09,1.13,0,0,0,0,0,0,1.09,29.36,2.62
2001,6374179,1723420,4650759,0,5266277,1462956,3803321,1107902,500,2054880,0,0,2141173,2616198,-475025,1949844,-2424868,-2867484,-2847981,-599988,-2119655,2706132,0,0,0,-113.25,-133.01,-34.31,적전,적전,0,117.80,475.34,0,-22.19,0.30,-95.77,-112.48,-34.16,-40.12,0,0,0,0,0,0,-48.62,0,0
2002,4388368,1763342,2625026,0,5245536,1408770,3836767,-857168,0,0,0,0,1800275,1883995,-83719,810763,-894483,-1965070,-1965070,39092,1043191,-1025580,0,0,0,-49.69,-109.15,-15.92,적지,적지,0,125.17,완전잠식,0,-4.65,0.33,-713.49,-1567.45,-16.62,-36.52,0,0,0,0,0,0,-28.59,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
