구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1990,52376742,30845404,21531338,0,38589961,24594122,13995839,13786781,5000,2000000,0,0,22992252,20222839,2769413,1872853,896560,1846689,921680,-2987411,-14082385,16272823,600,0,0.00,3.90,4.01,1.34,-46.18,164.07,0.29,125.42,279.91,6.00,12.04,0.54,7.32,7.52,2.12,2.18,594,6893,16.85,1.45,0.68,13.92,2.27,28.66,23.57
1991,57667405,33591232,24076173,0,43695759,33243058,10452701,13971646,5000,2000000,0,0,29977718,26292945,3684773,2551111,1133662,1430669,552647,-3290871,-161963,3301654,350,0,0.00,3.78,1.84,30.38,26.45,-40.04,0.38,101.05,312.75,6.88,12.29,0.54,8.17,3.98,2.06,1.00,276,6986,18.42,0.73,0.34,14.53,1.65,31.57,27.93
1992,106414457,57246355,49168102,0,85764548,57140593,28623955,20649909,5000,2728000,0,0,42378551,34488670,7889881,4331387,3558494,1528594,731834,-11490309,-30807114,47767969,150,0,0.00,8.40,1.73,41.37,213.89,32.42,0.53,100.19,415.33,2.03,18.62,0.52,20.56,4.23,4.34,0.89,308,7570,24.00,0.98,0.41,15.23,3.87,21.74,19.43
1993,129771498,72558267,57213231,0,121328894,89828731,31500163,8442604,5000,3819000,0,0,41206256,38359640,2846616,5842583,-2995967,-21112708,-21112708,-9816121,-40914646,43275346,0,0,0,-7.27,-51.24,-2.77,적전,적전,0,80.77,1437.10,0,6.91,0.35,-20.60,-145.14,-2.54,-17.88,-6572,2211,0,4.43,0.76,0,-5.58,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
