구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,135316307,71936443,63379864,0,48825543,21527199,27298344,86490764,500,16071290,0,0,114184162,113230927,953235,6258534,-5305299,-4985280,-6041247,-5521651,-1242964,-2598379,100,1528063,0,-5.29,-48.41,적전,적지,0,334.17,56.45,4.19,0.83,0.81,-5.86,-6.67,-3.77,-4.29,-376,5551,0,0.43,0.34,0,-12.51,0,127.96
2017,146066345,80389902,65676443,0,51396152,20758183,30637969,94670193,500,16071290,0,0,221319648,211358795,9960853,6592676,3368177,1329862,-31620,3715797,-15611100,27692318,120,1833676,0,-0.01,-6.06,-54.79,적전,6.86,387.27,54.29,2.17,4.50,1.68,3.51,-0.03,2.56,-0.02,-2,6060,0,0.91,0.40,14.68,-0.17,26.43,9.41
2016,116752528,78491405,38261123,0,19658929,12634991,7023938,97093599,500,16071290,0,0,235604156,224402744,11201412,3752069,7449343,8860456,6885929,6941199,-30636323,2717816,130,1986482,0,2.92,-20.38,-16.79,-14.61,558.38,621.22,20.25,2.04,4.75,2.11,7.87,7.28,6.67,6.17,428,6211,14.84,1.02,0.43,9.32,14.12,13.72,8.87
2015,106564426,73730596,32833830,0,14403144,14370438,32705,92161282,500,16071290,0,0,295914165,282775069,13139096,4186808,8952288,9486144,8064169,13387042,-4188435,-3640471,130,1986484,0,2.73,-18.54,7.27,12.90,147.07,513.07,15.63,3.79,4.44,2.74,10.10,9.10,8.30,7.48,502,5904,6.84,0.58,0.19,4.14,19.23,6.16,3.88
2014,109083768,70236622,38847146,0,24035822,21679273,2356549,85047945,500,16071290,0,0,363256675,350391618,12865058,4519264,8345793,9599927,7142723,17017158,-25828977,1356468,120,1824676,0,1.97,-11.37,-46.01,-41.64,256.27,323.98,28.26,3.63,3.54,3.37,10.10,8.64,7.75,6.63,444,5478,7.45,0.60,0.15,3.97,14.89,6.37,3.64
2013,106390328,72629118,33761210,0,26094763,25455761,639002,80295565,500,16071290,0,0,409866724,389626649,20240075,4780836,15459239,15632212,12239858,16509013,-1067253,-1824676,130,1976732,0,2.99,-3.16,106.89,99.48,0,285.32,32.50,2.87,4.94,3.84,20.60,16.31,14.50,11.48,762,5182,5.94,0.87,0.18,4.06,29.12,4.70,3.44
2012,106839059,70808884,36030174,0,37034393,36452234,582159,69804666,500,16071290,0,0,423231669,409436719,13794950,6322612,7472338,7677390,6135877,11458871,-10438081,-1843676,120,1825000,0,1.45,26.85,-3.91,12.67,123.40,194.25,53.05,3.85,3.26,4.00,11.04,9.06,7.07,5.81,382,4529,8.16,0.69,0.12,4.47,17.02,6.70,3.99
2011,104538691,82600955,21937736,0,38925873,38317362,608511,65612818,500,16071290,0,0,333658671,316994880,16663791,8887696,7776095,7383048,5446100,23966528,-6219843,-3259264,120,1825000,0,1.63,-11.47,-45.79,-52.26,345.71,215.57,59.33,3.25,4.99,3.20,12.10,8.47,7.46,5.23,339,4268,10.90,0.87,0.18,5.86,15.99,7.64,4.77
2010,103862032,67148658,36713374,0,40908059,39471356,1436702,62953973,500,16071290,0,0,376888084,355055704,21832380,7488964,14343416,14432979,11408873,5922879,-1780049,-1440842,180,2737014,0,3.03,0,0,0,201.27,170.12,64.98,4.41,5.79,0,0,0,0,0,710,4103,5.75,1.00,0.17,4.11,0,4.58,3.48
2009,72790922,42264408,30526514,0,19116674,18630876,485798,53674248,500,16071290,0,0,235066806,223883817,11182989,4885994,6296995,5757970,4777635,5679229,-771140,-2531563,120,1824676,0,2.03,12.83,-4.80,-17.01,1864.67,226.85,35.62,5.07,4.76,3.46,12.07,9.16,9.28,7.04,297,3526,7.96,0.67,0.16,4.52,14.89,6.04,3.83
