구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,1723895192,1114647517,609247675,0,1402374747,1061182793,341191954,321520445,5000,24183148,0,0,1405600966,1211498660,194102307,135085108,59017199,-23426114,7311770,-5486238,-3936887,-59622932,100,2485242,35.75,4.20,0.52,-13.53,-31.76,-51.52,1.05,105.04,436.17,1.50,13.81,0.83,19.17,2.37,3.49,0.43,289,13322,23.02,0.50,0.11,11.14,9.97,12.14,10.79
2010,1922913940,1377092315,545821625,0,1629857466,1115466658,514390808,293056474,5000,29147896,0,0,1212702960,1067500630,145202330,136856391,8345939,-71328767,-59285157,-163225551,-2455130,204420586,0,78201,0,0.69,-4.89,0,0,0,0.12,123.45,556.16,0.00,11.97,0,0,0,0,0,-2397,10060,0,0.46,0.10,0,0,101.70,64.25
2011,2793465702,2126806011,666659691,0,2314663606,1995955351,318708255,478802096,5000,83748737,0,0,1519722974,1345001080,174721895,195017042,-20295147,22791756,13707577,59043139,141778398,-151889034,100,7757000,58.41,-1.34,0.90,25.32,적전,흑전,0,106.56,483.43,2.33,11.50,0.64,-5.26,3.55,-0.86,0.58,451,5811,9.52,0.74,0.08,7.40,-1.41,0,0
2012,2761406575,2057797216,703609359,0,2316448934,1852911114,463537820,444957641,5000,83748737,0,0,4059652440,3722863472,336788968,350388933,-13599965,-45012484,-23288415,32468772,-40314224,-14676386,0,0,0,-0.34,-0.57,167.13,적지,적전,0,111.06,520.60,0,8.30,1.46,-2.94,-5.04,-0.49,-0.84,-277,5429,0,0.65,0.07,0,-0.86,0,0
2013,2439992829,1456250828,983742000,0,2046542671,1487496262,559046409,393450158,5000,83756567,0,0,3662760474,3330029603,332730871,310953692,21777179,-48877419,-75988300,21824169,59453407,-92072411,0,0,0,0.59,-2.07,-9.78,흑전,적지,0.31,97.90,520.15,0,9.08,1.41,5.19,-18.13,0.84,-2.92,-904,4470,0,0.70,0.07,0,4.44,45.49,29.18
2014,2218075186,1244871803,973203383,0,1713626740,1449588808,264037932,504448446,5000,21137277,0,0,2824251604,2561767091,262484513,254684773,7799740,4986845,21367402,-57305781,65759069,-71301970,0,15239997,67.32,0.28,0.76,-22.89,-64.18,흑전,0.13,85.88,339.70,0.00,9.29,1.21,1.74,4.76,0.33,0.92,1312,23127,5.12,0.29,0.04,3.29,3.99,100.26,38.35
2015,1979654412,969946124,1009708287,0,1542039318,1124204013,417835306,437615093,5000,21137277,0,0,3029125532,2762009953,267115579,225007352,42108227,-40520761,-25420154,188191991,49524085,-206420881,0,7619998,0,1.39,-0.84,7.25,439.87,적전,1.11,86.28,352.37,0.00,8.82,1.44,8.94,-5.40,2.01,-1.21,-1211,20908,0,0.68,0.10,0,5.33,16.29,12.51
2016,2083700283,1000326735,1083373548,0,1647488013,1304205444,343282569,436212269,5000,21203066,0,0,3185076053,2893269333,291806721,231114802,60691919,5583014,6137320,97891993,-64897614,-29430960,150,2569223,41.86,1.91,0.19,5.15,44.13,흑전,2.18,76.70,377.68,1.34,9.16,1.57,13.89,1.40,2.99,0.30,292,20837,38.37,0.54,0.07,11.51,12.70,10.68,8.64
2017,2263440652,1139103653,1124336999,0,1798008411,1489672963,308335447,465432241,5000,25523241,0,0,3653606034,3322181716,331424318,258915149,72509169,16479525,15249106,38513230,-52509058,43220589,150,3820308,25.05,1.98,0.42,14.71,19.47,148.47,2.16,76.47,386.31,1.53,9.07,1.68,16.08,3.38,3.34,0.70,663,18436,14.74,0.53,0.06,6.99,13.09,10.44,8.47
2018,2033409112,948459990,1084949122,0,1586677731,1257862450,328815281,446731381,5000,25523241,0,0,3358253405,3048862687,309390718,232626705,76764013,32406486,14451160,9024738,-27033363,4839683,100,2552007,15.64,2.29,0.43,-8.08,5.87,-5.23,2.18,75.40,355.17,1.40,9.21,1.56,16.83,3.17,3.57,0.67,643,17537,11.08,0.41,0.05,5.06,6.24,9.77,7.80
