구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,123166706,60333436,62833270,0,24824686,14835617,9989069,98342020,500,15702890,0,0,169262625,155537691,13724935,6865617,6859318,8292970,6488836,27131026,-6324640,-16854959,100,1544289,23.80,4.05,3.83,-31.46,-77.02,-68.26,20.93,406.68,25.24,2.47,8.11,1.29,7.55,7.14,5.23,4.95,413,6317,9.81,0.64,0.38,7.88,8.40,9.28,7.54
2010,156785976,104531607,52254368,0,53840082,44959332,8880751,102945893,500,15702890,0,0,173972830,154412120,19560710,10187917,9372793,13719063,10292890,10042835,-4637900,-1544289,100,1544289,15.00,5.39,5.92,0,0,0,105.19,232.50,52.30,2.50,11.24,0,0,0,0,0,655,6610,6.09,0.60,0.36,5.66,0,6.69,6.17
2011,162518623,99834443,62684180,0,50644828,33117595,17527234,111873795,500,15702890,0,0,212328038,184457400,27870638,7508097,20362541,22009532,16630390,4638768,-13761660,13505711,125,1930000,11.61,9.59,7.83,22.05,117.25,61.57,53.07,301.45,45.27,3.61,13.13,1.33,18.96,15.48,12.75,10.42,1059,7178,3.27,0.48,0.26,3.09,24.57,2.67,2.55
2012,168677580,87213031,81464549,0,52231305,26188893,26042412,116446275,500,15702890,0,0,247294843,227473959,19820884,9183743,10637141,10991827,8483228,21475087,-19846824,-1880361,125,1930000,22.75,4.30,3.43,16.47,-47.76,-48.99,23.20,333.02,44.85,3.35,8.02,1.49,9.32,7.43,6.42,5.12,540,7470,6.90,0.50,0.24,5.87,10.27,5.51,4.83
2013,172740535,97778290,74962246,0,51250460,26214272,25036188,121490075,500,15702890,0,0,245093584,227774314,17319270,7782181,9537089,9898707,7466176,7580089,-1770518,-2100361,150,2316434,31.03,3.89,3.05,-0.89,-10.34,-11.99,12.39,373.00,42.18,3.97,7.07,1.44,8.02,6.28,5.59,4.37,475,7791,7.94,0.48,0.24,5.91,8.50,6.22,4.90
2014,164357325,95654611,68702714,0,34617237,23951235,10666002,129740088,500,15702890,0,0,223105496,203966444,19139051,9976054,9162998,16243048,12700264,4236872,4783975,-12316434,150,2316434,18.24,4.11,5.69,-8.97,-3.92,70.10,22.76,399.37,26.68,3.92,8.58,1.32,7.29,10.11,5.44,7.54,809,8316,4.73,0.46,0.27,3.90,8.24,6.56,5.06
2015,141735522,80150180,61585343,0,12631469,12601469,30000,129104053,500,15702890,0,0,170938743,157439907,13498836,6209175,7289662,-1441386,-863499,26956004,-3212282,-9316434,150,2316434,0,4.26,-0.51,-23.38,-20.44,적전,79.27,636.04,9.78,3.82,7.90,1.12,5.63,-0.67,4.76,-0.56,-55,8276,0,0.47,0.36,31.58,5.27,8.45,6.10
2016,153225747,102611641,50614106,0,16777993,16777993,0,136447754,500,15702890,0,0,140571783,126026883,14544899,6706436,7838464,12380252,9683224,5181818,14821429,-2346434,150,2316434,23.92,5.58,6.89,-17.76,7.53,흑전,0,611.58,12.30,3.43,10.35,0.95,5.90,7.29,5.31,6.57,617,8743,7.09,0.50,0.49,5.34,7.93,8.76,6.24
2017,156426117,111734996,44691122,0,16135599,16135599,0,140290518,500,15702890,0,0,169208696,152672180,16536516,7416681,9119835,8046084,6280127,-5241170,-189787,-2316434,150,2316434,36.89,5.39,3.71,20.37,16.35,-35.14,0,692.48,11.50,3.55,9.77,1.09,6.59,4.54,5.89,4.06,400,8988,10.56,0.47,0.39,7.37,8.36,7.27,5.60
2018,167102809,123214613,43888196,0,22228732,21649442,579290,144874077,500,15702890,0,0,227980186,208743742,19236445,10207530,9028915,9832206,7232007,7718130,952453,-2316434,150,2316434,32.03,3.96,3.17,34.73,-1.00,15.16,0,569.14,15.34,3.25,8.44,1.41,6.33,5.07,5.58,4.47,461,9280,10.01,0.50,0.32,7.41,7.34,8.02,6.26
