구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,866415,559117,307298,0,205483,148933,56550,660932,10000,132250,0,0,476282,224797,251485,574085,-322599,-375652,-375652,-645127,-435458,1088305,0,0,0,-67.73,-78.87,18.03,적지,적지,0,375.42,31.09,0,52.80,0.98,-147.86,-172.18,-66.64,-77.60,0,0,0,0,0,0,-100.90,0,0
2010,3591214,1617920,1973295,0,1273303,552650,720653,2317911,100,40065000,0,0,1185668,933459,252210,1249428,-997219,-1000412,-1000412,-1346250,-1885909,3621564,0,0,0,-84.11,-84.38,148.94,적지,적지,0,292.76,54.93,0,21.27,0.53,-66.95,-67.17,-44.74,-44.89,0,0,0,0,0,0,-61.96,0,0
2011,6408219,3852889,2555330,0,2262646,460669,1801976,4145573,100,79505000,0,0,2070913,1624693,446220,2246745,-1800525,-2099047,-2099047,-3631008,-965831,5082582,0,0,0,-86.94,-101.36,74.66,적지,적지,0,836.37,54.58,0,21.55,0.41,-55.71,-64.95,-36.01,-41.98,0,0,0,0,0,0,-46.48,0,0
2012,9322930,6670176,2652754,0,3850868,2937969,912899,5472061,100,135105000,0,0,2297824,3047148,-749324,3089752,-3839076,-4092310,-4092310,-4763255,-684776,6907830,0,0,0,-167.07,-178.10,10.96,적지,적지,0,227.03,70.37,0,-32.61,0.29,-79.83,-85.10,-48.81,-52.03,0,0,0,0,0,0,-66.62,0,0
2013,8643121,5968380,2674741,0,1431233,666331,764902,7211889,100,182603000,0,0,3013558,2485904,527654,3361066,-2833412,-2981553,-2981553,-2682803,-463215,2308590,0,0,0,-94.02,-98.94,31.15,적지,적지,0,895.71,19.85,0,17.51,0.34,-44.68,-47.01,-31.54,-33.19,0,0,0,0,0,0,-43.74,0,0
2014,7784228,6420104,1364124,0,1362922,881739,481183,6421306,100,182603000,0,0,8075927,4594332,3481595,3801124,-319529,-790582,-790582,-495033,506580,-860000,0,0,0,-3.96,-9.79,167.99,적지,적지,0,728.12,21.22,0,43.11,0.98,-4.69,-11.60,-3.89,-9.63,0,0,0,0,0,0,-5.21,0,0.00
2015,4898301,3613870,1284431,0,4092208,3562730,529478,806093,100,182603000,0,0,3249217,3643358,-394141,5182837,-5576978,-5615213,-5615213,-3055437,-496091,3018198,0,0,0,-171.64,-172.82,-59.77,적지,적지,0,101.44,507.66,0,-12.13,0.51,-154.33,-155.39,-87.95,-88.55,0,0,0,0,0,0,-120.35,0,0
2016,9394007,2479721,6914286,0,5140141,4810700,329441,4253866,100,239278675,0,0,1669578,2306087,-636509,2356064,-2992573,-2811723,-2811723,-1046800,34270,909208,0,0,0,-179.24,-168.41,-48.62,적지,적지,0,51.55,120.83,0,-38.12,0.23,-118.28,-111.14,-41.88,-39.35,0,0,0,0,0,0,-51.67,0,0
2017,7895212,1813368,6081844,0,5301575,5049685,251890,2593637,100,239278675,0,0,765882,1682303,-916422,746860,-1663281,-1660229,-1660229,294103,769429,-1069742,0,0,0,-217.17,-216.77,-54.13,적지,적지,0,35.91,204.41,0,-119.66,0.09,-48.58,-48.49,-19.24,-19.21,0,0,0,0,0,0,-22.84,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
