구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,46240567,2509758,43730810,0,90684953,25923792,64761161,-44444385,500,16471207,0,0,11653323,16913722,-5260399,3153915,-8414314,-11538610,-11538610,-2425192,-2997858,5555254,0,0,0,-99.02,-2.70,적지,적지,0,9.68,완전잠식,0,-45.14,0.25,완전잠식,완전잠식,-17.98,-24.66,0,0,0,0,0,0,-35.90,0,0
2017,47355643,2855145,44500498,0,80261418,22732802,57528616,-32905775,500,16471207,0,0,11976157,18157902,-6181745,3012276,-9194020,-9082875,-9082875,-3646977,-528256,4072476,0,0,0,-75.84,64.21,적지,적지,0,12.56,완전잠식,0,-51.62,0.24,완전잠식,완전잠식,-18.73,-18.50,0,0,0,0,0,0,-30.25,0,0
2016,50824134,2946944,47877190,0,74647034,37070057,37576977,-23822900,500,16471207,0,0,7293020,19035529,-11742508,4407145,-16149653,-19838465,-19838465,-19160906,2575184,15586181,0,0,0,-272.02,-30.88,적지,적지,0,7.95,완전잠식,0,-161.01,0.13,완전잠식,완전잠식,-29.65,-36.42,0,0,0,0,0,0,-45.78,0,0
2015,58129085,4614229,53514856,0,62915746,29282295,33633451,-4786661,500,16471207,0,0,10551972,19098376,-8546404,5197100,-13743504,-21453051,-21468720,-12463823,-6944775,20596709,0,0,0,-203.46,-56.35,적전,적지,0,15.76,완전잠식,0,-80.99,0.20,-231.07,-360.96,-26.16,-40.87,0,0,0,0,0,0,-40.17,0,0
2014,46938482,2528600,44409882,0,30256423,27742235,2514188,16682059,500,16471207,0,0,24175001,18411717,5763284,5564965,198319,-1396300,-1396300,2457180,-511798,-1573000,0,0,0,-5.78,0.57,-67.32,적지,0.13,9.11,181.37,0,23.84,0.51,1.14,-8.03,0.42,-2.93,0,0,0,0,0,0,0.59,77.35,8.23
2013,48384086,2578934,45805152,0,30305727,24860076,5445651,18078358,500,16471207,0,0,24037833,18171906,5865927,5258996,606931,-480856,-480856,-3629251,-797123,4299000,0,0,0,-2.00,10.13,-70.75,적전,0.35,10.37,167.64,0,24.40,0.48,3.99,-3.16,1.22,-0.97,0,0,0,0,0,0,1.80,28.54,6.70
2012,50851277,3321053,47530224,0,38508063,33496882,5011181,12343214,500,4039207,0,0,21827023,15784504,6042520,3967250,2075270,374207,374207,-511306,-310918,1236660,0,0,0,1.71,54.61,흑전,흑전,0.84,9.91,311.98,0,27.68,0.42,17.28,3.12,4.03,0.73,0,0,0,0,0,0,5.95,9.48,4.85
2011,52052248,993636,51058612,0,40374835,32364840,8009995,11677413,500,80784155,0,0,14117413,13607059,510354,8234064,-7723710,-13848659,-13848659,-6428885,-4096291,9948950,0,0,0,-98.10,-46.57,적지,적지,0,3.07,345.75,0,3.62,0.26,-46.19,-82.82,-14.40,-25.81,0,0,0,0,0,0,-19.89,0,0
2010,55245355,3781684,51463670,0,33480237,32013952,1466285,21765118,500,76279581,0,0,26421596,28742540,-2320943,9760333,-12081276,-25142938,-25142938,-9930885,-6465654,14032985,0,0,0,-95.16,2.09,적지,적지,0,11.81,153.83,0,-8.78,0.45,-49.54,-103.10,-20.80,-43.28,-333,330,0,1.52,1.43,0,-26.74,0,0
2009,60934508,6784808,54149700,0,33926408,17752466,16173941,27008100,500,43365482,0,0,25879500,24446569,1432931,9497296,-8064365,-18618465,-19067745,-7920319,104066,8250947,0,0,0,-73.68,-73.00,적지,적지,0,38.22,125.62,0,5.54,0.35,-27.43,-64.85,-11.02,-26.05,-525,701,0,1.00,0.98,0,-13.41,0,0
