구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,1078276076,865094790,213181286,0,636748896,604136335,32612561,441527180,500,35943340,0,0,2935242220,2781379254,153862967,117661610,36201357,34742370,20722286,17082071,-97767,-15880528,450,15320863,0,0.71,-4.71,6.55,32.34,59.44,143.20,144.22,6.50,5.24,2.71,8.21,4.70,3.34,1.91,343,11392,20.20,0.61,0.08,9.02,13.03,8.58,6.04
2017,1086927962,870757499,216170463,0,646455885,613849201,32606684,440472077,500,35943340,0,0,3080451880,2924965001,155486879,121510160,33976719,29343839,15658864,171965594,-125858649,-31917568,350,12165419,0,0.51,-9.40,-43.83,-56.00,52.77,141.85,146.76,3.88,5.05,2.54,7.57,3.49,2.81,1.29,214,11225,42.03,0.80,0.11,14.42,7.55,11.35,7.92
2016,1334064598,1104805577,229259021,0,876611676,839430832,37180845,457452921,500,35943340,0,0,3400004480,3210536780,189467700,128982750,60484950,54114793,35590037,122424239,-67591681,-31658812,450,15830606,0,1.05,8.15,-5.03,-28.20,103.71,131.61,191.63,4.33,5.57,2.62,13.34,7.85,4.65,2.74,728,11467,14.30,0.91,0.11,9.15,11.15,7.26,5.84
2015,1266305616,1025328639,240976977,0,817257184,777595149,39662034,449048433,500,35943340,0,0,3143908415,2960413627,183494787,119804375,63690412,65677677,49565642,-42218123,-11539727,-32135974,500,17598062,0,1.58,15.00,12.05,12.29,93.35,131.86,182.00,1.98,5.84,2.67,14.44,11.24,5.40,4.21,1157,11212,21.86,2.26,0.29,15.66,14.35,15.31,12.16
2014,1090486207,866236952,224249255,0,657379789,618001608,39378182,433106418,500,35943340,0,0,2733773271,2578986646,154786626,97943143,56843483,57218629,44140122,217863540,-107628053,-25179450,500,17808012,0,1.61,9.49,14.87,14.48,94.23,140.17,151.78,1.76,5.66,2.90,14.61,11.35,6.04,4.69,1125,10554,25.23,2.69,0.37,18.54,15.14,19.07,15.17
2013,791732913,741942533,49790379,0,446911869,441076926,5834943,344821044,500,35943340,0,0,2496830273,2370186768,126643505,77157357,49486148,50650278,38556558,53783536,-16415934,612211,250,8983335,0,1.54,22.06,4.59,-0.02,95.34,168.21,129.61,0.97,5.07,3.39,14.98,11.67,6.71,5.23,1080,9648,23.84,2.67,0.37,20.50,12.25,18.66,16.55
2012,683328318,636638331,46689987,0,367285555,359596519,7689036,316042762,500,35943340,0,0,2045538123,1944724338,100813785,53498910,47314875,51382918,38562621,-37080828,-10028925,-7207373,250,8983000,0,1.89,21.59,14.67,11.68,150684.32,177.04,116.21,0.88,4.93,3.28,15.68,12.78,7.59,6.19,1073,8843,26.52,3.22,0.50,24.07,13.41,21.57,19.92
2011,563407460,550869502,12537958,0,275954201,274432613,1521588,287453260,500,35943340,0,0,1682327249,1598664373,83662876,42401372,41261503,45535317,34528937,-1892211,-6258889,-7209195,200,7187000,0,2.05,8.59,4.28,11.06,40974.68,200.73,96.00,1.23,4.97,2.99,15.04,12.59,7.34,6.15,961,7998,16.86,2.03,0.35,16.03,15.64,14.11,13.53
2010,560122065,551959473,8162592,0,298847514,298439069,408446,261274551,500,35943340,0,0,1549194151,1471220266,77973885,38406790,39567095,40832986,31090640,-52965336,-5431596,133460451,200,7186668,0,2.01,0,0,0,18761.07,184.95,114.38,0.74,5.03,0,0,0,0,0,1008,7270,26.98,3.74,0.54,25.97,0,24.71,23.98
2009,347396484,343536317,3860167,0,249619886,249141076,478810,97776598,5000,2694334,0,0,1182115656,1121165221,60950435,32906000,28044435,27739043,21104610,-405904,8061579,-1393773,50,1347000,0,1.79,10.97,29.09,59.09,12392.59,137.89,255.30,0,5.16,3.82,31.91,24.01,9.07,6.82,7833,36296,0,0,0,0,27.01,0.00,0.00
