구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,380269455,137810975,242458480,0,160593441,137516520,23076921,219676014,1000,17218543,0,0,397127002,364466799,32660202,15485264,17174938,17434857,12622895,3613510,-2026708,876432,70,1205298,0,3.18,5.00,8.73,-34.80,5.53,100.21,73.10,1.10,8.22,1.07,8.00,5.88,4.64,3.41,733,12758,8.65,0.50,0.27,6.58,8.44,11.58,9.41
2017,359361765,114003945,245357820,0,149849095,76666929,73182166,209512669,1000,17218543,0,0,378216804,346777110,31439695,15643490,15796205,24901029,19359744,-2234409,5316555,-1011137,70,1205298,0,5.12,16.95,2.24,156.16,4.91,148.70,71.52,1.13,8.31,1.11,8.04,9.85,4.63,5.68,1124,12168,5.50,0.51,0.28,4.57,8.87,12.64,10.12
2016,322910322,85210645,237699677,0,139428786,67237879,72190908,183481536,1000,17218543,0,0,323397153,293238884,30158269,14707971,15450299,11376114,7557646,2228416,-60256998,58021016,50,860927,0,2.34,14.45,62.94,25.08,5.31,126.73,75.99,0.68,9.33,1.12,8.53,4.17,5.34,2.61,439,10656,16.68,0.69,0.39,11.15,8.00,14.45,11.63
2015,255290593,82086196,173204397,0,76543587,53340603,23202984,178747006,1000,17218543,0,0,282571478,259278126,23293353,13810985,9482368,9662598,6042243,10991458,-11440567,-1809451,0,0,0,2.14,7.34,-20.24,-35.12,5.61,153.89,42.82,0,8.24,1.13,5.50,3.50,3.78,2.41,351,10381,18.92,0.64,0.40,11.32,4.66,14.92,10.45
2014,246045557,77961335,168084222,0,79894155,55432761,24461393,166151402,1000,17218543,0,0,263243560,237609831,25633730,13745553,11888177,11329111,9312972,14824661,-797463,-43553794,0,0,0,3.54,3.76,24.97,81.47,3.63,140.64,48.09,0,9.74,1.01,7.37,5.77,4.55,3.57,541,9650,11.81,0.66,0.42,8.11,7.26,12.50,9.21
2013,276373008,106798941,169574067,0,119981494,63534110,56447385,156391513,1000,17218543,0,0,253698015,232395018,21302997,11790545,9512452,6614469,5131895,20595776,-13400350,-14814680,0,0,0,2.02,-10.03,-54.32,-54.12,2.35,168.10,76.72,0,8.40,0.90,6.14,3.31,3.36,1.81,298,9083,15.35,0.50,0.31,8.25,5.17,13.92,9.50
2012,289383562,122219692,167163870,0,135730703,77181137,58549567,153652858,1000,17218543,0,0,281985807,251181919,30803888,9977682,20826206,14633653,11186191,-1696154,4883965,35525398,0,0,0,3.97,0.42,-25.44,-37.28,3.43,158.35,88.34,0,10.92,1.05,16.26,8.73,7.73,4.15,737,8924,8.32,0.69,0.33,5.96,11.43,8.15,6.72
2011,249383390,68595608,180787782,0,146847669,76701555,70146114,102535721,1000,13000000,0,0,280804614,242843054,37961559,10029679,27931881,23286541,17833822,15446105,-19340377,1453069,0,0,0,6.35,27.76,59.54,80.80,5.01,89.43,143.22,0,13.52,1.19,28.52,18.21,11.88,7.59,1372,7887,0,0,0,0,18.61,3.91,3.45
2010,220697275,58057623,162639652,0,127348479,65885440,61463039,93348796,1000,13000000,0,0,219791192,192699619,27091573,9583374,17508199,12752907,9863976,8295194,-8771113,-1297000,0,0,0,4.49,0,0,0,3.16,88.12,136.42,0,12.33,0,0,0,0,0,3794,35903,0,0,0,0,0,3.02,2.51
2009,210031749,53840950,156190800,0,123342742,75293119,48049623,86689007,5000,2600000,0,0,198461975,172823257,25638717,9374319,16264398,18450563,15374267,3301721,-9027530,4836372,0,0,0,7.75,20.83,10.78,38.94,3.02,71.51,142.28,0,12.92,1.09,25.04,23.67,8.96,8.47,5913,33342,0,0,0,0,10.89,5.77,4.85
