구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,14731270,4898800,9832470,0,2884252,2381319,502933,11847018,500,78610739,0,0,7870038,7665506,204532,3195591,-2991059,-3047614,-4596193,-463804,199264,-70000,0,0,0,-58.40,-20.13,적지,적지,0,205.72,24.35,0,2.60,0.46,-21.48,-33.01,-17.61,-27.06,0,0,0,0,0,0,-25.92,0,0
2017,19238132,6797149,12440983,0,3236641,2775693,460948,16001491,500,77898489,0,0,9853683,9111626,742057,6762888,-6020831,-8945554,-9038775,1234211,123809,-757000,0,0,0,-91.73,-51.61,적지,적지,0,244.88,20.23,0,7.53,0.38,-29.09,-43.66,-23.52,-35.31,-116,206,0,3.78,6.17,0,-32.96,0,0
2016,31958640,15701969,16256672,0,6558674,6538913,19761,25399967,500,77898489,0,0,20362860,17450816,2912044,5681183,-2769139,-25608400,-26487174,-4685526,5011614,-8729735,0,0,0,-130.08,12.84,적전,적전,0,240.13,25.82,0,14.30,0.47,-8.23,-78.71,-6.33,-60.59,-344,327,0,4.42,5.47,0,-11.94,0,0
2015,55469985,27304840,28165145,0,13563207,13551773,11434,41906778,500,76105928,0,0,18045359,11940611,6104748,5798930,305818,507739,1193257,-864158,-12589589,22037046,0,0,0,6.61,0.20,흑전,흑전,0.47,201.49,32.37,0,33.83,0.39,1.03,4.04,0.65,2.55,17,667,129.36,3.35,8.59,76.72,2.98,556.20,150.85
2014,37998448,20723009,17275439,0,20775978,20164499,611479,17222470,500,55727705,0,0,18009945,15524427,2485517,8025362,-5539845,-7617022,-12283503,-3686415,419465,2890471,0,0,0,-68.20,-22.15,적지,적지,0,102.77,120.63,0,13.80,0.41,-24.22,-53.70,-12.57,-27.87,-224,468,0,1.17,1.68,0,-22.61,0,0
2013,50135241,30849636,19285605,0,21611355,21017861,593494,28523886,500,54299956,0,0,23134450,21200656,1933793,9627094,-7693301,-9496425,-14192464,-1811450,558906,1432240,0,0,0,-61.35,-44.74,적지,적지,0,146.78,75.77,0,8.36,0.39,-26.31,-48.54,-12.92,-23.83,-412,689,0,0.69,0.71,0,-30.26,0,0
2012,68979343,48984021,19995323,0,39022387,37911258,1111128,29956957,500,29874216,0,0,41862122,32600130,9261992,11161299,-1899307,-3558529,-3450554,3741393,-962193,-2851088,0,0,0,-8.24,-26.90,적전,적전,0,129.21,130.26,0,22.12,0.57,-6.59,-11.98,-2.57,-4.66,-124,1270,0,0.85,0.72,0,-5.22,0,0
2011,79058373,59385111,19673262,0,51395423,38701598,12693825,27662950,500,24546348,0,0,57270615,43794861,13475754,10752613,2723142,2156864,1910078,-4777968,-1489172,6529882,0,0,0,3.34,45.81,-2.69,181.82,1.06,153.44,185.79,0,23.53,0.78,11.32,7.94,3.72,2.61,78,1452,26.21,1.40,0.87,16.29,7.32,24.31,17.04
2010,67457397,47259603,20197794,0,47024772,43106465,3918307,20432625,500,21980878,0,0,39277815,27146784,12131031,9332628,2798403,1005449,677767,-2973739,5416300,-4607740,0,0,0,1.73,0,0,0,1.03,109.63,230.15,0,30.89,0,0,0,0,0,31,1293,48.52,1.15,0.83,18.94,0,17.01,12.36
2009,56710506,33861974,22848532,0,41262627,37143180,4119447,15447878,500,17113832,0,0,24294138,16947721,7346417,4904467,2441950,899611,-170939,-768390,-2150913,5438048,0,0,0,-0.70,20.25,22.52,적전,1.64,91.17,267.11,0,30.24,0.57,20.43,-1.43,5.69,-0.40,-19,1370,0,1.54,0.80,86.91,9.29,19.17,16.50
