구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,132886966,81422161,51464805,0,53929348,53806206,123142,78957618,500,5600000,0,0,175129695,71879940,103249754,95559391,7690363,14466876,11103632,15408480,-8955471,1659591,0,560000,5.04,4.39,6.34,9.58,184.13,955.30,17.37,151.32,68.30,0,58.96,1.52,10.50,15.15,6.67,9.63,1983,14100,0,0,0,0,7.20,0.72,0.62
2010,138960411,87606885,51353526,0,45752083,45555968,196115,93208328,500,5600000,0,0,211355697,85301648,126054049,113540018,12514031,17479558,14391057,-7925693,6009687,2199935,0,560000,3.89,5.92,6.81,0,0,0,20.59,192.31,49.09,0,59.64,0,0,0,0,0,2570,16644,0,0,0,0,0,0.67,0.63
2011,179137166,122808805,56328361,0,49094251,48367824,726427,130042915,500,8000000,0,0,245443024,93606103,151836921,133779075,18057846,17976614,13139705,-18305973,-14045906,24924522,300,2400000,18.27,7.36,5.35,16.13,44.30,-8.70,30.97,253.91,37.75,2.37,61.86,1.54,16.18,11.77,11.35,8.26,1898,16255,6.66,0.78,0.36,6.25,11.30,5.85,5.58
2012,173129321,113479602,59649719,0,36125351,35138387,986964,137003970,500,8000000,0,0,259402309,105004175,154398133,142574566,11823568,12839698,9394643,4742616,3453758,-8638007,200,1600000,17.03,4.56,3.62,5.69,-34.52,-28.50,24.41,322.95,26.37,2.37,59.52,1.47,8.86,7.04,6.71,5.33,1174,17126,7.18,0.49,0.26,6.32,6.22,6.41,5.79
2013,191133608,130045101,61088508,0,47523654,42163106,5360548,143609955,500,12000000,0,0,259260970,106584861,152676109,142036252,10639857,11412420,8978872,7711922,-1351099,3772929,150,1769183,19.70,4.10,3.46,-0.05,-10.01,-4.43,46.94,308.43,33.09,1.81,58.89,1.42,7.58,6.40,5.84,4.93,748,12133,11.08,0.68,0.38,9.47,5.79,9.73,8.51
2014,190088995,128959510,61129485,0,42182009,38147998,4034011,147906986,500,12259807,0,0,261005406,111322208,149683198,143606400,6076798,5112601,1812439,-6376285,-1962085,695253,150,1838971,101.46,2.33,0.69,0.67,-42.89,-79.81,13.43,338.05,28.52,1.18,57.35,1.37,4.17,1.24,3.19,0.95,148,12064,85.91,1.05,0.60,43.34,1.43,27.49,21.26
2015,208943053,144097496,64845558,0,57142336,56308710,833626,151800717,500,12649515,0,0,289706298,120589205,169117093,163657198,5459895,3829400,3646473,10748084,-11290947,10937231,200,2528282,69.34,1.88,1.26,11.00,-10.15,101.19,18.49,255.91,37.64,1.43,58.38,1.45,3.64,2.43,2.74,1.83,288,12009,48.39,1.16,0.61,26.89,3.14,34.40,22.42
2016,229748140,166977337,62770804,0,74049857,73198601,851256,155698283,500,12909322,0,0,318481385,126350812,192130573,181870752,10259821,6004706,5009356,13773304,2476682,-5359419,200,2578643,51.48,3.22,1.57,9.93,87.91,37.38,19.94,228.12,47.56,1.50,60.33,1.45,6.67,3.26,4.68,2.28,388,12076,34.27,1.10,0.54,19.18,5.39,16.73,12.09
2017,212873830,151805730,61068100,0,54294375,53014564,1279811,158579455,500,12909322,0,0,328898003,134302439,194595564,185062906,9532658,11167634,7471384,4176631,-8662358,-12161140,200,2550052,34.13,2.90,2.27,3.27,-7.09,49.15,17.43,286.35,34.24,1.68,59.17,1.49,6.07,4.75,4.31,3.38,579,12436,20.56,0.96,0.47,11.94,4.32,16.31,10.42
2018,205628646,155083361,50545285,0,57116896,56051973,1064924,148511750,500,12909322,0,0,322990487,131291937,191698550,189293825,2404725,1071251,4003517,17442514,-7648381,-12308729,200,2279458,56.94,0.74,1.24,-1.80,-74.77,-46.42,3.74,276.68,38.46,2.60,59.35,1.54,1.57,2.61,1.15,1.91,310,12520,24.83,0.62,0.31,10.65,6.00,43.13,13.41
