구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,63248767,30382439,32866328,0,14134276,11874078,2260198,49114491,500,23000000,0,0,56698490,0,56698490,43530601,13167888,14633152,11330942,18511523,-13018509,-610572,60,1297816,11.45,23.22,19.98,31.85,13.37,512.71,614.92,255.87,28.78,1.61,100.00,1.04,29.99,25.81,24.17,20.80,493,2266,7.57,1.65,1.51,7.00,110.78,6.52,6.09
2010,70664572,25939184,44725388,0,11682363,8783549,2898814,58982209,500,23000000,0,0,61417397,0,61417397,49680140,11737257,14531005,11032219,10255001,-8850302,-44121,60,1301719,11.80,19.11,17.96,0,0,0,0,295.32,19.81,2.06,100.00,0,0,0,0,0,480,2689,6.08,1.08,1.09,5.27,0,5.71,4.99
2011,73249647,32279883,40969764,0,12390057,10282081,2107976,60859591,500,23000000,0,0,67770157,0,67770157,57266709,10503448,7948378,6011983,7062277,-9430644,-1551749,50,1084000,18.03,15.50,8.87,10.34,-10.51,-45.51,149.39,313.94,20.36,2.39,100.00,0.94,17.53,10.03,14.60,8.35,261,2770,8.01,0.76,0.71,5.85,57.73,4.59,3.79
2012,74097734,31138132,42959602,0,9844085,8644910,1199175,64253649,500,23000000,0,0,66100506,0,66100506,59552287,6548220,5986233,4405185,9448757,-8403186,-1668116,50,1084000,24.61,9.91,6.66,-2.46,-37.66,-26.73,133.42,360.19,15.32,2.37,100.00,0.90,10.47,7.04,8.89,5.98,192,2918,11.02,0.72,0.73,7.26,31.94,7.41,5.50
2013,73176429,15919138,57257290,0,9962253,9103245,859007,63214176,500,23000000,0,0,55454165,0,55454165,53305544,2148621,1227076,791139,11106666,-11365107,-1751406,40,867812,109.69,3.87,1.43,-16.11,-67.19,-82.04,97.16,174.87,15.76,2.18,100.00,0.75,3.37,1.24,2.92,1.07,34,2873,53.35,0.64,0.76,12.65,11.43,19.64,8.99
2014,79512041,21237658,58274383,0,15460745,14185317,1275428,64051296,500,23000000,0,0,58361506,0,58361506,53289999,5071507,3587015,2309144,10575266,-10794715,1715538,50,1084766,46.98,8.69,3.96,5.24,136.04,191.88,65.84,149.72,24.14,2.26,100.00,0.76,7.97,3.63,6.64,3.02,100,2909,22.06,0.76,0.87,10.65,43.32,10.05,6.75
2015,95778809,39054701,56724108,0,22574377,21550645,1023733,73204432,500,23000000,0,0,72163980,0,72163980,60698137,11465843,12301610,9098199,22955871,-16051654,-4168096,60,1301719,14.31,15.89,12.61,23.65,126.08,294.01,365.55,181.22,30.84,1.78,100.00,0.82,16.71,13.26,13.08,10.38,396,3307,8.53,1.02,1.08,7.21,0,6.77,5.91
2016,98592808,45218436,53374372,0,15346248,14869255,476992,83246560,500,23000000,0,0,75275382,0,75275382,60896881,14378501,15641643,12044172,5074816,-4645408,-1301719,80,1735625,14.41,19.10,16.00,4.31,25.40,32.38,0,304.11,18.43,1.93,100.00,0.77,18.38,15.40,14.79,12.39,524,3744,7.90,1.10,1.26,7.17,0,6.61,6.10
2017,119234461,21910944,97323517,0,24677080,24169809,507271,94557381,500,23000000,0,0,64845019,0,64845019,55760688,9084331,15441555,12245521,10383544,-16199017,6264375,70,1518672,12.40,14.01,18.88,-13.86,-36.82,1.67,120.45,90.65,26.10,1.84,100.00,0.60,10.22,13.77,8.34,11.24,532,4236,7.14,0.90,1.35,6.54,0,9.62,8.57
2018,128495832,42253570,86242262,0,19550972,18244234,1306738,108944860,500,23000000,0,0,84503886,0,84503886,68957246,15546640,18965549,14411720,16717209,5067157,-7191602,100,2236019,15.52,18.40,17.05,30.32,71.14,17.69,78.98,231.60,17.95,2.57,100.00,0.68,15.28,14.16,12.55,11.64,627,4798,6.20,0.81,1.06,5.73,0,5.75,5.34
