구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,569206187,296167307,273038880,0,179584592,156049803,23534789,389621595,5000,5004949,0,0,678902212,538905757,139996455,55380560,84615895,84844353,64679049,108385171,-67366950,-40693705,1350,6519311,10.47,12.46,9.53,9.62,196.10,흑전,10.63,189.79,46.09,3.65,20.62,1.22,23.63,18.06,15.23,11.64,12436,74356,2.98,0.50,0.27,2.38,15.10,2.86,2.42
2010,643620895,250908985,392711910,0,181409946,136674356,44735590,462210949,5000,5004949,0,0,664142052,597040504,67101548,51859232,15242316,20425612,16464142,9416443,18106951,-27683387,500,2414560,14.67,2.30,2.48,0,0,0,3.98,183.58,39.25,1.92,10.10,0,0,0,0,0,3290,92814,7.90,0.28,0.20,4.37,0,13.96,7.45
2011,639840397,252535640,387304757,0,173770763,131427079,42343684,466069634,5000,5004949,0,0,637749513,582359834,55389679,51429226,3960453,8936735,7759862,69205929,-35457807,-22681916,400,1932000,24.90,0.62,1.22,-3.97,-74.02,-52.87,2.66,192.15,37.28,2.06,8.69,0.99,0.85,1.67,0.62,1.21,1550,93551,12.51,0.21,0.15,4.48,0.72,29.96,6.64
2012,652599580,270149411,382450169,0,155451102,110496595,44954507,497148478,5000,5004949,0,0,687978369,619507527,68470842,61274364,7196479,16805904,11558353,13384416,8437241,-30616347,450,2173000,19.42,1.05,1.68,7.88,81.71,48.95,4.40,244.49,31.27,2.17,9.95,1.06,1.49,2.40,1.11,1.79,2236,95031,9.26,0.22,0.15,3.71,1.07,18.08,5.44
2013,706468336,283303891,423164445,0,202530044,153154091,49375952,503938293,5000,5004949,0,0,727179981,653285922,73894058,66315032,7579026,10784556,8364762,15711046,-16209597,-828865,450,2173104,23.01,1.04,1.15,5.70,5.32,-27.63,2.55,184.98,40.19,1.69,10.16,1.07,1.51,1.67,1.12,1.23,1887,96670,14.12,0.28,0.18,4.50,1.19,25.99,7.09
2014,672763666,256907954,415855712,0,168680201,132033270,36646931,504083465,5000,5004949,0,0,660074675,585055046,75019628,67346463,7673166,6141422,5181842,24987502,-2835789,-24977028,350,1690192,30.31,1.16,0.79,-9.23,1.24,-38.05,2.91,194.58,33.46,1.21,11.37,0.96,1.52,1.03,1.11,0.75,1114,96754,25.89,0.30,0.22,5.51,1.26,26.25,7.12
2015,719933367,300894197,419039170,0,207571195,170737447,36833748,512362172,5000,5004949,0,0,655244589,574869332,80375257,63432110,16943147,13491101,9734031,-40137801,8857229,34503205,450,2173104,23.44,2.59,1.49,-0.73,120.81,87.85,9.48,176.23,40.51,1.29,12.27,0.94,3.33,1.92,2.43,1.40,1853,98054,18.89,0.36,0.27,5.83,2.28,16.97,7.63
2016,730102190,326008102,404094089,0,211239794,178804750,32435044,518862397,5000,5004949,0,0,657311112,571286958,86024154,61661369,24362785,21513766,16424612,26882825,-14435989,-14232897,600,2897471,16.77,3.71,2.50,0.32,43.79,68.73,12.90,182.33,40.71,1.95,13.09,0.91,4.73,3.19,3.36,2.27,3453,99402,8.92,0.31,0.23,4.09,3.33,10.19,5.54
2017,771375495,364888588,406486908,0,250787975,214863579,35924396,520587520,5000,5004949,0,0,677891044,608585774,69305271,59584166,9721105,13918914,7995544,1471877,-26490138,33188832,300,1448736,14.71,1.43,1.18,3.13,-60.10,-51.32,5.32,169.82,48.17,1.34,10.22,0.90,1.87,1.54,1.29,1.07,1968,100235,11.38,0.22,0.17,3.65,0.98,24.23,7.70
2018,758168611,385632708,372535903,0,271682775,243943884,27738892,486485836,5000,5004949,0,0,723409935,673356916,50053019,64513011,-14459992,-44606148,-32969438,-33062812,-5534018,25908870,100,482912,0,-2.00,-4.56,6.71,적전,적전,0,158.08,55.85,0.61,6.92,0.95,-2.87,-6.55,-1.89,-4.31,-6866,93228,0,0.17,0.11,0,-1.78,0,40.24
