구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,65625538,36633282,28992257,0,27884576,15691479,12193096,37740963,500,6370000,0,0,39686597,32550035,7136561,4647700,2488862,2109497,1739631,-13157256,-6786262,23087973,0,0,0,4.38,-38.54,-65.79,-70.32,5.55,233.46,73.88,0,17.98,0.72,9.63,6.73,4.50,3.14,320,5934,54.95,2.97,2.41,46.77,5.37,45.05,40.14
2017,45090396,23052034,22038363,0,31134437,17534218,13600219,13955959,500,5000000,0,0,64575368,50978521,13596847,6320860,7275988,7046543,5862081,8465674,-15616039,6767412,0,0,0,9.08,148.30,25.75,34.57,19.07,131.47,223.09,0,21.06,1.83,74.15,59.74,20.61,16.61,1185,2803,0,0,0,0,26.63,0.63,0.62
2016,25502924,19625574,5877350,0,19833452,16808732,3024721,5669472,10000,13750,0,0,26006522,17162938,8843584,3057511,5786073,5406938,4356054,-8155555,4309727,3803525,0,0,0,16.75,48.05,869.71,흑전,19.81,116.76,349.83,0,34.01,1.34,164.89,124.14,29.83,22.46,316804,412325,0,0,0,0,37.96,1.99,1.93
2015,13285620,2594695,10690925,0,11937128,3448566,8488563,1348492,10000,13750,0,0,17565791,14429200,3136591,2539911,596680,-251532,-218549,22006,-5455483,3669437,0,0,0,-1.24,0,0,0,2.17,75.24,885.22,0,17.86,0,0,0,0,0,-15894,98072,0,0,0,0,0,12.50,9.53
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
