구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,61709985,8946761,52763225,0,44306506,41169778,3136728,17403480,500,19002372,0,0,8256168,4384236,3871932,3963937,-92006,5735309,765191,22252524,-38263813,17245833,0,0,0,-1.11,9.27,-70.58,적지,흑전,0,21.73,254.58,0,46.90,0.20,-3.51,29.17,-0.22,1.84,44,2457,49.57,0.90,4.59,37.28,-0.70,0,391.07
2010,76699430,23587651,53111779,0,47561339,35862066,11699273,29138091,500,28148693,0,0,27965881,13440772,14525108,13053161,1471947,-4287118,6134706,3007835,-12420898,8460074,0,0,0,5.26,21.94,0,0,0,0.50,65.77,163.23,0,51.94,0,0,0,0,0,233,1861,7.36,0.92,1.61,6.92,0,36.27,28.67
2011,51255780,20299065,30956715,0,35992140,31898356,4093785,15263641,500,31327116,0,0,18126432,10115628,8010805,9840799,-1829994,-19749860,-18240092,-2388502,-2664429,4318339,0,0,0,-10.10,-100.63,-35.18,적전,적전,0,63.64,235.80,0,44.19,0.28,-8.24,-82.16,-2.86,-28.51,-618,1210,0,0.76,1.51,0,-6.43,0,0
2012,20307190,4176350,16130840,0,18506052,17234401,1271650,1801138,500,2416942,0,0,15423437,7913465,7509973,9974746,-2464774,-12937784,-17029108,-8984768,18315861,-9537735,0,0,0,-15.98,-110.41,-14.91,적지,적지,0,24.23,1027.46,0,48.69,0.43,-28.89,-199.58,-6.89,-47.59,-7420,1370,0,0.71,0.14,0,-20.61,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
