구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,81826995,38539774,43287222,0,24821571,20177770,4643801,57005424,500,13844000,0,0,73482850,62862317,10620532,6778528,3842004,2867216,1917362,2209209,-2588480,1298660,0,0,0,5.23,2.61,-25.48,2.29,17.44,18.90,191.00,43.54,0,14.45,0.91,6.83,3.41,4.74,2.37,156,3944,36.01,1.43,1.06,22.30,5.00,20.91,15.53
2010,95424100,35422420,60001680,0,23964875,15848411,8116465,71459225,500,13844000,0,0,71695980,60862631,10833349,6737266,4096082,3444175,2196400,10559806,-7603382,-1307045,0,0,0,5.71,3.06,0,0,0,9.20,223.51,33.54,0,15.11,0,0,0,0,0,185,4995,14.60,0.54,0.52,9.15,0,9.69,7.06
2011,114245773,54437323,59808449,0,31760698,23185273,8575425,82485075,500,19000000,0,0,93090233,83407855,9682377,6746530,2935848,2721689,1760113,-8093340,-4509538,11896532,0,0,0,3.15,1.89,29.84,-28.33,-19.86,5.93,234.79,38.50,0,10.40,0.89,3.81,2.29,2.80,1.68,119,4233,44.53,1.26,0.94,26.65,3.27,35.13,24.27
2012,138437982,64830341,73607641,0,51514885,40269473,11245412,86923097,500,19642566,0,0,98940652,89891675,9048977,8730680,318297,5160185,4261258,-1474164,-8618280,9195122,0,0,0,0.32,4.31,6.28,-89.16,142.10,0.71,160.99,59.26,0,9.15,0.78,0.38,5.03,0.25,3.37,217,4425,15.29,0.75,0.65,11.88,0.34,204.88,43.01
2013,139096842,64060540,75036302,0,52341173,39184911,13156262,86755669,500,19642566,0,0,110062069,99023824,11038245,8959338,2078907,3099207,2455847,9839055,-4823888,-662107,0,0,0,1.89,2.23,11.24,553.13,-42.37,0,163.48,60.33,0,10.03,0.79,2.39,2.83,1.50,1.77,125,4550,26.79,0.74,0.60,16.44,2.15,31.65,18.15
2014,138292289,55441487,82850802,0,38641001,23629943,15011058,99651288,500,27142566,0,0,107482696,101466104,6016592,8588648,-2572056,-1198067,-937252,1370618,-1549872,-718927,0,0,0,-2.39,-0.87,-2.34,적전,적전,0,234.62,38.78,0,5.60,0.77,-2.76,-1.01,-1.85,-0.68,-36,3768,0,0.63,0.57,77.01,-2.83,0,0
2015,145260432,60070980,85189452,0,41177116,25561890,15615226,104083316,500,27142566,0,0,119503143,109278702,10224441,8064447,2159994,5625750,4278643,7011605,-11749646,2205098,50,882565,20.63,1.81,3.58,11.18,흑전,흑전,7.56,235.00,39.56,1.81,8.56,0.84,2.12,4.20,1.52,3.02,158,3931,17.51,0.70,0.63,11.77,2.04,34.68,17.64
2016,387264680,78197984,309066696,0,167802162,106972874,60829288,219462518,500,40713754,0,0,95729699,88159283,7570416,7504206,66209,16309453,15827395,4024442,-72319778,69694121,50,921187,5.82,0.07,16.53,-19.89,-96.93,269.92,0.07,73.10,76.46,1.10,7.91,0.36,0.04,9.78,0.02,5.94,561,4278,8.07,1.06,1.33,7.10,0.03,4892.15,146.02
2017,358129507,80919640,277209867,0,192537299,123901775,68635524,165592208,500,83796067,0,0,234365787,216997473,17368314,15836437,1531877,-55223729,-57535926,14283854,-7667412,11767204,50,998638,0,0.65,-24.55,144.82,2213.69,적전,0.38,65.31,116.27,2.67,7.41,0.63,0.80,-29.88,0.41,-15.44,-746,1421,0,1.32,0.65,0,0.58,204.13,24.79
2018,323876954,80694778,243182176,0,185930895,133142953,52787943,137946059,500,84850378,0,0,239013119,221850182,17162937,22080119,-4917182,-34996698,-35454761,10394209,-16729982,838591,0,0,0,-2.06,-14.83,1.98,적전,적지,0,60.61,134.79,0,7.18,0.70,-3.24,-23.36,-1.44,-10.40,-426,983,0,1.32,0.46,0,-2.11,0,31.13
