구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,289533520,177518756,112014764,0,45615308,36547251,9068058,243918212,500,14934008,0,0,160740722,127726485,33014238,31233798,1780439,10711715,6153221,11740362,-11006155,-3496242,150,2032799,0,3.83,-5.36,-82.95,-68.15,5.72,485.72,18.70,4.38,20.54,0.55,0.73,2.52,0.61,2.12,206,10210,16.64,0.34,0.32,5.20,0.79,83.55,17.40
2017,291719709,186965946,104753763,0,47622010,40860974,6761036,244097699,500,14934008,0,0,169845355,126198715,43646640,33201153,10445486,28151118,19319461,7760689,2329253,-4881996,200,2710398,0,11.37,-6.35,-23.26,27.47,31.28,457.57,19.51,4.17,25.70,0.60,4.40,8.14,3.66,6.77,1025,10129,4.68,0.47,0.42,3.76,5.56,16.34,12.01
2016,278845875,179701289,99144587,0,48186543,30630273,17556269,230659333,500,14934008,0,0,181367297,131529966,49837331,36225909,13611422,20450779,15156636,17539090,-19382412,-4812123,200,2710398,0,8.36,-2.04,-42.19,-38.84,54.94,586.68,20.89,3.83,27.48,0.67,6.09,6.78,5.05,5.62,380,9297,13.75,0.56,0.43,7.08,8.30,12.93,9.28
2015,260302124,156952995,103349129,0,44067198,24993504,19073694,216234926,500,14934008,0,0,185141914,128996733,56145181,32599819,23545362,33309894,24782539,27165813,-18561363,3322833,200,2710398,0,13.39,14.33,13.58,46.46,124.50,627.98,20.38,3.44,30.33,0.74,11.19,11.78,9.42,9.92,747,8993,7.77,0.65,0.47,5.48,15.05,7.43,6.19
2014,239584139,158951358,80632782,0,34915387,28012672,6902715,204668752,500,14934008,0,0,161934964,112574996,49359968,28629641,20730328,24903382,16920647,11736441,-6970037,-5663974,200,2710398,0,10.45,-12.92,4.62,2.13,193.93,567.43,17.06,4.29,30.48,0.69,10.34,8.44,8.83,7.20,523,8637,8.91,0.54,0.43,5.57,12.33,7.31,5.96
2013,230129109,158890076,71239033,0,33870076,29569799,4300276,196259034,500,14934008,0,0,185961581,138369248,47592333,27778145,19814188,22311133,16568115,29492390,-26237329,-6894292,150,2032799,0,8.91,-2.12,-7.23,-10.20,89.14,537.34,17.26,3.03,25.59,0.82,10.26,8.58,8.69,7.26,439,8360,11.27,0.59,0.40,6.22,12.75,7.65,6.03
2012,225994323,156855375,69138949,0,35843756,28909947,6933809,190150568,500,14934008,0,0,189997621,138301201,51696420,30336917,21359503,23732776,18451012,17246098,-924075,-6882844,100,1355000,0,9.71,7.16,-15.31,-21.53,40.70,542.57,18.85,2.68,27.21,0.84,11.46,9.90,9.43,8.14,510,8186,7.33,0.46,0.29,4.78,14.11,6.08,5.11
2011,227097338,157427804,69669534,0,44399680,33614203,10785477,182697658,500,14934008,0,0,177303373,127349255,49954118,24732321,25221797,30673418,23512542,14999881,59896,-20635094,150,2033000,0,13.26,15.69,32.41,25.67,23.76,468.34,24.30,5.02,28.17,0.78,14.52,13.54,11.10,10.35,723,7958,4.14,0.38,0.25,3.05,17.14,4.55,3.95
2010,227168995,156733303,70435692,0,62502130,50834115,11668016,164666865,500,14934008,0,0,153263258,111361160,41902098,22854520,19047578,24442779,18710141,20113451,8683408,-19502492,100,1355199,0,12.21,0,0,0,10.67,308.32,37.96,2.15,27.34,0,0,0,0,0,845,7585,5.50,0.61,0.43,3.85,0,6.67,5.25
2009,214204877,118727946,95476930,0,75513799,61947179,13566620,138691078,500,17819141,0,0,118581083,95227553,23353530,16624287,6729243,18554528,14751168,17648335,-33325075,25199579,150,2272046,0,12.44,-16.14,-43.52,2.93,13.75,191.66,54.45,2.62,19.69,0.65,5.29,11.59,3.70,8.12,810,8215,7.06,0.70,0.86,5.62,6.57,15.77,10.16
