구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,86517120,58034532,28482589,0,41444089,40525948,918140,45073031,5000,7715251,0,0,123772343,93182555,30589788,22795545,7794243,1067339,1067339,1344890,-78216,-7005842,50,322004,30.17,6.30,0.86,-3.89,흑전,흑전,4.38,143.20,91.95,1.38,24.71,1.37,17.72,2.43,8.65,1.19,138,5843,26.17,0.62,0.23,6.23,17.54,4.11,2.86
2010,120288441,60704011,59584430,0,50969616,41659540,9310076,69318826,500,77152510,0,0,128819018,105972045,22846973,22290323,556650,126218,126218,-1545809,1116961,1787364,0,0,0,0.43,0.10,0,0,0,0.54,145.71,73.53,0,17.74,0,0,0,0,0,2,899,281.18,0.51,0.28,14.96,0,78.29,15.55
2011,133659153,75058493,58600661,0,64548162,55131725,9416436,69110992,500,77152510,0,0,141672078,118102427,23569651,21777597,1792054,784285,744246,-13477724,2000047,6352973,0,0,0,1.26,0.53,9.98,221.94,489.65,1.77,136.14,93.40,0,16.64,1.12,2.59,1.08,1.41,0.59,10,910,46.96,0.50,0.25,11.78,2.82,33.72,15.05
2012,120449652,82406091,38043561,0,53010970,43825480,9185490,67438682,500,77152510,0,0,135849992,113587989,22262003,22774270,-512267,-3661451,-3766890,10362265,1277898,-7331758,0,0,0,-0.38,-2.77,-4.11,적전,적전,0,188.03,78.61,0,16.39,1.07,-0.75,-5.52,-0.40,-2.96,-49,874,0,0.67,0.33,0,-0.85,0,35.99
2013,125501318,66364651,59136668,0,53878375,43812712,10065663,71622943,500,77152510,0,0,134219194,110925549,23293645,23029972,263673,726687,4058116,-1338773,-4382103,3777206,0,0,0,0.20,3.02,-1.20,흑전,흑전,0.39,151.47,75.23,0,17.35,1.09,0.38,5.84,0.21,3.30,53,928,12.34,0.70,0.37,8.10,2.09,263.16,28.97
2014,156866199,85091535,71774665,0,88023923,82849904,5174019,68842276,500,77152510,0,0,146493098,123008671,23484426,24695818,-1211392,-2389776,-2693439,-14708453,-14404127,27068503,0,0,0,-0.83,-1.84,9.14,적전,적전,0,102.71,127.86,0,16.03,1.04,-1.72,-3.84,-0.86,-1.91,-35,892,0,0.90,0.42,0,-1.61,0,135.00
2015,167181556,120208846,46972710,0,98581890,96795648,1786242,68599666,500,77152510,0,0,154655854,135996101,18659752,26182460,-7522708,2497224,3087885,-11010358,-3144969,15752788,0,0,0,-4.86,2.00,5.57,적지,흑전,0,124.19,143.71,0,12.07,0.95,-10.95,4.49,-4.64,1.91,40,889,36.68,1.64,0.73,17.18,-12.45,0,0
2016,160088982,113301477,46787505,0,89445448,87939146,1506302,70643534,500,77152510,0,0,167580069,140832524,26747546,21877372,4870174,5550987,2824658,6673965,7237279,-11725841,0,0,0,2.91,1.69,8.36,흑전,-8.52,2.49,128.84,126.62,0,15.96,1.02,7.00,4.06,2.98,1.73,37,916,31.14,1.25,0.53,14.58,3.92,24.96,15.02
2017,139789131,91709935,48079196,0,70502876,69803365,699511,69286256,500,77152510,0,0,176293774,150864900,25428874,21912677,3516197,-927897,-1729679,2097631,10226251,-13831420,0,0,0,1.99,-0.98,5.20,-27.80,적전,2.27,131.38,101.76,0,14.42,1.18,5.03,-2.47,2.35,-1.15,-22,898,0,2.45,0.96,106.18,6.99,57.98,29.79
2018,139496189,83056091,56440098,0,84540340,78505797,6034543,54955848,500,77152510,0,0,192311895,180670894,11641001,23608389,-11967388,-13517326,-13944144,-4283122,-7761375,12223800,0,0,0,-6.22,-7.25,9.09,적전,적지,0,105.80,153.83,0,6.05,1.38,-19.26,-22.45,-8.57,-9.99,-181,712,0,3.64,1.04,0,-12.70,0,0
