구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,1379434213,393673256,985760957,0,1085702852,332055135,753647717,293731360,5000,108410431,0,0,1077033200,1008888531,68144669,363182590,-295037921,-347787015,-347787050,-113348130,6933219,41801513,0,0,0,-27.39,-32.29,-56.97,적지,적지,0,118.56,369.62,0,6.33,0.70,-108.09,-127.42,-19.16,-22.58,-10666,2709,0,0.92,0.08,0,-38.06,0,0
2010,1724738992,565501303,1159237689,0,1112990301,909175361,203814941,611748691,5000,36537601,0,0,2117488133,1814308300,303179833,360206994,-57027161,-26947946,-27029326,5947662,89665015,-28361414,0,0,0,-2.69,-1.28,0,0,0,0,62.20,181.94,0,14.32,0,0,0,0,0,-744,16743,0,0.50,0.14,3.52,0,0,10.18
2011,1793566987,651243421,1142323566,0,887504350,518733122,368771229,906062636,5000,121961841,0,0,2787680195,2463751592,323928603,464954560,-141025957,-112496833,-112802429,197966683,-104730466,29862941,0,0,0,-5.06,-4.05,31.65,적지,적지,0,125.54,97.95,0,11.62,1.58,-18.58,-14.86,-8.02,-6.41,-1000,7429,0,0.69,0.21,53.08,-16.49,0,0
2012,1850490369,711272836,1139217532,0,1049827653,688821327,361006326,800662716,5000,122674641,0,0,2874145561,2529546751,344598811,442719397,-98120586,-105879997,-105926820,145630587,-143392169,-6671810,0,0,0,-3.41,-3.69,3.10,적지,적지,0,103.26,131.12,0,11.99,1.58,-11.50,-12.41,-5.39,-5.81,-866,6527,0,0.81,0.23,20.14,-12.81,0,16.26
2013,2117625486,906393545,1211231942,0,1233427622,947216238,286211383,884197864,5000,137220096,0,0,3484870546,2981952739,502917807,511865561,-8947754,-2049618,-2397791,274110457,-212070516,101389188,0,0,0,-0.26,-0.07,21.25,적지,적지,0,95.69,139.50,0,14.43,1.76,-1.06,-0.28,-0.45,-0.12,-18,6444,0,1.17,0.29,7.05,-1.57,0,7.71
2014,1968431989,603229368,1365202621,0,1191048023,821606065,369441958,777383966,5000,137220096,0,0,3326589426,2869465937,457123489,534061074,-76937585,-50692455,-50918592,68153166,-257545794,-21359572,0,0,0,-2.31,-1.53,-4.54,적지,적지,0,73.42,153.21,0,13.74,1.63,-9.26,-6.13,-3.77,-2.49,-371,5674,0,1.63,0.38,23.00,-11.09,0,43.49
2015,2039197713,613893132,1425304582,0,1322142536,878769618,443372918,717055178,5000,137220096,0,0,3390065197,2868750169,521315028,557126822,-35811794,-61910229,-61942174,201547229,-227994580,67528400,0,0,0,-1.06,-1.83,1.91,적지,적지,0,69.86,184.39,0,15.38,1.69,-4.79,-8.29,-1.79,-3.09,-451,5226,0,1.48,0.31,12.02,-4.92,0,9.28
2016,2163423180,681796355,1481626824,0,1350729254,945059630,405669623,812693926,5000,137220096,0,0,3628536546,3036758967,591777580,563783510,27994070,58133239,58102501,244369118,-210693644,6959882,0,0,0,0.77,1.60,7.03,흑전,흑전,34.69,72.14,166.20,0,16.31,1.73,3.66,7.60,1.33,2.77,423,5923,18.63,1.33,0.30,5.06,3.84,38.67,5.89
2017,2248018874,655191220,1592827654,0,1472863949,1006595520,466268429,775154924,5000,137949396,0,0,3494637644,2978559796,516077848,581353654,-65275806,-65784024,-65821198,204375561,-277454555,50229035,0,0,0,-1.87,-1.88,-3.69,적전,적전,0,65.09,190.01,0,14.77,1.58,-8.22,-8.29,-2.96,-2.98,-478,5619,0,0.91,0.20,6.24,-8.49,0,6.37
2018,2205642066,571070203,1634571863,0,1512353646,995119973,517233673,693288420,5000,137949396,0,0,3704793546,3242522474,462271072,526447069,-64175997,-61797520,-61838227,177123093,-257693934,21281528,0,0,0,-1.73,-1.67,6.01,적지,적지,0,57.39,218.14,0,12.48,1.66,-8.74,-8.42,-2.88,-2.78,-448,5026,0,0.79,0.15,3.63,-8.28,0,4.34
