구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,50000,50000,0,0,0,0,0,50000,5000,10000,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0
2016,3789654,3769654,20000,0,1842500,1842500,0,1947154,5000,10000,0,0,6524602,4112091,2412511,97666,2314845,2294210,1897154,1149078,0,0,0,0,0,35.48,29.08,0,0,0,0,204.59,94.63,0,36.98,3.40,231.81,189.99,120.58,98.82,189715,194715,0,0,0,0,511.77,0.00,0.00
2017,7382943,4716842,2666101,0,2219485,2207885,11600,5163458,5000,109000,0,0,14291792,9328362,4963430,1690937,3272493,3262713,2621119,2634888,-2704518,592740,0,0,0,22.90,18.34,119.04,41.37,38.16,38052.24,213.64,42.98,0,34.73,2.56,92.05,73.72,58.58,46.92,28757,47371,0,0,0,0,151.69,0.00,0.00
2018,11822734,8788195,3034539,0,1493354,1309857,183497,10329380,500,1317270,0,0,15790247,9453322,6336925,3272312,3064613,3039957,2429472,3175819,-1007602,2499970,0,0,0,19.41,15.39,10.48,-6.35,-7.31,134.61,670.93,14.46,0,40.13,1.64,39.56,31.36,31.91,25.30,1696,7842,8.49,1.84,1.31,7.30,85.89,5.12,4.54
