구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,48081509,7815322,40266188,0,54499018,38522732,15976286,-6417508,5000,800000,0,0,49298945,39980909,9318036,3322518,5995517,-10876972,-11050237,-1343386,16007709,-14776805,0,0,0,-22.41,1.85,219.01,적지,1.02,20.29,완전잠식,0,18.90,0.82,완전잠식,완전잠식,9.93,-18.31,-13813,-8022,0,0,0.05,0,23.67,5.15,4.70
2001,72622526,3232972,69389554,0,67869250,52137192,15732058,4753275,5000,800000,0,0,48404566,43207630,5196936,3317504,1879432,-15663498,-15663498,894012,-9587839,8683184,0,0,0,-32.36,-2.43,흑전,적지,0.26,6.20,1427.84,0,10.74,0.60,15.01,-125.06,2.34,-19.52,-19579,5942,0,0.82,0.08,0,3.60,26.45,16.14
2000,87872848,5837688,82035161,0,67576622,62177156,5399466,20296227,5000,800000,0,0,49608918,44500752,5108165,6138495,-1030329,-8704390,-8704390,2129014,6740359,-8842814,0,0,0,-17.55,-41.22,적전,적지,0,9.39,332.95,0,10.30,0.52,-4.24,-35.78,-1.08,-9.11,-10880,25370,0,0.18,0.07,0,-1.59,0,54.49
1999,103322005,23046667,80275338,0,74968138,63918396,11049742,28353867,5000,800000,0,0,84399613,68935417,15464196,14958912,505284,-10748869,-10748869,3159741,7165110,-11116242,0,0,0,-12.74,-6.46,흑전,적지,0.06,36.06,264.40,0,18.32,0.73,1.45,-30.82,0.44,-9.30,-13436,35442,0,0.12,0.04,0,0.70,113.30,16.20
