구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,323293107,200770124,122522983,0,220914932,201998020,18916911,102378176,500,57814825,0,0,544489393,490264610,54224782,38216421,16008361,10454049,11320514,49066956,-36775988,23281490,0,0,0,2.08,28.29,16.67,흑전,2.61,99.39,215.78,0,9.96,1.88,19.05,13.47,5.53,3.91,181,1358,9.55,1.27,0.18,3.97,18.39,9.25,4.83
2017,256174816,154261634,101913183,0,190498033,155084895,35413138,65676783,500,57775923,0,0,424429402,377408250,47021152,33300363,13720789,-4780892,-34424456,-4240153,-26004137,35007992,0,0,0,-8.11,19.17,4.30,적지,2.92,99.47,290.05,0,11.08,1.66,17.72,-44.47,5.36,-13.46,-612,1142,0,2.32,0.35,0,6.49,16.47,7.56
2016,255517072,128252945,127264127,0,166367891,133691059,32676832,89149181,500,52435889,0,0,356154060,312559616,43594445,30439430,13155015,11780858,-28107599,15867283,-13662219,-1482189,0,0,0,-7.89,-15.67,67.14,적전,3.62,95.93,186.62,0,12.24,1.39,13.97,-29.86,5.12,-10.94,-532,1673,0,1.77,0.43,0,5.07,15.82,7.51
2015,258329414,127151891,131177523,0,159199655,113915134,45284522,99129758,500,43287874,0,0,422331671,380128909,42202763,34331954,7870808,10076671,929100,3813643,-19119712,12197650,0,0,0,0.22,6.60,-58.82,-72.76,1.88,111.62,160.60,0,9.99,1.68,8.19,0.97,3.14,0.37,12,2278,183.59,0.98,0.23,7.83,0.45,21.85,8.77
2014,243011788,128087898,114923890,0,149964906,129354124,20610783,93046882,500,41920821,0,0,396179179,345310781,50868398,31757055,19111343,9276206,3410993,8250877,-22840381,20531350,0,0,0,0.86,4.02,-26.39,-66.69,3.98,99.02,161.17,0,12.84,1.69,21.14,3.77,8.16,1.46,75,2226,22.64,0.76,0.18,6.50,5.04,7.10,5.03
2013,225439735,135692820,89746915,0,137638192,108540830,29097362,87801543,500,41920821,0,0,380865129,332251421,48613708,22652041,25961667,16733631,10240104,6320514,-24443729,18153787,30,1248881,0,2.69,48.58,324.57,흑전,7.40,125.02,156.76,1.29,12.76,1.99,32.43,12.79,13.55,5.34,256,2111,9.08,1.10,0.25,5.55,14.97,5.39,4.30
2012,157732692,86636025,71096668,0,85414043,69937471,15476572,72318650,500,38161424,0,0,256329010,233344216,22984795,16870000,6114794,-2149108,-5164263,515927,-29212724,42481076,0,0,0,-2.01,39.82,422.74,적지,3.10,123.88,118.11,0,8.97,1.81,8.05,-6.80,4.32,-3.65,-135,1970,0,1.01,0.29,0,18.62,15.52,9.30
2011,125153876,72462852,52691024,0,45572778,37270848,8301931,79581098,500,38161424,0,0,183324719,168282164,15042555,13872807,1169748,-3407082,-5461319,-8263077,-2867744,6692000,0,0,0,-2.98,7.18,-83.11,적지,2.81,194.42,57.27,0,8.21,1.61,1.44,-6.71,1.03,-4.80,-143,2160,0,0.93,0.42,0,2.91,65.41,16.21
2010,102407957,51034111,51373846,0,19327403,17998640,1328763,83080554,500,38161424,0,0,171047870,150638637,20409233,13481855,6927379,-5811856,-6835491,5814396,25603797,-24118792,0,0,0,-4.00,0,0,0,7.61,283.54,23.26,0,11.93,0,0,0,0,0,-188,2252,0,0.78,0.37,0,0,9.64,6.76
2009,141524719,91867726,49656993,0,66161851,56513303,9648548,75362868,500,34079792,0,0,203246964,168670406,34576557,20992456,13584101,11005407,8083291,2978725,-53842867,30551427,0,0,0,3.98,49.61,480.90,-35.60,12.38,162.56,87.79,0,17.01,1.70,18.93,11.26,11.37,6.77,237,2295,10.67,1.10,0.42,8.34,25.31,6.35,5.44
