구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,120074585,67265074,52809512,0,82889441,58642376,24247065,37185145,500,10714628,0,0,119251109,92974902,26276207,9069132,17207076,14345953,12887931,11345795,-21886572,17048141,0,0,0,14.43,10.81,240.24,529.27,흑전,8.09,114.70,222.91,0,22.03,1.28,62.28,46.65,18.41,13.79,1316,4238,18.51,5.75,2.00,14.84,23.59,17.51,14.78
2010,243901668,155803526,88098142,0,155881207,110699733,45181474,88020461,500,13480031,0,0,238639326,201077252,37562074,14593408,22968666,18374841,18589798,-25591391,-43813833,79750388,100,1221888,6.57,9.62,7.79,0,0,0,6.16,140.74,177.10,0.65,15.74,0,0,0,0,0,1503,7054,10.32,2.20,0.80,7.76,0,13.03,10.29
2011,261715407,160205674,101509733,0,164702687,114672402,50030286,97012720,500,13544285,0,0,236048541,201544840,34503701,16975811,17527890,13082764,11188161,20025990,-24616027,18934545,100,1216000,10.87,7.43,4.74,-1.09,-23.69,-39.82,2.96,139.71,169.77,0.71,14.62,0.93,18.95,12.09,6.93,4.43,828,7945,17.09,1.78,0.81,8.76,8.10,16.45,10.24
2012,313865406,169645834,144219571,0,220933915,177607605,43326310,92931491,500,13911100,0,0,183856233,168623226,15233006,21273427,-6040420,-10451461,-7392622,-16984816,-55506890,46449587,0,0,0,-3.29,-4.02,-22.11,적전,적전,0,95.52,237.74,0,8.29,0.64,-6.36,-7.78,-2.10,-2.57,-542,7544,0,2.65,1.48,46.58,-1.91,0,61.22
2013,323294269,152159199,171135070,0,228788151,194989229,33798922,94506118,500,17555366,0,0,287774151,305860641,-18086490,24415735,-42502225,-51107118,-41381015,-20212372,-37001295,65066935,0,0,0,-14.77,-14.38,56.52,적지,적지,0,78.03,242.09,0,-6.28,0.90,-45.35,-44.15,-13.34,-12.99,-2858,5383,0,1.18,0.32,0,-13.20,0,0
2014,290942661,129907669,161034992,0,186503667,161756628,24747040,104438994,500,17595366,0,0,345572227,316179346,29392881,17698159,11694722,2566039,1528601,35945659,-4618222,-34028041,0,0,0,3.38,0.44,20.08,흑전,흑전,1.49,80.31,178.58,0,8.51,1.13,11.76,1.54,3.81,0.50,87,5936,55.23,0.81,0.24,4.29,2.71,19.55,7.66
2015,230133595,110717273,119416322,0,158882697,121479801,37402896,71250898,500,17595366,0,0,221884102,221012242,871860,15511308,-14639448,-31093100,-34790487,24950315,2211055,-27974259,0,0,0,-6.60,-15.68,-35.79,적전,적전,0,91.14,222.99,0,0.39,0.85,-16.67,-39.60,-5.62,-13.35,-1977,4132,0,0.73,0.24,0,-7.91,0,92.32
2016,183475255,96644572,86830683,0,166576971,153219153,13357818,16898284,500,31014510,0,0,174550542,206689260,-32138718,18763192,-50901910,-65609409,-71721825,-13717866,4544167,342037,0,0,0,-29.16,-41.09,-21.33,적지,적지,0,63.08,985.76,0,-18.41,0.84,-115.49,-162.73,-24.61,-34.68,-2861,592,0,2.49,0.21,0,-40.38,0,0
2017,160513687,89784969,70728718,0,120909840,116818534,4091306,39603847,500,66014510,0,0,250977626,237442227,13535399,15753407,-2218009,-7302404,-7576467,-13659605,13489873,-5664780,0,0,0,-0.88,-3.02,43.79,적지,적지,0,76.86,305.30,0,5.39,1.46,-7.85,-26.82,-1.29,-4.41,-143,622,0,1.34,0.18,7.15,-2.03,0,11.72
2018,126761952,66432137,60329815,0,107892915,99860376,8032539,18869037,500,70686553,0,0,196033458,197479599,-1446141,15027077,-16473218,-30463286,-30464108,8935412,-4035406,-4378821,0,0,0,-8.40,-15.54,-21.89,적지,적지,0,66.53,571.80,0,-0.74,1.36,-56.34,-104.20,-11.47,-21.21,-449,272,0,3.71,0.35,0,-15.64,0,0
