구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,21239771,11864671,9375100,0,12180804,8001823,4178981,9058967,5000,329000,0,0,35004839,31216946,3787893,2910579,877314,1353299,1101988,3226973,-3750963,1575160,0,0,0,2.51,3.15,2.67,흑전,흑전,6.44,148.27,134.46,0,10.82,1.87,10.31,12.95,4.68,5.88,0,0,0,0,0,0,7.19,1.89,0.95
2010,25134804,13390639,11744165,0,15374156,10869616,4504540,9760648,5000,329000,0,0,45950689,41677185,4273504,3783019,490485,663622,701681,1085609,-3412545,1372226,0,0,0,1.07,1.53,31.27,-44.09,-36.33,2.47,123.19,157.51,0,9.30,1.98,5.21,7.46,2.12,3.03,0,0,0,0,0,0,4.29,7.59,2.63
2011,29860289,16127308,13732981,0,18710998,13880564,4830434,11149292,5000,329000,0,0,57740212,51490635,6249577,4375714,1873862,1727631,1388643,104288,-3290105,2801846,0,0,0,3.25,2.40,25.66,282.04,97.90,6.23,116.19,167.82,0,10.82,2.10,17.92,13.28,6.81,5.05,0,0,0,0,0,0,9.54,3.70,2.08
2012,40879164,20514599,20364565,0,27852938,20284138,7568800,13026226,5000,329000,0,0,63406529,55520191,7886338,5449775,2436563,2448117,2034902,1509263,-8199624,6728332,0,0,0,3.84,3.21,9.81,30.03,46.54,4.31,101.14,213.82,0,12.44,1.79,20.16,16.83,6.89,5.75,0,0,0,0,0,0,9.06,5.58,3.31
2013,41752703,20682855,21069849,0,27362234,19003379,8358855,14390469,5000,329000,0,0,69344656,61652716,7691940,5939166,1752774,1537144,1364243,5667729,-2317609,-2641599,0,0,0,2.53,1.97,9.37,-28.06,-32.96,3.14,108.84,190.14,0,11.09,1.68,12.79,9.95,4.24,3.30,0,0,0,0,0,0,6.04,6.00,2.75
2014,41776882,17687443,24089438,0,29290459,22298689,6991770,12486422,5000,329000,0,0,73620042,65150637,8469405,7229223,1240182,1166068,1095953,3956328,-5419909,598093,0,0,0,1.68,1.49,6.17,-29.24,-19.67,2.20,79.32,234.58,0,11.50,1.76,9.23,8.16,2.97,2.62,0,0,0,0,0,0,4.46,11.98,4.12
2015,43712790,19438815,24273975,0,28959728,21901686,7058042,14753062,5000,329000,0,0,73972720,63002138,10970582,7888534,3082048,2652236,2266640,4550522,-2552950,-1997203,0,0,0,4.17,3.06,0.48,148.52,106.82,5.75,88.75,196.30,0,14.83,1.73,22.63,16.64,7.21,5.30,0,0,0,0,0,0,9.59,4.17,2.34
2016,46609486,21525819,25083667,0,30914965,23231571,7683394,15694521,5000,329000,0,0,69851174,60579075,9272099,7916995,1355104,950702,941459,1001816,-2855940,1708398,0,0,0,1.94,1.35,-5.57,-56.03,-58.46,2.97,92.66,196.98,0,13.27,1.55,8.90,6.18,3.00,2.08,0,0,0,0,0,0,4.62,10.90,3.95
2017,52975574,24976149,27999426,0,38198644,29170941,9027703,14776930,5000,329000,0,0,70215976,61924854,8291122,8928365,-637243,-1448759,-917591,1318935,-4586242,3689076,0,0,0,-0.91,-1.31,0.52,적전,적전,0,85.62,258.50,0,11.81,1.41,-4.18,-6.02,-1.28,-1.84,0,0,0,0,0,0,-1.27,0,9.15
2018,60097488,22488526,37608963,0,36286000,29452990,6833010,23811488,5000,329000,0,0,61178417,54639201,6539217,5523617,1015599,382773,219468,-2007800,-1888256,3478318,0,0,0,1.66,0.36,-12.87,흑전,흑전,1.19,76.35,152.39,0,10.69,1.08,5.26,1.14,1.80,0.39,0,0,0,0,0,0,1.47,22.06,7.64
